Instance: CBPP
Bin radius: 14.14
Rotate enable: true
Bin num: 4
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-12.24,2.0599999999999996,4.59,4.94
1,-7.640000000000001,2.0599999999999996,4.47,4.74
1,-8.24,7.06,4.73,4.35
1,-10.540000000000001,7.06,2.29,2.24
1,-5.640000000000001,11.459999999999999,2.19,1.47
1,-13.34,2.0599999999999996,1.06,2.51
1,0.6599999999999995,-5.74,4.12,4.23
1,3.9599999999999995,-11.24,4.53,3.7400000000000007
1,4.859999999999999,-7.44,3.81,4.43
1,8.76,-7.840000000000001,2.93,4.37
1,2.0599999999999996,-13.540000000000001,1.8400000000000003,3.2299999999999995
1,3.9599999999999995,-12.440000000000001,2.5,1.18
1,8.559999999999999,-9.540000000000001,1.7399999999999998,1.65
1,11.76,-5.840000000000001,1.09,2.17
1,-3.4400000000000004,6.859999999999999,4.38,4.47
1,-3.1400000000000006,1.6599999999999995,4.33,4.37
1,0.9599999999999994,6.06,4.67,3.71
1,1.2599999999999993,-1.4400000000000006,4.84,3.54
1,1.2599999999999993,2.1599999999999993,4.68,3.63
1,5.659999999999999,5.859999999999999,4.75,3.5200000000000005
1,6.159999999999999,-2.9400000000000004,4.32,3.84
1,5.959999999999999,2.1599999999999993,4.97,3.2299999999999995
1,10.559999999999999,-3.2400000000000007,3.11,4.8
1,0.9599999999999994,9.86,4.53,3.09
1,-3.4400000000000004,11.36,4.38,2.26
1,10.959999999999999,1.6599999999999995,1.6599999999999997,4.47
1,5.659999999999999,9.459999999999999,2.67,1.86
1,6.159999999999999,0.9599999999999994,4.23,1.17
1,10.459999999999999,6.159999999999999,1.3,1.36
1,-13.84,-2.8400000000000007,4.82,4.82
1,-12.14,-7.24,4.99,4.37
1,-8.940000000000001,-2.8400000000000007,4.41,4.87
1,-7.24,-12.14,4.25,4.82
1,-4.44,-7.24,4.18,4.83
1,-4.44,-2.3400000000000007,5.0,3.9
1,-2.9400000000000004,-13.74,4.92,3.69
1,-0.24000000000000057,-10.040000000000001,4.18,4.22
1,-7.140000000000001,-7.24,2.57,4.39
1,-10.14,-9.84,2.65,2.55
1,-2.9400000000000004,-10.040000000000001,2.65,2.45
1,-8.940000000000001,-10.940000000000001,1.65,1.02
1,-4.340000000000001,-13.440000000000001,1.3,1.27
2,-12.64,-6.24,4.61,3.3199999999999994
2,-10.14,-9.84,4.3,3.53
2,-6.640000000000001,-6.24,3.94,3.7299999999999995
2,-5.74,-12.84,3.9300000000000006,3.66
2,-5.74,-9.14,4.93,2.8
2,-8.540000000000001,-11.24,2.73,1.35
2,-7.94,-6.24,1.17,2.84
2,-11.64,-7.94,1.31,1.65
2,-13.84,-2.8400000000000007,3.2,4.9
2,-12.34,2.1599999999999993,3.35,4.62
2,-10.540000000000001,-2.8400000000000007,3.8,4.01
2,-8.940000000000001,1.2599999999999993,3.5799999999999996,4.17
2,-8.940000000000001,5.459999999999999,3.62,4.08
2,-6.640000000000001,-2.4400000000000004,4.5,3.25
2,-5.840000000000001,9.559999999999999,4.41,3.2700000000000005
2,-5.340000000000001,0.8599999999999994,4.45,3.2299999999999995
2,-5.24,4.159999999999999,3.5,4.08
2,-8.34,9.559999999999999,2.48,1.7899999999999998
2,-5.24,8.26,3.5200000000000005,1.26
2,-10.74,6.859999999999999,1.69,2.21
2,-1.6400000000000006,4.159999999999999,4.05,3.3600000000000003
2,-1.3400000000000005,7.56,4.9,2.6
2,-1.3400000000000005,10.26,4.55,2.79
2,-0.8400000000000005,0.5599999999999994,4.11,3.01
2,2.4599999999999995,3.6599999999999993,3.5799999999999996,3.29
2,3.6599999999999993,6.959999999999999,2.37,4.95
2,3.3599999999999994,0.35999999999999943,4.13,2.82
2,6.06,3.2599999999999993,2.45,4.67
2,8.559999999999999,1.3599999999999994,2.93,3.8
2,8.559999999999999,5.26,2.11,3.84
2,11.559999999999999,0.25999999999999945,1.58,4.84
2,6.06,7.959999999999999,2.22,3.29
2,10.76,5.26,1.21,1.78
2,-2.6400000000000006,-6.24,4.96,2.77
2,-2.0400000000000005,-3.4400000000000004,3.44,3.9900000000000007
2,-1.7400000000000007,-13.940000000000001,3.17,4.31
2,-0.7400000000000005,-9.540000000000001,3.75,3.25
2,1.4599999999999995,-13.040000000000001,3.88,3.1
2,1.4599999999999995,-3.4400000000000004,3.18,3.78
2,3.0599999999999996,-9.84,3.37,3.4900000000000007
2,2.3599999999999994,-6.24,4.8,2.45
2,4.659999999999999,-3.7400000000000007,2.9,3.9799999999999995
2,6.459999999999999,-9.74,3.66,3.1
2,7.659999999999999,-6.540000000000001,3.25,3.47
2,7.659999999999999,-3.0400000000000005,2.61,4.31
2,10.959999999999999,-4.540000000000001,2.32,4.77
2,5.359999999999999,-11.440000000000001,2.82,1.59
2,10.959999999999999,-6.840000000000001,1.32,2.16
3,2.3599999999999994,0.4599999999999994,1.9,4.34
3,4.06,4.859999999999999,2.01,3.96
3,4.359999999999999,0.4599999999999994,1.8700000000000003,4.25
3,4.06,8.86,2.12,3.6
3,6.159999999999999,4.76,4.25,1.69
3,6.159999999999999,6.459999999999999,4.35,1.64
3,6.26,3.1599999999999993,4.49,1.58
3,6.26,8.16,3.16,2.07
3,2.3599999999999994,4.859999999999999,1.6200000000000003,3.4900000000000007
3,10.76,3.2599999999999993,1.54,3.56
3,2.3599999999999994,10.459999999999999,1.5,3.08
3,-13.34,-4.640000000000001,4.87,2.25
3,-11.440000000000001,-8.24,3.04,3.59
3,-8.940000000000001,-10.940000000000001,3.88,2.68
3,-8.34,-8.24,2.15,4.63
3,-6.140000000000001,-8.24,2.84,3.44
3,-6.140000000000001,-4.74,4.82,1.9600000000000002
3,-5.040000000000001,-13.14,3.22,2.9
3,-3.2400000000000007,-10.14,2.02,4.53
3,-5.040000000000001,-10.14,1.7100000000000002,1.48
3,-1.7400000000000007,-13.940000000000001,3.05,2.91
3,-1.2400000000000007,-5.540000000000001,2.25,3.94
3,-1.1400000000000006,-10.940000000000001,2.06,4.29
3,0.15999999999999942,-1.5400000000000005,2.12,4.08
3,0.9599999999999994,-10.940000000000001,2.45,3.5099999999999993
3,1.0599999999999994,-7.340000000000001,2.12,3.9799999999999995
3,2.3599999999999994,-3.3400000000000007,2.24,3.7400000000000007
3,3.4599999999999995,-13.040000000000001,1.97,4.18
3,3.4599999999999995,-8.84,1.8400000000000003,4.36
3,4.659999999999999,-4.44,2.03,3.8
3,5.459999999999999,-12.14,1.65,4.67
3,5.359999999999999,-7.44,3.12,2.31
3,6.26,-0.5400000000000006,1.98,3.6100000000000003
3,6.76,-5.040000000000001,2.04,3.47
3,8.26,-1.5400000000000005,2.1,3.2
3,7.159999999999999,-10.74,1.98,3.28
3,8.86,-7.44,1.7399999999999998,3.72
3,8.86,-3.6400000000000006,3.22,2.0
3,10.459999999999999,-1.5400000000000005,1.45,4.31
3,11.959999999999999,-1.5400000000000005,1.31,4.75
3,1.3599999999999994,-13.64,1.9899999999999998,2.68
3,10.66,-7.340000000000001,1.36,3.6700000000000004
3,12.16,-4.840000000000001,1.02,3.05
3,-13.940000000000001,-2.3400000000000007,2.59,4.27
3,-12.34,1.9599999999999995,2.33,4.72
3,-11.34,-2.3400000000000007,2.73,4.0
3,-9.940000000000001,1.7599999999999993,2.2,4.89
3,-9.940000000000001,6.659999999999999,3.3600000000000003,3.16
3,-8.540000000000001,-2.3400000000000007,3.94,2.63
3,-7.640000000000001,0.35999999999999943,3.85,2.56
3,-7.640000000000001,2.9599999999999995,2.96,3.3199999999999994
3,-6.540000000000001,6.359999999999999,2.83,3.47
3,-6.640000000000001,9.86,3.8299999999999996,2.56
3,-4.640000000000001,2.9599999999999995,3.05,3.05
3,-4.540000000000001,-2.7400000000000007,3.08,3.0
3,-3.6400000000000006,6.06,2.41,3.78
3,-2.7400000000000007,9.86,2.56,3.53
