Instance: s1
Bin radius: 4.87
Rho: 2/3
Rotate enable: false
Bin num: 3
Lower bound: 2
Opt: false
Gap: 0.3333333333333333
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-0.74,3.3334499062522718,1.48,1.48
1,-3.5503537461085086,-0.9865500937477281,4.32,4.32
1,-2.292718319357263,-4.296550093747728,3.31,3.31
1,1.0172816806427367,-3.9864915902508247,1.78,1.78
1,1.017281680642737,-2.206491590250825,2.77,2.77
1,0.7696462538914917,0.5635084097491752,2.51,2.51
2,-3.1660616785739237,-3.700399092998709,3.36,3.36
2,-3.516061678573924,-0.3403990929987093,3.71,3.71
2,0.1939383214260766,-2.6529884633724965,3.89,3.89
3,-2.37,-4.254409477236529,4.74,4.74
