Instance: r3
Bin radius: 5.08
Rho: 1/3
Rotate enable: true
Bin num: 4
Lower bound: 4
Opt: true
Gap: 0.0
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-2.21,-4.574090073446302,4.42,4.25
1,-3.23,-3.9209055076601884,1.02,4.37
1,-4.7,-1.9277966697761455,1.47,3.71
1,2.2099999999999995,-2.4683597792866427,2.23,4.9
1,-2.08,-0.32409007344630236,4.29,3.39
1,-3.1900000000000004,0.4490944923398117,1.11,2.42
1,-2.307062924309326,3.065909926553698,4.61,1.46
2,-4.474636856773966,-2.405,3.31,4.81
2,-2.82059834077807,-4.225,4.93,1.82
2,2.1094016592219296,-1.9534359673371973,2.58,3.62
2,2.1094016592219296,-3.5034359673371975,1.54,1.55
2,-1.1646368567739658,-2.4049999999999994,3.15,3.96
2,-1.1646368567739658,1.5550000000000006,2.88,1.83
2,1.7153631432260341,1.6665640326628028,2.0,1.34
2,-3.2146368567739656,2.405,2.05,1.24
2,-1.1646368567739658,3.3850000000000007,2.76,1.27
3,-4.526960901090267,-2.305,2.87,4.61
3,-2.978787505009379,-4.115,4.87,1.81
3,1.8912124949906213,-3.500724863042642,1.79,4.78
3,3.681212494990621,-1.1366155152243658,1.27,1.89
3,-1.656960901090267,-2.305,3.47,3.16
3,-1.656960901090267,0.855,3.14,3.76
3,1.483039098909733,1.279275136957358,2.1,1.82
4,-1.64,-4.807993344421351,3.28,4.03
4,-4.539999999999999,-2.2792103895867113,2.9,3.84
4,1.6399999999999997,-2.6237187349256788,2.71,2.7
4,-1.6399999999999992,-0.7779933444213505,3.09,3.96
4,1.4500000000000006,0.07628126507432142,2.76,1.65
4,-3.419999999999999,1.5607896104132886,1.78,1.8
4,-2.1538651212908246,3.3607896104132884,4.16,1.24
