Instance: r100
Bin radius: 14.14
Rho: 2/3
Rotate enable: true
Bin num: 2
Lower bound: 2
Opt: true
Gap: 0.0
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-1.945,-14.005590847943546,3.89,1.86
1,-5.175000000000001,-13.158988372971534,3.23,1.4
1,-7.4350000000000005,-12.027484150893734,2.26,2.96
1,-10.375,-9.607235554518272,2.94,2.91
1,-12.595,-6.426941340949052,2.22,3.85
1,-13.645000000000001,-3.7085812651201246,1.05,4.73
1,-11.535,-8.006941340949052,1.16,1.58
1,1.9449999999999998,-13.07856930248871,3.43,4.36
1,5.375,-10.432285224244975,4.17,2.47
1,5.375,-11.442285224244975,2.69,1.01
1,9.544999999999998,-7.3246552819910935,2.55,3.36
1,9.545,-8.564655281991094,1.66,1.24
1,12.094999999999999,-4.70291133235574,1.24,3.83
1,-1.9450000000000007,-12.145590847943547,3.89,3.46
1,-5.125000000000001,-11.758988372971533,3.18,3.5
1,-7.4350000000000005,-9.067484150893733,2.31,3.82
1,1.955,-8.71856930248871,3.42,4.89
1,-1.935,-8.685590847943548,3.89,1.3
1,-5.125,-8.258988372971533,3.19,4.17
1,5.375,-7.962285224244974,4.05,2.64
1,-1.9249999999999998,-7.385590847943548,3.88,2.38
1,-10.375,-6.697235554518272,2.92,4.96
1,5.375,-5.322285224244974,4.13,2.0
1,-7.455,-5.247484150893733,2.27,4.92
1,-1.855,-5.005590847943548,3.81,3.46
1,-5.1850000000000005,-4.088988372971533,3.28,4.68
1,9.514999999999999,-3.9646552819910936,2.58,1.0
1,1.955,-3.8285693024887104,3.38,3.74
1,5.335,-3.3222852242449736,4.06,4.83
1,9.395,-2.9646552819910936,2.61,1.1
1,-12.595,-2.5769413409490523,2.16,3.19
1,9.395,-1.8646552819910935,2.69,2.8
1,-10.435,-1.7372355545182723,2.89,3.36
1,-1.9050000000000007,-1.545590847943548,3.76,1.52
1,12.084999999999999,-0.8729113323557396,2.02,1.21
1,-7.545,-0.3274841508937332,2.34,4.39
1,1.854999999999999,-0.0885693024887102,3.48,3.44
1,-1.865000000000001,-0.025590847943548045,3.72,4.9
1,12.084999999999999,0.3370886676442604,1.98,1.02
1,-5.115000000000001,0.5910116270284664,3.25,4.51
1,-12.555,0.6130586590509477,2.12,3.78
1,9.395,0.9353447180089063,2.64,4.86
1,12.035,1.3570886676442604,1.77,1.44
1,5.444999999999999,1.5077147757550264,3.95,3.65
1,-10.434999999999999,1.6227644454817276,2.81,3.6
1,1.9449999999999994,3.3514306975112897,3.5,4.9
1,-7.624999999999998,4.0625158491062665,2.44,4.78
1,-12.305,4.393058659050947,1.87,1.68
1,-1.7750000000000008,4.874409152056453,3.72,3.46
1,-5.184999999999999,5.101011627028466,3.37,1.1
1,5.444999999999999,5.157714775755027,3.91,1.28
1,-10.334999999999997,5.222764445481728,2.71,1.18
1,9.355,5.795344718008907,1.82,1.48
1,-11.774999999999997,6.073058659050947,1.44,1.72
1,-5.184999999999999,6.201011627028466,3.35,1.77
1,-10.165,6.402764445481727,2.54,2.17
1,5.444999999999999,6.437714775755027,3.84,2.31
1,-5.184999999999999,7.971011627028465,3.15,2.18
1,1.9449999999999994,8.25143069751129,3.5,2.87
1,-2.034999999999999,8.334409152056452,3.98,1.89
1,5.444999999999999,8.747714775755027,4.41,1.07
1,-9.784999999999998,8.842515849106267,4.6,1.01
1,5.444999999999999,9.817714775755027,3.08,1.05
1,-7.004999999999998,10.151011627028465,4.97,1.95
1,-2.0349999999999984,10.224409152056452,3.96,2.18
1,1.9250000000000016,11.12143069751129,4.91,1.18
1,-3.062333744486395,12.404409152056452,4.77,1.4
2,-1.51,-14.05914293262573,3.02,4.39
2,-3.29,-13.751927137677832,1.78,3.56
2,-7.669999999999999,-11.879002483373764,4.38,4.67
2,-11.899999999999999,-7.637381750312083,4.23,4.51
2,-13.839999999999998,-2.897240065993852,1.94,4.95
2,1.5099999999999998,-13.207463798928242,3.54,4.93
2,5.050000000000001,-10.805794741711503,4.07,4.33
2,9.120000000000001,-3.7633362857974837,4.51,2.24
2,9.120000000000001,-5.333336285797484,3.63,1.57
2,9.120000000000001,-7.013336285797484,3.1,1.68
2,-3.289999999999999,-10.191927137677832,1.61,4.95
2,-1.679999999999999,-9.669142932625729,3.17,4.69
2,1.4900000000000009,-8.277463798928242,3.46,3.2
2,-7.669999999999998,-7.209002483373764,4.3,4.82
2,4.970000000000001,-6.475794741711503,4.15,1.23
2,5.330000000000001,-5.245794741711503,3.79,3.53
2,-3.3699999999999983,-5.241927137677831,1.37,4.91
2,1.600000000000001,-5.077463798928242,3.73,4.91
2,-1.6399999999999992,-4.979142932625728,3.24,3.05
2,-11.899999999999999,-3.1273817503120833,3.03,2.85
2,-8.87,-2.3890024833737638,4.65,2.88
2,-1.4299999999999988,-1.9291429326257283,3.03,1.93
2,5.330000000000001,-1.7157947417115031,2.92,2.25
2,8.25,-1.5233362857974835,4.54,2.26
2,-4.219999999999999,-0.3319271376778312,2.58,4.72
2,-11.899999999999999,-0.27738175031208323,2.9,4.76
2,2.450000000000001,-0.16746379892824148,2.88,2.2
2,-1.6399999999999988,8.570673742716028E-4,2.9,4.45
2,-8.999999999999998,0.49099751662623614,4.77,1.95
2,5.330000000000001,0.5342052582884969,2.4,4.84
2,7.73,0.7366637142025163,4.57,2.07
2,3.390000000000002,2.0325362010717587,1.94,4.29
2,-8.999999999999998,2.4409975166262363,4.48,4.44
