Instance: s200
Bin radius: 17.4
Rho: 1/2
Rotate enable: false
Bin num: 3
Lower bound: 3
Opt: true
Gap: 0.0
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-0.66,-17.387478253041753,1.32,1.32
1,-5.51,-16.504541799153344,4.85,4.85
1,-8.91,-14.945631468760359,3.4,3.4
1,-12.19,-12.41627560905443,3.28,3.28
1,-16.91,-4.100231700770083,4.72,4.72
1,-15.66,-7.5702317007700834,3.47,3.47
1,-14.139999999999999,-9.520231700770083,1.95,1.95
1,-13.49,-10.820231700770083,1.3,1.3
1,-10.39,-13.896275609054431,1.48,1.48
1,-6.62,-16.05563146876036,1.11,1.11
1,0.6600000000000001,-16.789136368497335,3.91,3.91
1,4.57,-16.432942524088617,1.15,1.15
1,5.720000000000001,-15.57875155460154,2.03,2.03
1,7.75,-13.728943877807934,2.94,2.94
1,7.75,-14.908943877807934,1.18,1.18
1,10.69,-12.722542984796709,1.18,1.18
1,11.87,-10.532687216470446,1.98,1.98
1,11.87,-11.562687216470446,1.03,1.03
1,13.849999999999998,-7.459329728601625,1.87,1.87
1,13.85,-8.639329728601624,1.18,1.18
1,15.719999999999999,-2.4963172875257578,1.5,1.5
1,15.719999999999999,-3.7063172875257573,1.21,1.21
1,15.719999999999999,-4.726317287525756,1.02,1.02
1,-0.6600000000000001,-16.067478253041752,1.31,1.31
1,4.57,-15.282942524088616,1.04,1.04
1,-0.6600000000000001,-14.757478253041752,1.16,1.16
1,4.57,-14.242942524088615,1.06,1.06
1,-0.6600000000000001,-13.597478253041752,1.03,1.03
1,5.630000000000001,-13.548751554601541,2.12,2.12
1,0.8800000000000008,-12.879136368497335,4.75,4.75
1,-0.6600000000000001,-12.567478253041752,1.54,1.54
1,-5.42,-11.654541799153344,4.76,4.76
1,-8.89,-11.545631468760359,3.47,3.47
1,10.77,-11.54254298479671,1.1,1.1
1,5.630000000000001,-11.42875155460154,2.12,2.12
1,-0.6600000000000001,-11.027478253041753,1.49,1.49
1,7.750000000000001,-10.788943877807935,3.02,3.02
1,10.770000000000001,-10.44254298479671,1.08,1.08
1,-0.6600000000000001,-9.537478253041753,1.53,1.53
1,5.690000000000001,-9.308751554601539,2.06,2.06
1,-12.190000000000001,-9.136275609054431,3.24,3.24
1,10.770000000000001,-8.552687216470446,3.08,3.08
1,0.9600000000000009,-8.129136368497335,4.73,4.73
1,-8.950000000000001,-8.075631468760358,3.46,3.46
1,-0.6600000000000001,-8.007478253041754,1.62,1.62
1,8.000000000000002,-7.768943877807935,2.77,2.77
1,5.690000000000001,-7.248751554601538,2.28,2.28
1,-5.490000000000001,-6.894541799153345,4.45,4.45
1,-1.040000000000001,-6.3874782530417535,1.97,1.97
1,-12.190000000000001,-5.896275609054431,3.24,3.24
1,13.850000000000001,-5.589329728601625,1.87,1.87
1,10.820000000000002,-5.472687216470446,3.03,3.03
1,7.970000000000001,-4.998943877807935,2.85,2.85
1,5.720000000000001,-4.968751554601539,2.25,2.25
1,-8.950000000000001,-4.615631468760358,3.46,3.46
1,-1.040000000000001,-4.417478253041754,1.89,1.89
1,13.879999999999999,-3.7193297286016245,1.84,1.84
1,0.849999999999999,-3.3991363684973344,4.87,4.87
1,5.719999999999999,-2.718751554601539,2.19,2.19
1,-12.190000000000001,-2.656275609054431,3.15,3.15
1,-0.920000000000001,-2.527478253041754,1.77,1.77
1,-5.3500000000000005,-2.4445417991533445,4.43,4.43
1,10.85,-2.442687216470446,3.03,3.03
1,7.9399999999999995,-2.1489438778079353,2.91,2.91
1,13.879999999999999,-1.8793297286016244,1.78,1.78
1,-9.0,-1.1556314687603582,3.65,3.65
1,15.659999999999998,-0.9963172875257578,1.7,1.7
1,-0.9200000000000008,-0.7574782530417541,1.73,1.73
1,5.719999999999999,-0.5287515546015391,2.21,2.21
1,13.899999999999999,-0.09932972860162437,1.76,1.76
1,-12.16,0.4937243909455691,3.16,3.16
1,11.099999999999998,0.587312783529554,2.8,2.8
1,-16.560000000000002,0.6197682992299169,4.4,4.4
1,15.659999999999998,0.7036827124742422,1.57,1.57
1,7.999999999999998,0.7610561221920649,3.1,3.1
1,-0.9200000000000008,0.9725217469582459,1.72,1.72
1,0.7999999999999992,1.4708636315026657,4.89,4.89
1,13.899999999999999,1.6606702713983756,1.6,1.6
1,5.689999999999999,1.6812484453984609,2.3,2.3
1,-5.35,1.9854582008466553,4.43,4.43
1,15.499999999999998,2.2736827124742423,1.48,1.48
1,-9.0,2.4943685312396418,3.65,3.65
1,-0.9199999999999999,2.6925217469582456,1.68,1.68
1,13.899999999999999,3.260670271398376,1.6,1.6
1,11.099999999999998,3.387312783529554,2.8,2.8
1,-12.160000000000002,3.6537243909455692,3.16,3.16
1,7.989999999999998,3.861056122192065,3.11,3.11
1,5.849999999999998,3.9812484453984607,2.14,2.14
1,-0.9199999999999999,4.372521746958245,1.56,1.56
1,13.899999999999999,4.8606702713983765,1.91,1.91
1,-15.260000000000002,5.019768299229917,3.1,3.1
1,-0.9199999999999999,5.932521746958246,1.58,1.58
1,5.899999999999999,6.121248445398461,2.09,2.09
1,-9.000000000000002,6.144368531239642,3.59,3.59
