Instance: r3
Bin radius: 6.22
Rho: 1/2
Rotate enable: false
Bin num: 3
Lower bound: 3
Opt: true
Gap: 0.0
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-0.77,4.62215521515783,1.54,1.55
1,-4.162220701379166,3.1621552151578296,4.61,1.46
1,-5.356227627281175,1.3721552151578305,4.78,1.79
1,-5.910427868594625,-1.9378447848421696,4.81,3.31
1,-5.47170487405726,-2.957844784842169,4.37,1.02
1,-4.368362457643138,-4.427844784842169,3.71,1.47
1,-2.832079649126482,-5.53784478484217,2.42,1.11
1,-0.4120796491264822,-1.2578447848421694,4.25,4.42
1,-0.4120796491264822,-4.397844784842169,3.76,3.14
1,-0.4120796491264822,-5.667844784842169,2.76,1.27
1,3.3479203508735176,-2.5978447848421693,2.0,1.34
1,3.837920350873518,-1.2578447848421692,2.1,1.82
1,3.837920350873518,0.5621552151578308,1.78,1.8
1,0.77,3.1621552151578305,2.76,1.65
2,-0.635,-6.187501515151329,1.27,1.89
2,-1.8749999999999998,-5.930663959456815,1.24,2.05
2,-3.115,-5.38378816448047,1.24,4.16
2,-5.995,-1.6578223668415129,2.88,1.83
2,0.6349999999999998,-5.243984649100338,2.71,2.7
2,3.3449999999999993,-3.480571073832569,1.81,4.87
2,-1.8750000000000002,-3.8806639594568155,2.23,4.9
2,0.44499999999999984,-2.543984649100338,2.9,3.84
2,-5.495,0.17217763315848722,3.62,2.58
2,-1.3750000000000007,1.0193360405431848,1.82,4.93
2,0.4449999999999994,1.3894289261674313,3.16,3.47
3,-6.025062240342417,-1.545,3.96,3.09
3,-4.079874385321194,-4.695,3.96,3.15
3,-0.11987438532119388,-5.357425323740023,3.28,4.03
3,-2.0650622403424173,-1.327425323740023,3.39,4.29
3,1.3249377596575829,-1.327425323740023,2.87,4.61
