Instance: r150
Bin radius: 11.63
Rho: 1/3
Rotate enable: true
Bin num: 4
Lower bound: 4
Opt: true
Gap: 0.0
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-2.105,-11.437913926936154,4.21,2.91
1,-6.305000000000001,-9.772608403082568,4.2,2.96
1,-8.815000000000001,-7.586347935601162,2.51,4.69
1,-11.415000000000001,-2.2259099262998063,2.6,1.73
1,-11.055000000000001,-3.485909926299806,2.24,1.26
1,-10.415000000000001,-4.595909926299806,1.6,1.11
1,-10.085,-5.765909926299806,1.27,1.17
1,-7.4750000000000005,-8.716347935601162,1.17,1.13
1,-4.055000000000001,-10.89260840308257,1.95,1.12
1,2.105,-10.516923266811451,2.86,3.57
1,4.965,-9.495560804923532,1.75,2.46
1,6.714999999999999,-4.014931506265087,4.2,1.29
1,6.715,-5.454931506265087,3.5,1.44
1,6.715,-6.544931506265087,2.7,1.09
1,6.715,-7.654931506265087,1.9,1.11
1,-2.1050000000000004,-8.527913926936154,4.14,2.38
1,5.004999999999999,-7.035560804923532,1.71,3.12
1,2.0349999999999993,-6.946923266811451,2.97,1.87
1,-6.3050000000000015,-6.812608403082568,4.12,1.96
1,-2.1850000000000014,-6.1479139269361545,4.22,1.07
1,-2.1850000000000014,-5.077913926936154,4.14,1.88
1,1.9549999999999983,-5.076923266811451,3.0,3.13
1,-6.3050000000000015,-4.852608403082568,4.04,1.68
1,4.954999999999998,-3.9155608049235315,1.76,4.38
1,-2.2150000000000016,-3.1979139269361543,4.17,3.15
1,-6.275000000000001,-3.1726084030825685,4.06,1.93
1,-8.815000000000001,-2.8963479356011614,2.54,4.8
1,6.714999999999998,-2.7249315062650874,4.51,1.94
1,2.044999999999998,-1.9469232668114511,2.91,2.04
1,-6.275000000000001,-1.2426084030825686,4.06,2.48
1,6.714999999999998,-0.7849315062650875,4.88,1.52
1,-11.405000000000001,-0.49590992629980635,2.59,1.51
1,-2.2150000000000016,-0.04791392693615437,4.25,4.9
1,2.0349999999999984,0.09307673318854892,2.89,4.38
1,4.924999999999999,0.46443919507646836,1.78,4.52
1,6.704999999999999,0.7350684937349126,4.66,1.22
1,-11.355,1.0140900737001937,2.54,1.29
1,-6.235000000000001,1.2373915969174314,4.02,2.74
1,-8.815000000000001,1.9036520643988384,2.58,4.53
1,6.704999999999999,1.9550684937349125,4.3,1.09
1,-10.795000000000002,2.304090073700194,1.98,1.77
1,6.704999999999999,3.0450684937349126,3.87,1.13
1,-6.235000000000001,3.977391596917432,3.92,4.47
1,-10.375000000000002,4.074090073700194,1.56,1.02
1,6.704999999999999,4.175068493734912,3.63,1.11
1,2.0349999999999984,4.473076733188549,2.89,1.86
1,-2.3150000000000013,4.852086073063846,4.31,1.65
1,4.924999999999999,4.984439195076468,1.78,3.33
1,6.704999999999999,5.285068493734912,2.6,1.1
1,2.054999999999999,6.333076733188549,2.87,1.41
1,6.704999999999999,6.385068493734913,1.58,1.5
1,-8.335,6.433652064398839,2.1,1.36
1,-2.3150000000000013,6.502086073063847,4.37,2.73
1,2.054999999999999,7.743076733188549,2.85,1.54
1,4.904999999999999,8.314439195076467,1.59,1.22
1,-5.905000000000001,8.44739159691743,3.59,1.5
1,-2.3150000000000013,9.232086073063847,4.24,1.83
1,1.924999999999999,9.28307673318855,1.95,1.65
2,-1.78,-11.492976115871818,3.56,1.65
2,-5.139999999999999,-10.432511682236452,3.36,1.57
2,-8.799999999999999,-7.603742499585322,3.66,1.86
2,-11.29,-2.7915587043800536,2.49,3.44
2,-10.739999999999998,-4.1915587043800535,1.94,1.4
2,-10.229999999999999,-5.531558704380053,1.43,1.34
2,-6.679999999999999,-9.053742499585322,1.54,1.45
2,1.7799999999999998,-10.719925372874572,2.73,4.88
2,4.51,-8.460289593152236,3.47,1.99
2,4.51,-9.580289593152237,1.48,1.12
2,7.98,-3.2385181796618077,3.19,3.41
2,7.98,-5.418518179661808,2.14,2.18
2,-1.77,-9.842976115871817,3.55,4.94
2,-5.139999999999999,-8.862511682236452,3.37,3.57
2,4.5200000000000005,-6.470289593152236,3.46,2.22
2,1.8700000000000006,-5.839925372874572,2.65,4.79
2,-8.799999999999999,-5.743742499585322,3.65,3.48
2,-5.149999999999999,-5.2925116822364515,3.38,3.99
2,-1.7399999999999989,-4.902976115871817,3.61,3.02
2,4.680000000000002,-4.250289593152235,3.3,2.47
2,-8.799999999999999,-2.2637424995853217,3.6,2.26
2,-1.649999999999999,-1.8829761158718168,3.52,2.89
2,4.680000000000002,-1.7802895931522351,3.3,1.27
2,-5.159999999999998,-1.3025116822364513,3.51,2.03
2,1.870000000000001,-1.049925372874572,2.72,2.05
2,4.590000000000002,-0.5102895931522351,3.32,4.68
2,-8.45,-0.0037424995853219123,3.29,2.34
2,7.910000000000002,0.17148182033819248,3.19,1.33
2,-11.229999999999999,0.6484412956199463,2.78,1.89
2,-5.159999999999999,0.7274883177635485,3.51,4.1
2,1.870000000000001,1.0000746271254277,2.72,4.96
2,-1.299999999999999,1.0070238841281833,3.17,3.82
2,7.910000000000002,1.5014818203381926,3.19,1.55
2,-8.43,2.336257500414678,3.27,2.67
2,-10.719999999999999,2.538441295619946,2.29,1.65
2,7.910000000000002,3.051481820338193,2.67,1.53
2,4.590000000000002,4.169710406847765,3.28,1.12
2,-9.87,4.1884412956199455,1.44,1.92
2,-1.3099999999999992,4.827023884128183,3.18,2.78
2,-5.16,4.827488317763548,3.85,4.61
2,-8.43,5.006257500414678,3.27,2.29
2,4.590000000000002,5.289710406847765,4.93,1.28
2,1.870000000000001,5.960074627125428,2.67,4.01
2,4.540000000000001,6.569710406847765,3.78,1.26
2,-1.299999999999999,7.607023884128182,3.17,2.31
2,-3.969999999999999,9.437488317763549,2.67,1.48
2,-1.299999999999999,9.970074627125427,4.59,1.07
3,-2.25,-11.410276070279808,4.5,2.48
3,-4.46,-10.740823990737397,2.21,2.45
3,-9.18,-7.14034312900998,4.72,3.8
3,-11.17,-3.2385181796618077,1.99,4.45
3,-7.029999999999999,-9.00034312900998,2.57,1.86
3,2.25,-9.398638199228655,4.6,3.15
3,6.85,-7.751644986710888,1.82,3.87
3,8.67,-4.979638541099146,1.84,4.86
3,-2.25,-8.930276070279808,4.5,4.33
3,-4.46,-8.290823990737398,2.03,4.59
3,2.25,-6.248638199228655,4.6,2.44
3,-2.43,-4.600276070279808,4.67,1.27
3,6.869999999999998,-3.8816449867108878,1.8,4.07
3,2.3599999999999994,-3.8086381992286547,4.51,1.97
3,-4.4399999999999995,-3.7008239907373977,2.01,3.73
3,-9.18,-3.3403431290099803,4.7,4.99
3,-2.4299999999999997,-3.3302760702798078,4.72,3.77
3,2.29,-1.8386381992286547,4.48,4.42
3,8.669999999999998,-0.11963854109914607,2.73,2.05
3,-4.4799999999999995,0.02917600926260233,2.05,3.68
3,6.7700000000000005,0.18835501328911253,1.68,2.57
3,-2.4299999999999997,0.43972392972019225,4.41,1.35
3,-11.09,1.2114818203381925,1.91,2.09
3,-8.89,1.64965687099002,4.41,2.76
3,-2.4299999999999997,1.7897239297201923,3.98,2.09
3,8.450000000000001,1.9303614589008538,2.27,2.45
3,1.5500000000000003,2.5813618007713455,4.8,2.5
3,6.35,2.7583550132891124,2.05,3.87
3,-3.369999999999999,3.879723929720192,4.92,3.97
3,-8.259999999999998,4.40965687099002,4.89,3.02
3,1.5500000000000007,5.0813618007713455,4.24,2.35
3,-5.809999999999999,7.429656870990019,2.44,2.27
3,1.5500000000000007,7.431361800771345,3.86,2.3
3,-3.3299999999999987,7.849723929720192,4.88,2.67
4,-11.547835294980615,-1.38,3.91,2.76
4,-10.9565916233106,-3.900000000000001,4.98,2.52
4,-9.369354300057182,-6.890000000000001,4.11,2.99
4,-3.80483902419012,-10.99,4.98,4.1
4,1.1751609758098804,-11.11418788260254,2.25,3.82
4,3.425160975809881,-9.08153819545837,3.84,4.96
4,7.265160975809882,-6.377941987395669,2.46,3.14
4,-5.259354300057182,-6.890000000000001,4.91,4.11
4,-0.3493543000571817,-6.890000000000001,3.71,4.0
4,3.3606456999428183,-4.12153819545837,2.89,3.97
4,6.250645699942819,-3.237941987395669,4.11,4.92
