Instance: r2
Bin radius: 6.12
Rho: 2/3
Rotate enable: false
Bin num: 2
Lower bound: 2
Opt: true
Gap: 0.0
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-3.315216050650669,-5.144292229015395,1.23,2.2
1,-5.365216050650669,-2.944292229015395,3.28,1.29
1,-2.085216050650669,-5.681527786060951,4.36,4.05
1,2.274783949349331,-4.610370284593202,1.75,3.88
1,4.024783949349331,-2.8521070775601793,1.39,4.68
1,-5.805216050650669,-1.654292229015395,3.72,2.31
1,-2.085216050650669,-1.6315277860609516,4.15,2.56
1,2.344783949349333,-0.7303702845932021,1.68,4.45
1,-4.805216050650669,0.6557077709846051,2.72,3.01
1,-2.0652160506506676,0.9284722139390484,4.41,1.44
1,-1.7752160506506676,2.3684722139390484,4.12,3.24
2,-2.255,4.589409020276182,4.51,1.1
2,-4.048669515360275,3.279409020276183,4.79,1.31
2,-5.167192320567448,0.3394090202761828,4.67,2.94
2,-5.383573176687613,-2.9105909797238168,4.58,3.25
2,-4.515818658695701,-4.1305909797238165,4.03,1.22
2,-0.48581865869570073,-1.4105909797238176,2.6,4.69
2,-0.48581865869570073,-5.330590979723818,2.26,3.92
2,2.2550000000000003,-4.206705955970776,2.19,4.45
2,2.255,0.2432940440292244,2.33,3.71
