Instance: s2
Bin radius: 5.08
Rho: 1/3
Rotate enable: false
Bin num: 10
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-4.08,-2.08,4.96,4.96
1,0.9199999999999999,-3.08,2.24,2.24
1,-2.08,-4.08,1.85,1.85
1,-1.08,2.92,1.65,1.65
1,0.9199999999999999,-0.08000000000000007,1.35,1.35
1,0.9199999999999999,1.92,1.3,1.3
2,-4.08,-2.08,4.94,4.94
2,-2.08,-4.08,1.21,1.21
2,-1.08,2.92,1.19,1.19
2,-0.08000000000000007,-4.08,1.16,1.16
3,-4.08,-2.08,4.91,4.91
4,-4.08,-2.08,4.77,4.77
5,-4.08,-2.08,4.67,4.67
6,-4.08,-2.08,4.39,4.39
7,-4.08,-2.08,4.24,4.24
8,-4.08,-2.08,4.19,4.19
9,-4.08,-2.08,3.67,3.67
9,-0.08000000000000007,-3.08,3.66,3.66
10,-4.08,-2.08,3.62,3.62
10,-0.08000000000000007,-3.08,3.48,3.48
