Instance: r150
Bin radius: 11.63
Rho: 1/3
Rotate enable: false
Bin num: 6
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-10.63,-4.630000000000001,4.7,4.99
1,-9.63,0.3699999999999992,4.25,4.9
1,-5.630000000000001,-9.63,4.98,4.1
1,-5.630000000000001,-4.630000000000001,4.11,4.92
1,-4.630000000000001,0.3699999999999992,4.11,4.91
1,-4.630000000000001,5.369999999999999,4.42,4.48
1,-0.6300000000000008,-10.63,3.97,4.92
1,-0.6300000000000008,-5.630000000000001,4.5,4.33
1,0.3699999999999992,-0.6300000000000008,3.84,4.96
1,0.3699999999999992,4.369999999999999,4.72,3.8
1,4.369999999999999,-7.630000000000001,3.77,4.72
1,4.369999999999999,-2.630000000000001,4.61,3.85
1,5.369999999999999,1.3699999999999992,3.92,4.47
1,-7.630000000000001,-8.63,1.82,3.87
1,-8.63,5.369999999999999,3.47,1.99
1,0.3699999999999992,8.37,3.66,1.86
1,9.37,-1.6300000000000008,1.65,3.56
1,3.369999999999999,-9.63,2.89,1.86
1,-6.630000000000001,7.369999999999999,1.77,1.98
1,5.369999999999999,6.369999999999999,1.95,1.65
1,8.37,-4.630000000000001,1.92,1.44
2,-10.63,-4.630000000000001,4.94,3.55
2,-10.63,-0.6300000000000008,3.32,4.68
2,-6.630000000000001,-0.6300000000000008,3.71,4.0
2,-7.630000000000001,-8.63,4.89,3.02
2,-7.630000000000001,4.369999999999999,4.6,3.15
2,-2.630000000000001,-10.63,3.51,4.1
2,-5.630000000000001,-4.630000000000001,4.96,2.72
2,-2.630000000000001,-1.6300000000000008,3.38,3.99
2,-2.630000000000001,2.369999999999999,2.73,4.88
2,0.3699999999999992,2.369999999999999,3.15,4.17
2,1.3699999999999992,-10.63,2.67,4.88
2,-1.6300000000000008,7.369999999999999,3.65,3.48
2,1.3699999999999992,-5.630000000000001,2.65,4.79
2,4.369999999999999,-8.63,2.89,4.38
2,4.369999999999999,-3.630000000000001,2.52,4.98
2,4.369999999999999,1.3699999999999992,4.2,2.96
2,7.369999999999999,-4.630000000000001,2.99,4.11
2,4.369999999999999,4.369999999999999,3.97,2.89
2,1.3699999999999992,-0.6300000000000008,2.91,2.04
2,2.369999999999999,7.369999999999999,3.33,1.78
2,-0.6300000000000008,-5.630000000000001,1.87,2.97
2,-4.630000000000001,8.37,2.6,1.73
2,-9.63,4.369999999999999,1.94,1.4
2,-4.630000000000001,-10.63,1.58,1.5
2,7.369999999999999,-6.630000000000001,1.54,1.45
2,9.37,0.3699999999999992,1.12,1.95
3,-10.63,-4.630000000000001,2.91,4.21
3,-9.63,0.3699999999999992,2.54,4.8
3,-7.630000000000001,-8.63,2.76,4.41
3,-7.630000000000001,-3.630000000000001,3.17,3.82
3,-6.630000000000001,0.3699999999999992,3.37,3.57
3,-7.630000000000001,5.369999999999999,4.8,2.5
3,-4.630000000000001,-10.63,2.73,4.37
3,-3.630000000000001,-5.630000000000001,2.51,4.69
3,-2.630000000000001,-0.6300000000000008,4.53,2.58
3,-2.630000000000001,2.369999999999999,4.6,2.44
3,-2.630000000000001,5.369999999999999,2.48,4.5
3,-1.6300000000000008,-10.63,2.74,4.02
3,-0.6300000000000008,-5.630000000000001,3.02,3.61
3,0.3699999999999992,5.369999999999999,3.19,3.41
3,1.3699999999999992,-9.63,3.91,2.76
3,2.369999999999999,-1.6300000000000008,2.67,4.01
3,3.369999999999999,-6.630000000000001,2.86,3.57
3,4.369999999999999,3.369999999999999,2.89,3.52
3,5.369999999999999,-2.630000000000001,4.06,2.48
3,5.369999999999999,0.3699999999999992,4.24,2.35
3,6.369999999999999,-6.630000000000001,2.3,3.86
3,7.369999999999999,3.369999999999999,1.89,2.78
3,-4.630000000000001,8.37,1.11,1.9
3,0.3699999999999992,9.37,1.22,1.59
3,2.369999999999999,3.369999999999999,1.43,1.34
3,4.369999999999999,7.369999999999999,1.11,1.6
3,5.369999999999999,-8.63,1.12,1.48
4,-10.63,-4.630000000000001,4.14,2.38
4,-10.63,-1.6300000000000008,3.0,3.13
4,-8.63,2.369999999999999,2.03,4.59
4,-8.63,-7.630000000000001,4.86,1.84
4,-6.630000000000001,-1.6300000000000008,4.51,1.97
4,-5.630000000000001,0.3699999999999992,1.99,4.45
4,-5.630000000000001,-5.630000000000001,3.18,2.78
4,-6.630000000000001,7.369999999999999,4.51,1.94
4,-3.630000000000001,-10.63,2.67,3.27
4,-3.630000000000001,0.3699999999999992,2.25,3.82
4,-1.6300000000000008,-6.630000000000001,2.49,3.44
4,-1.6300000000000008,4.369999999999999,2.09,3.98
4,-1.6300000000000008,-2.630000000000001,3.3,2.47
4,-1.6300000000000008,8.37,3.6,2.26
4,-0.6300000000000008,-10.63,4.12,1.96
4,-0.6300000000000008,-8.63,4.52,1.78
4,-0.6300000000000008,0.3699999999999992,2.05,3.87
4,1.3699999999999992,-6.630000000000001,4.06,1.93
4,1.3699999999999992,-4.630000000000001,4.14,1.88
4,2.369999999999999,-2.630000000000001,1.83,4.24
4,1.3699999999999992,4.369999999999999,2.46,3.14
4,2.369999999999999,2.369999999999999,4.38,1.76
4,4.369999999999999,-2.630000000000001,2.34,3.29
4,4.369999999999999,4.369999999999999,3.46,2.22
4,7.369999999999999,-1.6300000000000008,3.68,2.05
4,6.369999999999999,-6.630000000000001,2.01,3.73
4,7.369999999999999,1.3699999999999992,2.73,2.05
4,-5.630000000000001,5.369999999999999,3.59,1.5
4,4.369999999999999,-9.63,1.86,2.57
4,-10.63,2.369999999999999,1.56,1.02
4,-5.630000000000001,-9.63,1.27,1.17
4,2.369999999999999,8.37,1.17,1.13
5,-10.63,-4.630000000000001,3.27,2.29
5,-10.63,-1.6300000000000008,1.52,4.88
5,-9.63,3.369999999999999,4.07,1.8
5,-8.63,-7.630000000000001,3.17,2.31
5,-8.63,-1.6300000000000008,3.51,2.03
5,-8.63,1.3699999999999992,4.31,1.65
5,-4.630000000000001,-10.63,1.68,4.04
5,-8.63,5.369999999999999,4.93,1.28
5,-6.630000000000001,-4.630000000000001,4.41,1.35
5,-6.630000000000001,7.369999999999999,4.67,1.27
5,-4.630000000000001,-2.630000000000001,4.66,1.22
5,-3.630000000000001,-0.6300000000000008,2.05,2.72
5,-3.630000000000001,2.369999999999999,2.45,2.27
5,-2.630000000000001,-10.63,2.44,2.27
5,-3.630000000000001,5.369999999999999,4.2,1.29
5,-2.630000000000001,-7.630000000000001,2.21,2.45
5,-1.6300000000000008,-4.630000000000001,3.12,1.71
5,-1.6300000000000008,7.369999999999999,3.36,1.57
5,-0.6300000000000008,-0.6300000000000008,1.44,3.5
5,0.3699999999999992,-10.63,1.55,3.19
5,1.3699999999999992,-2.630000000000001,1.07,4.59
5,-1.6300000000000008,9.37,3.78,1.26
5,-0.6300000000000008,3.369999999999999,4.3,1.09
5,2.369999999999999,-9.63,2.14,2.18
5,2.369999999999999,5.369999999999999,1.07,4.22
5,0.3699999999999992,-6.630000000000001,2.85,1.54
5,2.369999999999999,-4.630000000000001,3.87,1.13
5,3.369999999999999,-2.630000000000001,1.68,2.57
5,3.369999999999999,0.3699999999999992,1.75,2.46
5,3.369999999999999,-6.630000000000001,3.19,1.33
5,4.369999999999999,3.369999999999999,1.27,3.3
5,5.369999999999999,-2.630000000000001,1.53,2.67
5,5.369999999999999,0.3699999999999992,1.41,2.87
5,6.369999999999999,3.369999999999999,1.11,3.63
5,7.369999999999999,-6.630000000000001,1.91,2.09
5,7.369999999999999,-3.630000000000001,1.48,2.67
5,7.369999999999999,-0.6300000000000008,2.59,1.51
5,7.369999999999999,1.3699999999999992,2.29,1.65
6,-10.63,-4.630000000000001,3.28,1.12
6,-10.63,-2.630000000000001,1.29,2.54
6,-10.63,0.3699999999999992,2.7,1.09
6,-10.63,2.369999999999999,2.6,1.1
6,-9.63,4.369999999999999,2.1,1.36
6,-8.63,-7.630000000000001,1.26,2.24
