Instance: s100
Bin radius: 10.17
Rho: 1/3
Rotate enable: false
Bin num: 6
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-9.17,-4.17,5.0,5.0
1,-7.17,1.83,4.94,4.94
1,-4.17,-9.17,4.88,4.88
1,-3.17,-4.17,4.85,4.85
1,-2.17,0.8300000000000001,4.74,4.74
1,1.83,-7.17,4.72,4.72
1,2.83,-2.17,4.71,4.71
1,-2.17,5.83,3.97,3.97
1,2.83,2.83,3.94,3.94
1,-7.17,-7.17,2.99,2.99
1,-9.17,1.83,1.99,1.99
1,-4.17,6.83,1.96,1.96
1,0.8300000000000001,-9.17,1.87,1.87
1,1.83,6.83,1.87,1.87
1,6.83,-4.17,1.87,1.87
1,6.83,2.83,1.78,1.78
1,7.83,-2.17,1.78,1.78
1,7.83,-0.16999999999999993,1.76,1.76
2,-9.17,-4.17,4.6,4.6
2,-8.17,0.8300000000000001,4.53,4.53
2,-4.17,-9.17,4.51,4.51
2,-4.17,-4.17,4.44,4.44
2,-3.17,0.8300000000000001,4.23,4.23
2,0.8300000000000001,-8.17,4.23,4.23
2,1.83,-3.17,4.18,4.18
2,1.83,1.83,4.17,4.17
2,-2.17,5.83,3.88,3.88
2,-7.17,-7.17,2.97,2.97
2,6.83,-2.17,2.9,2.9
2,-6.17,5.83,1.76,1.76
2,-4.17,5.83,1.74,1.74
2,1.83,6.83,1.72,1.72
2,5.83,-6.17,1.56,1.56
2,6.83,-4.17,1.46,1.46
2,6.83,0.8300000000000001,1.39,1.39
2,6.83,2.83,1.36,1.36
3,-9.17,-4.17,4.17,4.17
3,-8.17,0.8300000000000001,4.15,4.15
3,-4.17,-9.17,4.14,4.14
3,-4.17,-4.17,4.14,4.14
3,-3.17,0.8300000000000001,4.05,4.05
3,0.8300000000000001,-8.17,4.02,4.02
3,-2.17,5.83,3.83,3.83
3,0.8300000000000001,-3.17,3.81,3.81
3,1.83,0.8300000000000001,3.77,3.77
3,4.83,-3.17,3.7,3.7
3,-7.17,-7.17,2.87,2.87
3,1.83,4.83,2.86,2.86
3,5.83,0.8300000000000001,2.82,2.82
3,-6.17,5.83,1.24,1.24
3,-4.17,5.83,1.14,1.14
3,4.83,4.83,1.11,1.11
3,5.83,-6.17,1.1,1.1
4,-9.17,-4.17,3.69,3.69
4,-9.17,-0.16999999999999993,3.67,3.67
4,-6.17,3.83,3.62,3.62
4,-5.17,-8.17,3.55,3.55
4,-5.17,-4.17,3.54,3.54
4,-5.17,-0.16999999999999993,3.45,3.45
4,-2.17,3.83,3.43,3.43
4,-1.17,-9.17,3.34,3.34
4,-1.17,-5.17,3.31,3.31
4,-1.17,-1.17,3.26,3.26
4,1.83,2.83,3.26,3.26
4,2.83,-7.17,3.24,3.24
4,2.83,-3.17,3.14,3.14
4,5.83,0.8300000000000001,2.76,2.76
4,6.83,-2.17,2.75,2.75
4,-8.17,3.83,1.08,1.08
4,-7.17,-7.17,1.03,1.03
4,-2.17,7.83,1.02,1.02
5,-9.17,-4.17,3.09,3.09
5,-9.17,-0.16999999999999993,3.04,3.04
5,-6.17,3.83,3.04,3.04
5,-5.17,-8.17,3.03,3.03
5,-5.17,-4.17,3.01,3.01
5,-5.17,-0.16999999999999993,3.0,3.0
5,-2.17,3.83,2.72,2.72
5,-2.17,6.83,2.7,2.7
5,-1.17,-9.17,2.68,2.68
5,-1.17,-6.17,2.67,2.67
5,-1.17,-3.17,2.62,2.62
5,-1.17,-0.16999999999999993,2.56,2.56
5,0.8300000000000001,2.83,2.52,2.52
5,0.8300000000000001,5.83,2.51,2.51
5,1.83,-8.17,2.47,2.47
5,1.83,-5.17,2.44,2.44
5,1.83,-2.17,2.3,2.3
5,3.83,0.8300000000000001,2.3,2.3
5,3.83,3.83,2.28,2.28
5,4.83,-6.17,2.22,2.22
5,4.83,-3.17,2.22,2.22
6,-9.17,-4.17,2.19,2.19
6,-9.17,-1.17,2.18,2.18
6,-8.17,1.83,2.13,2.13
6,-7.17,-7.17,2.11,2.11
6,-6.17,-4.17,2.07,2.07
6,-6.17,-1.17,2.05,2.05
6,-6.17,4.83,2.03,2.03
6,-5.17,1.83,2.01,2.01
