Instance: r2
Bin radius: 4.33
Rho: 1/3
Rotate enable: false
Bin num: 11
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-3.33,-2.33,4.36,4.05
1,1.67,-1.33,1.23,2.2
2,-3.33,-2.33,4.58,3.25
3,-3.33,-2.33,4.67,2.94
3,-3.33,0.6699999999999999,4.41,1.44
4,-3.33,-2.33,4.12,3.24
5,-3.33,-2.33,2.6,4.69
5,-0.33000000000000007,-3.33,2.19,4.45
6,-3.33,-2.33,4.15,2.56
6,-3.33,0.6699999999999999,4.79,1.31
7,-3.33,-2.33,2.26,3.92
7,-0.33000000000000007,-3.33,2.33,3.71
8,-3.33,-2.33,3.72,2.31
8,0.6699999999999999,-3.33,1.68,4.45
8,-3.33,0.6699999999999999,3.28,1.29
9,-3.33,-2.33,2.72,3.01
9,-0.33000000000000007,-3.33,1.75,3.88
10,-3.33,-2.33,1.39,4.68
10,-1.33,-1.33,4.51,1.1
11,-3.33,-2.33,4.03,1.22
