Instance: CBPP
Bin radius: 14.14
Rotate enable: false
Bin num: 165
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-3.1400000000000006,-12.14,9.81,9.84
1,-13.14,-5.140000000000001,9.78,9.9
1,-3.1400000000000006,-2.1400000000000006,9.98,9.67
1,6.859999999999999,-5.140000000000001,5.96,9.59
2,-13.14,-5.140000000000001,9.74,9.89
2,-3.1400000000000006,-12.14,9.63,9.99
2,-3.1400000000000006,-2.1400000000000006,9.86,9.69
2,6.859999999999999,-5.140000000000001,5.82,9.63
3,-3.1400000000000006,-12.14,9.74,9.75
3,-13.14,-5.140000000000001,9.93,9.58
3,-3.1400000000000006,-2.1400000000000006,9.56,9.92
3,6.859999999999999,-5.140000000000001,5.95,9.41
4,-13.14,-5.140000000000001,9.81,9.62
4,-3.1400000000000006,-12.14,9.83,9.54
4,-3.1400000000000006,-2.1400000000000006,9.39,9.95
4,6.859999999999999,-5.140000000000001,5.78,9.66
5,6.859999999999999,-5.140000000000001,5.59,9.87
5,-13.14,-5.140000000000001,9.74,9.58
5,-3.1400000000000006,-12.14,9.35,9.96
5,-3.1400000000000006,-2.1400000000000006,9.86,9.32
6,-13.14,-5.140000000000001,9.63,9.52
6,-3.1400000000000006,-12.14,9.74,9.39
6,-3.1400000000000006,-2.1400000000000006,9.88,9.23
6,6.859999999999999,-5.140000000000001,5.76,9.56
7,6.859999999999999,-5.140000000000001,5.71,9.61
7,-13.14,-5.140000000000001,9.26,9.78
7,-3.1400000000000006,-12.14,9.78,9.26
7,-3.1400000000000006,-2.1400000000000006,9.73,9.3
8,6.859999999999999,-5.140000000000001,5.52,9.91
8,-13.14,-5.140000000000001,9.46,9.54
8,-3.1400000000000006,-12.14,9.94,9.06
8,-3.1400000000000006,-2.1400000000000006,9.85,9.13
9,-13.14,-5.140000000000001,9.58,9.38
9,-3.1400000000000006,-12.14,9.29,9.67
9,-3.1400000000000006,-2.1400000000000006,9.62,9.33
9,6.859999999999999,-5.140000000000001,5.9,9.17
10,-3.1400000000000006,-12.14,9.32,9.6
10,-13.14,-5.140000000000001,9.38,9.55
10,-3.1400000000000006,-2.1400000000000006,9.91,8.93
10,-5.140000000000001,6.859999999999999,9.95,5.9
10,6.859999999999999,-5.140000000000001,5.79,9.33
11,-13.14,-5.140000000000001,9.87,8.96
11,-9.14,3.8599999999999994,5.83,5.97
11,-3.1400000000000006,-12.14,9.74,9.06
11,-3.1400000000000006,-2.1400000000000006,8.85,9.97
