Instance: CBPP
Bin radius: 14.14
Rotate enable: false
Bin num: 67
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-13.14,-5.140000000000001,9.99,9.69
1,-3.1400000000000006,-12.14,9.97,9.63
1,-3.1400000000000006,-2.1400000000000006,9.77,9.77
1,6.859999999999999,-5.140000000000001,5.96,9.7
2,-13.14,-5.140000000000001,9.48,9.99
2,-3.1400000000000006,-12.14,9.82,9.61
2,-3.1400000000000006,-2.1400000000000006,9.63,9.77
2,6.859999999999999,-5.140000000000001,5.84,9.84
3,-13.14,-5.140000000000001,9.95,9.14
3,-3.1400000000000006,-12.14,9.11,9.96
3,-3.1400000000000006,-2.1400000000000006,9.33,9.72
3,6.859999999999999,-5.140000000000001,5.96,9.48
4,-13.14,-5.140000000000001,9.61,9.41
4,-3.1400000000000006,-12.14,9.45,9.3
4,-3.1400000000000006,-2.1400000000000006,8.89,9.84
4,6.859999999999999,-5.140000000000001,5.54,9.96
5,-13.14,-5.140000000000001,9.77,8.78
5,-3.1400000000000006,-12.14,8.95,9.58
5,-3.1400000000000006,-2.1400000000000006,8.79,9.71
5,5.859999999999999,-5.140000000000001,6.89,9.7
5,-9.14,3.8599999999999994,5.93,5.84
6,-13.14,-5.140000000000001,9.97,8.52
6,-3.1400000000000006,-12.14,9.31,9.1
6,-5.140000000000001,3.8599999999999994,9.95,8.51
6,4.859999999999999,-2.1400000000000006,7.74,7.95
6,-3.1400000000000006,-2.1400000000000006,7.87,5.91
7,-13.14,-5.140000000000001,9.69,8.71
7,-3.1400000000000006,-12.14,8.62,9.75
7,-3.1400000000000006,-2.1400000000000006,8.43,9.93
7,5.859999999999999,-5.140000000000001,6.85,9.63
7,-9.14,3.8599999999999994,5.75,5.83
8,-13.14,-5.140000000000001,9.54,8.76
8,-5.140000000000001,3.8599999999999994,9.55,8.7
8,-3.1400000000000006,-12.14,9.16,9.06
8,4.859999999999999,-2.1400000000000006,7.71,7.93
8,-3.1400000000000006,-2.1400000000000006,7.89,5.82
9,-13.14,-5.140000000000001,8.62,9.52
9,-4.140000000000001,-13.14,8.85,9.24
9,-4.140000000000001,-3.1400000000000006,9.76,8.37
9,-5.140000000000001,5.859999999999999,9.67,6.95
9,5.859999999999999,-5.140000000000001,6.49,9.99
10,-13.14,-5.140000000000001,9.88,8.24
10,-5.140000000000001,3.8599999999999994,9.9,8.18
10,-3.1400000000000006,-12.14,9.35,8.61
10,4.859999999999999,-3.1400000000000006,7.85,8.77
10,-3.1400000000000006,-3.1400000000000006,7.61,6.9
11,-13.14,-5.140000000000001,8.21,9.78
11,-4.140000000000001,-13.14,8.94,8.94
11,-4.140000000000001,-4.140000000000001,8.22,9.72
11,4.859999999999999,-5.140000000000001,7.86,9.68
