Instance: CBPP
Bin radius: 14.14
Rotate enable: false
Bin num: 133
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,6.859999999999999,-5.140000000000001,5.95,9.97
1,-13.14,-5.140000000000001,9.95,9.97
1,-3.1400000000000006,-12.14,9.86,9.95
1,-3.1400000000000006,-2.1400000000000006,9.89,9.89
2,6.859999999999999,-5.140000000000001,5.91,9.97
2,-13.14,-5.140000000000001,9.97,9.8
2,-3.1400000000000006,-12.14,9.67,9.98
2,-3.1400000000000006,-2.1400000000000006,9.62,9.98
3,-13.14,-5.140000000000001,9.85,9.68
3,-3.1400000000000006,-12.14,9.82,9.67
3,-3.1400000000000006,-2.1400000000000006,9.75,9.72
3,6.859999999999999,-5.140000000000001,5.77,9.93
4,6.859999999999999,-5.140000000000001,5.91,9.46
4,-13.14,-5.140000000000001,9.56,9.89
4,-3.1400000000000006,-12.14,9.99,9.44
4,-3.1400000000000006,-2.1400000000000006,9.7,9.62
5,-13.14,-5.140000000000001,9.33,9.95
5,-3.1400000000000006,-12.14,9.73,9.53
5,-3.1400000000000006,-2.1400000000000006,9.69,9.55
5,6.859999999999999,-5.140000000000001,5.71,9.72
6,-13.14,-5.140000000000001,9.47,9.67
6,-3.1400000000000006,-12.14,9.81,9.33
6,-3.1400000000000006,-2.1400000000000006,9.16,9.96
6,6.859999999999999,-5.140000000000001,5.91,9.28
7,-3.1400000000000006,-12.14,9.22,9.88
7,-13.14,-5.140000000000001,9.46,9.64
7,-3.1400000000000006,-2.1400000000000006,9.24,9.82
7,6.859999999999999,-5.140000000000001,5.8,9.4
8,-3.1400000000000006,-12.14,9.27,9.73
8,6.859999999999999,-5.140000000000001,5.49,9.9
8,-13.14,-5.140000000000001,9.86,9.17
8,-3.1400000000000006,-2.1400000000000006,9.71,9.27
9,-13.14,-5.140000000000001,9.91,9.08
9,-3.1400000000000006,-12.14,9.7,9.25
9,-3.1400000000000006,-2.1400000000000006,9.68,9.24
9,6.859999999999999,-5.140000000000001,5.88,9.23
10,-13.14,-5.140000000000001,9.81,9.09
10,-3.1400000000000006,-12.14,9.29,9.51
10,-3.1400000000000006,-2.1400000000000006,8.87,9.93
10,6.859999999999999,-5.140000000000001,5.63,9.6
11,5.859999999999999,-5.140000000000001,6.96,9.83
11,-13.14,-5.140000000000001,8.92,9.86
11,-4.140000000000001,-12.14,9.22,9.51
11,-4.140000000000001,-2.1400000000000006,8.99,9.74
12,5.859999999999999,-5.140000000000001,6.91,9.8
12,-4.140000000000001,-12.14,9.51,9.19
12,-13.14,-5.140000000000001,8.81,9.93
12,-4.140000000000001,-2.1400000000000006,9.76,8.95
12,-5.140000000000001,6.859999999999999,9.78,5.91
13,6.859999999999999,-5.140000000000001,5.44,9.88
13,-13.14,-5.140000000000001,9.03,9.62
13,-3.1400000000000006,-12.14,9.37,9.21
13,-3.1400000000000006,-2.1400000000000006,8.76,9.84
14,-3.1400000000000006,-12.14,8.91,9.65
14,6.859999999999999,-5.140000000000001,5.6,9.58
14,-13.14,-5.140000000000001,9.76,8.81
14,-3.1400000000000006,-2.1400000000000006,9.26,9.25
14,-9.14,3.8599999999999994,5.99,5.89
15,-5.140000000000001,6.859999999999999,9.46,5.91
15,-13.14,-5.140000000000001,8.93,9.57
15,-4.140000000000001,-12.14,9.11,9.37
15,-4.140000000000001,-2.1400000000000006,9.64,8.83
15,5.859999999999999,-5.140000000000001,6.77,9.81
16,-3.1400000000000006,-12.14,8.6,9.8
16,6.859999999999999,-5.140000000000001,5.72,9.36
16,-13.14,-5.140000000000001,9.52,8.93
16,-3.1400000000000006,-2.1400000000000006,9.35,9.01
16,-9.14,3.8599999999999994,5.79,5.84
17,-5.140000000000001,5.859999999999999,9.95,6.96
17,5.859999999999999,-5.140000000000001,6.66,9.96
17,-13.14,-5.140000000000001,8.49,9.9
17,-4.140000000000001,-12.14,9.89,8.48
17,-4.140000000000001,-3.1400000000000006,9.76,8.58
18,4.859999999999999,-5.140000000000001,7.93,9.69
18,-4.140000000000001,-13.14,8.93,9.34
18,-13.14,-5.140000000000001,8.67,9.63
18,-4.140000000000001,-3.1400000000000006,8.66,9.62
