Instance: CBPP
Bin radius: 14.14
Rotate enable: true
Bin num: 134
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-3.1400000000000006,-12.14,9.86,9.95
1,6.859999999999999,-5.140000000000001,5.95,9.97
1,-13.14,-5.140000000000001,9.95,9.97
1,-3.1400000000000006,-2.1400000000000006,9.89,9.89
2,-3.1400000000000006,-12.14,9.67,9.98
2,-13.14,-5.140000000000001,9.97,9.8
2,-3.1400000000000006,-2.1400000000000006,9.62,9.98
2,6.859999999999999,-5.140000000000001,5.91,9.97
3,-3.1400000000000006,-12.14,9.82,9.67
3,-13.14,-5.140000000000001,9.85,9.68
3,-3.1400000000000006,-2.1400000000000006,9.75,9.72
3,6.859999999999999,-5.140000000000001,5.91,9.78
4,-3.1400000000000006,-12.14,9.99,9.44
4,6.859999999999999,-5.140000000000001,5.77,9.93
4,-13.14,-5.140000000000001,9.56,9.89
4,-3.1400000000000006,-2.1400000000000006,9.7,9.62
5,-13.14,-5.140000000000001,9.33,9.95
5,-3.1400000000000006,-12.14,9.73,9.53
5,-3.1400000000000006,-2.1400000000000006,9.69,9.55
5,6.859999999999999,-5.140000000000001,5.91,9.46
6,6.859999999999999,-5.140000000000001,5.91,9.46
6,-13.14,-5.140000000000001,9.47,9.67
6,-3.1400000000000006,-12.14,9.81,9.33
6,-3.1400000000000006,-2.1400000000000006,9.16,9.96
7,-3.1400000000000006,-12.14,9.22,9.88
7,6.859999999999999,-5.140000000000001,5.65,9.83
7,-13.14,-5.140000000000001,9.46,9.64
7,-3.1400000000000006,-2.1400000000000006,9.24,9.82
8,-13.14,-5.140000000000001,9.86,9.17
8,-3.1400000000000006,-12.14,9.27,9.73
8,-3.1400000000000006,-2.1400000000000006,9.71,9.27
8,6.859999999999999,-5.140000000000001,5.71,9.72
9,6.859999999999999,-5.140000000000001,5.71,9.7
9,-13.14,-5.140000000000001,9.91,9.08
9,-3.1400000000000006,-12.14,9.7,9.25
9,-3.1400000000000006,-2.1400000000000006,9.68,9.24
10,-3.1400000000000006,-12.14,9.29,9.51
10,5.859999999999999,-2.1400000000000006,6.93,7.96
10,-13.14,-5.140000000000001,9.81,9.09
10,-3.1400000000000006,-2.1400000000000006,8.87,9.93
11,5.859999999999999,-5.140000000000001,6.96,9.95
11,-4.140000000000001,-12.14,9.22,9.51
11,-13.14,-5.140000000000001,8.92,9.86
11,-4.140000000000001,-2.1400000000000006,8.99,9.74
12,-4.140000000000001,-12.14,9.51,9.19
12,5.859999999999999,-5.140000000000001,6.96,9.83
12,-13.14,-5.140000000000001,8.81,9.93
12,-4.140000000000001,-2.1400000000000006,9.76,8.95
12,-5.140000000000001,6.859999999999999,9.28,5.91
13,-13.14,-5.140000000000001,9.03,9.62
13,-3.1400000000000006,-12.14,9.37,9.21
13,-3.1400000000000006,-2.1400000000000006,8.76,9.84
13,6.859999999999999,-5.140000000000001,5.53,9.89
14,-3.1400000000000006,-12.14,8.91,9.65
14,6.859999999999999,-5.140000000000001,5.8,9.4
14,-13.14,-5.140000000000001,9.76,8.81
14,-3.1400000000000006,-2.1400000000000006,9.26,9.25
14,-9.14,3.8599999999999994,5.99,5.89
15,-13.14,-5.140000000000001,8.93,9.57
15,-5.140000000000001,6.859999999999999,9.39,5.79
15,-4.140000000000001,-12.14,9.11,9.37
15,-4.140000000000001,-2.1400000000000006,9.64,8.83
15,5.859999999999999,-5.140000000000001,6.97,9.75
16,-9.14,3.8599999999999994,5.79,5.84
16,-13.14,-5.140000000000001,9.52,8.93
16,-3.1400000000000006,-12.14,8.6,9.8
16,-3.1400000000000006,-2.1400000000000006,9.35,9.01
16,6.859999999999999,-5.140000000000001,5.49,9.9
17,-13.14,-5.140000000000001,8.49,9.9
17,-5.140000000000001,5.859999999999999,9.7,6.93
17,-4.140000000000001,-12.14,9.89,8.48
17,-4.140000000000001,-3.1400000000000006,9.76,8.58
17,5.859999999999999,-5.140000000000001,6.91,9.8
18,-13.14,-5.140000000000001,8.67,9.63
18,-5.140000000000001,6.859999999999999,9.75,5.57
18,-4.140000000000001,-13.14,8.93,9.34
