Instance: s150
Bin radius: 17.97
Rho: 2/3
Rotate enable: false
Packed item area: 961.5025000000004
Packed item count: 88
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.77,-17.95349548138189,1.54,1.54
-2.1699999999999995,-17.838497694593006,1.4,1.4
-6.17,-16.8775590652203,4.0,4.0
-10.809999999999999,-14.354957331876678,4.64,4.64
-15.219999999999999,-9.553664218507997,4.41,4.41
-17.099999999999998,-5.5236672600727905,1.88,1.88
-16.419999999999998,-6.723667260072792,1.2,1.2
-16.22,-7.723667260072791,1.0,1.0
-13.259999999999998,-12.003664218507996,2.45,2.45
-14.379999999999999,-10.673664218507998,1.12,1.12
-12.059999999999999,-13.253664218507996,1.25,1.25
-7.93,-16.114957331876678,1.76,1.76
-9.07,-15.494957331876678,1.14,1.14
0.7699999999999996,-17.185994297683216,4.48,4.48
5.25,-14.86307168791162,4.85,4.85
5.25,-16.56307168791162,1.7,1.7
6.95,-15.90307168791162,1.04,1.04
10.100000000000001,-10.163095001031918,4.72,4.72
10.1,-12.713095001031917,2.55,2.55
10.1,-13.753095001031916,1.04,1.04
12.649999999999999,-11.233095001031918,1.07,1.07
14.82,-4.083001347048512,2.68,2.68
14.82,-6.113001347048511,2.03,2.03
14.82,-7.513001347048512,1.4,1.4
-2.17,-16.438497694593007,1.37,1.37
-0.7999999999999998,-16.41349548138189,1.57,1.57
-2.1200000000000006,-14.84349548138189,2.89,2.89
-6.169999999999999,-12.8775590652203,3.99,3.99
0.7699999999999996,-12.705994297683215,4.48,4.48
-2.1600000000000006,-11.95349548138189,2.93,2.93
5.25,-10.013071687911621,4.85,4.85
-10.809999999999999,-9.714957331876679,4.64,4.64
-1.9200000000000004,-9.02349548138189,2.69,2.69
-6.169999999999999,-8.8875590652203,4.25,4.25
0.8599999999999994,-8.225994297683215,4.39,4.39
-1.8300000000000005,-6.33349548138189,2.69,2.69
10.14,-5.443095001031918,4.68,4.68
5.3100000000000005,-5.163071687911621,4.83,4.83
-15.219999999999999,-5.143664218507997,4.41,4.41
-10.809999999999999,-5.074957331876679,4.55,4.55
-6.259999999999999,-4.6375590652203,4.16,4.16
0.8599999999999994,-3.8359942976832153,4.45,4.45
-17.549999999999997,-3.6436672600727906,2.33,2.33
-1.9700000000000006,-3.64349548138189,2.83,2.83
14.82,-1.4030013470485119,3.02,3.02
-17.88,-1.3136672600727906,2.66,2.66
-1.9600000000000004,-0.81349548138189,2.82,2.82
10.21,-0.7630950010319184,4.61,4.61
-15.219999999999999,-0.7336642185079967,4.27,4.27
-10.95,-0.5249573318766796,4.61,4.61
-6.339999999999999,-0.47755906522029967,4.24,4.24
5.31,-0.33307168791162134,4.9,4.9
1.1599999999999993,0.6140057023167849,4.15,4.15
-17.58,1.3463327399272096,2.36,2.36
14.82,1.6169986529514881,2.62,2.62
-1.9400000000000008,2.00650451861811,3.1,3.1
-15.09,3.536335781492003,4.14,4.14
-17.03,3.7063327399272095,1.94,1.94
-6.07,3.7624409347797005,4.13,4.13
10.21,3.846904998968082,4.5,4.5
-10.940000000000001,4.085042668123321,4.87,4.87
14.71,4.236998652951488,2.09,2.09
5.31,4.566928312088379,4.9,4.9
1.1599999999999993,4.764005702316785,4.15,4.15
-1.8700000000000006,5.1065045186181095,3.03,3.03
-16.509999999999998,5.646332739927209,1.42,1.42
14.71,6.326998652951488,1.47,1.47
-14.080000000000002,7.676335781492003,3.14,3.14
-15.46,7.676335781492003,1.38,1.38
-6.070000000000001,7.8924409347797,3.81,3.81
-2.260000000000001,8.136504518618109,3.34,3.34
10.21,8.346904998968082,3.31,3.31
13.520000000000001,8.346904998968082,1.48,1.48
1.0799999999999987,8.914005702316786,4.23,4.23
-10.930000000000001,8.95504266812332,4.86,4.86
5.309999999999999,9.46692831208838,4.77,4.77
-12.760000000000002,10.816335781492002,1.83,1.83
-2.200000000000001,11.476504518618109,3.28,3.28
10.079999999999998,11.656904998968082,1.8,1.8
-6.000000000000001,11.7024409347797,3.8,3.8
1.0799999999999987,13.144005702316786,4.01,4.01
-8.16,13.815042668123322,2.16,2.16
-9.55,13.815042668123322,1.39,1.39
5.089999999999998,14.236928312088379,2.18,2.18
7.269999999999998,14.236928312088379,1.46,1.46
-2.0000000000000013,14.756504518618108,3.08,3.08
-4.000000000000002,15.502440934779699,2.0,2.0
-5.550000000000002,15.502440934779699,1.55,1.55
