Instance: r100
Bin radius: 12.25
Rho: 1/2
Rotate enable: true
Packed item area: 436.4149999999999
Packed item count: 48
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.285,-12.035002077274436,4.57,2.07
-6.765000000000001,-10.212603732643306,4.48,4.44
-11.665000000000001,-3.7403576032245858,4.9,3.5
-11.175,-4.8103576032245865,4.41,1.07
-10.395,-6.380357603224587,3.63,1.57
-9.455,-7.390357603224587,2.69,1.01
-8.485000000000001,-8.830357603224586,1.72,1.44
-4.865,-11.212603732643306,2.58,1.0
2.285,-9.870535699748013,4.97,1.95
2.285,-10.920535699748013,3.08,1.05
7.255,-4.717994807118805,4.05,2.64
7.255,-6.117994807118805,3.23,1.4
7.255,-7.217994807118805,2.61,1.1
7.255,-8.377994807118805,1.58,1.16
-2.285,-9.965002077274436,4.51,2.24
2.3549999999999986,-7.9205356997480125,4.9,3.72
-2.1850000000000014,-7.725002077274436,4.54,2.26
-6.765000000000001,-5.772603732643305,4.45,2.9
-2.3150000000000004,-5.465002077274436,4.67,4.38
2.3549999999999995,-4.200535699748013,4.83,4.06
-6.765000000000001,-2.8726037326433054,4.33,4.07
7.185,-2.0779948071188046,4.73,1.05
-2.4350000000000005,-1.085002077274436,4.69,3.17
7.185,-1.0279948071188045,4.95,1.61
-11.725000000000001,-0.24035760322458577,4.96,2.92
2.255,-0.14053569974801317,4.93,3.54
7.185,0.5820051928811956,4.91,1.18
-6.7650000000000015,1.197396267356695,4.3,4.82
7.185,1.7620051928811955,4.6,1.01
-2.4650000000000016,2.084997922725564,4.72,2.58
-11.535,2.679642396775414,4.77,1.4
7.185,2.7720051928811955,3.96,2.18
2.3449999999999998,3.399464300251987,4.84,2.4
-10.655000000000001,4.079642396775414,3.89,1.3
-2.4650000000000016,4.664997922725564,4.65,2.88
7.185,4.952005192881195,3.37,1.1
-9.795000000000002,5.379642396775414,3.03,1.93
2.1849999999999987,5.799464300251987,4.91,3.73
-6.635000000000002,6.017396267356695,4.17,3.19
7.094999999999999,6.052005192881195,2.71,1.18
7.094999999999999,7.232005192881195,1.66,1.24
-8.455000000000002,7.309642396775414,1.82,1.48
-2.325000000000001,7.544997922725564,4.51,3.25
-6.155000000000001,9.207396267356694,3.83,1.24
2.1849999999999987,9.529464300251988,1.68,1.87
3.8649999999999984,9.529464300251988,2.02,1.21
-4.3050000000000015,10.447396267356694,1.98,1.02
-2.3250000000000015,10.794997922725564,4.15,1.23
