Instance: r150
Bin radius: 16.45
Rho: 2/3
Rotate enable: false
Packed item area: 797.8619000000001
Packed item count: 100
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.455,-16.38552638763857,2.91,4.21
-5.835,-15.380353539499668,4.38,1.76
-10.035,-13.034618329663509,4.2,2.96
-12.635,-10.533720852576261,2.6,1.73
-15.495,-5.523357221835285,2.86,3.57
-14.545,-7.613357221835285,1.91,2.09
-13.905,-8.783357221835285,1.27,1.17
-11.595,-11.55372085257626,1.56,1.02
-7.9350000000000005,-14.394618329663508,2.1,1.36
1.455,-15.906114390384596,2.74,4.02
4.195,-15.338170523240375,1.75,2.46
5.945,-14.475091536843557,1.87,2.97
7.815,-11.299578531963038,4.14,2.38
7.815,-12.389578531963037,2.7,1.09
7.815,-13.519578531963038,1.17,1.13
11.954999999999998,-3.715087482146281,4.07,1.8
11.955,-5.705087482146281,3.47,1.99
11.955,-6.805087482146281,2.6,1.1
11.955,-8.455087482146281,1.95,1.65
11.955,-9.935087482146281,1.12,1.48
-5.835,-13.620353539499668,4.25,4.9
4.265000000000001,-12.878170523240374,1.68,4.04
-1.585,-12.17552638763857,3.0,3.13
1.415,-11.886114390384597,2.85,1.54
5.945,-11.505091536843556,1.86,2.57
1.5050000000000008,-10.346114390384596,2.76,4.41
-10.035,-10.074618329663508,4.2,1.29
-1.5149999999999992,-9.04552638763857,3.02,3.61
5.945,-8.935091536843556,1.82,3.87
7.834999999999998,-8.919578531963037,4.12,1.96
4.265000000000001,-8.838170523240375,1.68,2.57
-12.635,-8.80372085257626,2.54,4.8
-10.094999999999999,-8.784618329663509,4.14,1.88
-5.934999999999999,-8.720353539499667,4.42,4.48
7.894999999999999,-6.959578531963037,4.06,2.48
-10.094999999999999,-6.904618329663509,4.11,4.91
4.295,-6.268170523240375,1.65,3.56
1.565,-5.936114390384596,2.73,4.37
-1.4250000000000003,-5.435526387638571,2.99,4.11
5.945,-5.065091536843556,1.89,2.78
7.844999999999998,-4.479578531963037,4.11,4.92
-5.935,-4.240353539499667,4.51,1.94
-12.635,-4.003720852576261,2.49,3.44
4.295,-2.708170523240375,1.52,4.88
-5.944999999999999,-2.300353539499667,4.52,1.78
5.8149999999999995,-2.2850915368435563,2.03,4.59
-9.864999999999998,-1.994618329663509,3.92,4.47
-16.295,-1.9533572218352853,3.66,1.86
11.954999999999998,-1.915087482146281,4.3,1.09
1.565,-1.5661143903845955,2.73,4.88
-1.3450000000000002,-1.325526387638571,2.91,2.04
11.954999999999998,-0.825087482146281,4.41,1.35
-12.594999999999999,-0.5637208525762607,2.73,2.05
-5.9449999999999985,-0.520353539499667,4.6,3.15
-16.375,-0.09335722183528516,3.78,1.26
7.844999999999999,0.4404214680369627,4.06,1.93
11.904999999999998,0.5249125178537191,4.31,1.65
-1.3250000000000006,0.714473612361429,2.89,1.86
-16.104999999999997,1.1666427781647148,3.51,2.03
-12.594999999999997,1.4862791474237391,2.67,4.88
4.295,2.171829476759625,1.48,2.67
11.904999999999998,2.174912517853719,3.87,1.13
5.775,2.3049084631564436,2.01,3.73
7.785,2.3704214680369624,3.71,4.0
-9.924999999999997,2.475381670336491,3.91,2.76
-1.3250000000000006,2.5744736123614294,2.89,4.38
-5.935000000000001,2.629646460500333,4.61,3.85
-15.784999999999997,3.1966427781647146,3.19,1.33
11.495000000000001,3.304912517853719,3.68,2.05
1.5649999999999995,3.3138856096154043,2.65,4.79
-15.184999999999997,4.526642778164715,2.59,1.51
4.215,4.841829476759624,1.53,2.67
-9.905000000000001,5.235381670336491,3.97,2.89
11.495000000000001,5.354912517853719,3.36,1.57
5.745,6.034908463156444,1.99,4.45
-14.534999999999997,6.0366427781647145,1.94,1.4
-12.575000000000001,6.3662791474237395,2.67,4.01
7.735,6.370421468036962,3.65,3.48
-5.9350000000000005,6.479646460500334,4.51,1.97
11.385,6.924912517853719,2.29,1.65
-1.4250000000000007,6.954473612361429,2.89,3.52
-13.685,7.436642778164714,1.11,1.6
4.335,7.511829476759624,1.41,2.87
1.4649999999999994,8.103885609615403,2.67,3.27
-9.905000000000001,8.125381670336491,3.97,4.92
-5.9350000000000005,8.449646460500334,4.5,4.33
11.385,8.574912517853718,1.58,1.5
7.735,9.850421468036963,3.59,1.5
-11.335,10.37627914742374,1.43,1.34
4.135,10.381829476759624,1.54,1.45
-1.4350000000000005,10.474473612361429,2.45,2.27
5.675,10.484908463156444,2.05,3.87
7.725,11.350421468036963,1.77,1.98
1.0149999999999997,11.373885609615403,3.12,1.71
4.234999999999999,11.831829476759623,1.44,3.5
-1.4250000000000003,12.744473612361428,2.44,2.27
-5.665000000000001,12.779646460500334,4.24,2.35
-7.585000000000001,13.045381670336491,1.92,1.44
1.0549999999999993,13.083885609615404,3.18,2.78
-2.225,15.129646460500334,3.28,1.12
