Instance: r150
Bin radius: 11.63
Rho: 1/3
Rotate enable: true
Packed item area: 396.46740000000005
Packed item count: 55
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.4,-11.3796704697456,4.8,2.5
-6.6000000000000005,-9.575849831738175,4.2,2.96
-9.11,-7.229439812322946,2.51,4.69
-10.84,-4.213229165378976,1.73,2.6
-10.28,-5.343229165378976,1.17,1.13
-8.16,-8.249439812322946,1.56,1.02
-4.300000000000001,-10.685849831738174,1.9,1.11
2.4,-10.372526211102098,2.86,3.57
5.26,-9.279913792703036,1.75,2.46
7.010000000000001,-3.097224564025026,4.2,1.29
7.01,-4.207224564025027,3.63,1.11
7.01,-5.327224564025027,3.28,1.12
7.01,-6.617224564025027,2.54,1.29
7.01,-7.957224564025027,1.43,1.34
-2.4000000000000004,-8.8796704697456,4.8,2.54
5.300000000000001,-6.819913792703036,1.71,3.12
2.4100000000000006,-6.802526211102098,2.89,4.38
-6.6,-6.615849831738175,4.1,3.51
-2.5,-6.3396704697456,4.91,4.11
5.33,-3.699913792703036,1.68,2.57
-6.6,-3.1058498317381753,4.1,4.98
-9.059999999999999,-2.5394398123229456,2.46,3.14
2.42,-2.422526211102098,2.91,4.21
-2.5,-2.2296704697455993,4.92,4.11
7.01,-1.807224564025026,4.41,1.35
-11.509999999999998,-1.6132291653789763,2.45,2.21
5.33,-1.1299137927030363,1.68,4.04
7.01,-0.45722456402502587,4.51,1.97
-11.299999999999999,0.5967708346210236,2.24,1.26
-8.98,0.6005601876770545,2.38,4.14
7.01,1.512775435974974,4.3,1.09
2.42,1.787473788897902,2.91,2.04
-11.08,1.8567708346210237,2.1,1.36
-6.6000000000000005,1.8741501682618251,4.02,2.74
-2.580000000000001,1.880329530254401,4.98,2.52
7.01,2.602775435974974,3.87,1.13
5.33,2.9100862072969638,1.65,4.31
-10.56,3.2167708346210238,1.58,1.5
6.98,3.732775435974974,3.36,1.57
2.44,3.827473788897902,2.89,1.86
-2.4399999999999995,4.400329530254401,4.88,2.73
-6.579999999999999,4.614150168261825,4.14,1.88
-9.879999999999999,4.740560187677055,3.3,1.27
6.98,5.302775435974974,2.7,1.09
2.4400000000000004,5.687473788897902,2.89,3.97
-9.18,6.010560187677054,2.6,1.1
6.98,6.392775435974974,1.54,1.45
-6.56,6.494150168261825,4.12,1.96
-8.16,7.110560187677054,1.6,1.11
-2.4399999999999995,7.130329530254402,4.88,2.67
5.33,7.220086207296964,1.65,1.95
-6.659999999999999,8.454150168261826,4.22,1.07
-4.39,9.524150168261826,1.95,1.12
2.4400000000000004,9.657473788897903,1.59,1.22
-2.4399999999999995,9.800329530254402,4.88,1.52
