Instance: r200
Bin radius: 16.13
Rho: 1/2
Rotate enable: false
Packed item area: 771.9557000000001
Packed item count: 108
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.53,-16.057272495663764,3.06,3.62
-2.5899999999999994,-15.920703502044123,1.06,3.77
-7.29,-14.38863440358396,4.7,1.28
-10.79,-11.989695575785067,3.5,3.42
-15.579999999999998,-4.176182467277986,4.79,2.1
-14.969999999999999,-5.956182467277986,4.18,1.78
-14.19,-7.596182467277987,3.4,1.64
-13.53,-8.666182467277988,2.74,1.07
-12.76,-9.766182467277988,1.97,1.1
-11.959999999999999,-10.816182467277988,1.17,1.05
-9.01,-13.039695575785068,1.72,1.05
-4.37,-15.438634403583961,1.78,1.05
1.5300000000000002,-15.549044986750793,2.76,2.77
4.29,-14.874115099729462,1.95,4.21
6.24,-13.601764591405042,2.43,1.68
8.67,-10.877904209911025,3.24,4.99
8.67,-12.327904209911024,1.29,1.45
11.91,-2.5943207203427985,4.01,3.08
11.91,-4.044320720342799,3.61,1.45
11.91,-5.304320720342799,3.1,1.26
11.91,-6.924320720342799,2.47,1.62
11.91,-8.6443207203428,1.61,1.72
-7.289999999999999,-13.108634403583961,4.67,1.67
1.56,-12.779044986750794,2.73,3.41
-1.48,-12.437272495663763,3.04,2.41
-2.61,-12.150703502044124,1.13,2.07
6.26,-11.921764591405042,2.41,3.24
-7.289999999999999,-11.438634403583961,4.68,3.61
4.32,-10.664115099729461,1.94,2.79
-2.6099999999999994,-10.080703502044123,1.13,4.44
-1.4799999999999995,-10.027272495663762,2.97,2.43
1.4900000000000007,-9.369044986750794,2.78,2.14
6.26,-8.681764591405042,2.41,2.98
-10.79,-8.569695575785067,3.5,1.9
4.32,-7.874115099729461,1.94,2.42
-7.1499999999999995,-7.828634403583962,4.54,3.66
-1.4799999999999995,-7.597272495663763,2.92,4.18
1.4400000000000004,-7.229044986750793,2.84,3.21
-10.79,-6.669695575785067,3.64,4.1
8.74,-5.887904209911024,3.17,2.13
6.5,-5.701764591405041,2.24,4.09
-2.5799999999999996,-5.640703502044123,1.1,4.4
4.32,-5.454115099729461,2.18,2.04
-7.05,-4.168634403583962,4.47,4.26
1.4600000000000004,-4.019044986750793,2.86,3.48
8.74,-3.7579042099110245,3.17,4.74
-1.4399999999999995,-3.417272495663763,2.9,4.58
4.32,-3.414115099729461,2.11,1.3
-10.7,-2.569695575785067,3.65,2.66
4.32,-2.114115099729461,2.16,3.06
-15.68,-2.076182467277986,4.98,1.66
6.48,-1.6117645914050414,2.26,3.39
-2.5599999999999996,-1.2407035020441226,1.12,4.1
1.4600000000000004,-0.5390449867507932,2.79,4.49
-15.669999999999998,-0.4161824672779859,4.97,2.56
-10.7,0.09030442421493312,3.58,2.15
-7.019999999999999,0.09136559641603803,4.46,1.47
11.91,0.4856792796572016,3.81,2.86
4.25,0.945884900270539,2.23,2.06
8.74,0.9820957900889757,3.17,3.38
-1.4399999999999995,1.162727504336237,2.9,3.94
-7.1099999999999985,1.561365596416038,4.55,1.03
6.48,1.7782354085949588,2.26,2.17
-15.43,2.1438175327220144,4.73,2.33
-10.7,2.240304424214933,3.56,4.71
-7.139999999999999,2.591365596416038,4.58,1.03
-2.5299999999999994,2.859296497955877,1.09,1.83
4.25,3.005884900270539,2.21,4.17
11.91,3.3456792796572015,3.51,1.08
-7.139999999999999,3.6213655964160383,4.6,4.57
6.46,3.9482354085949587,2.28,1.99
1.5299999999999998,3.950955013249207,2.72,3.51
8.74,4.362095790088976,3.13,1.85
11.870000000000001,4.425679279657201,3.11,1.02
-14.719999999999999,4.473817532722014,4.02,1.75
-2.539999999999999,4.689296497955877,1.09,1.09
-1.3600000000000005,5.102727504336237,2.89,3.91
11.870000000000001,5.445679279657201,2.67,1.49
-2.539999999999999,5.779296497955877,1.18,2.59
6.46,5.9382354085949585,2.27,4.76
8.73,6.212095790088975,3.11,2.55
-13.899999999999999,6.223817532722014,3.2,1.69
11.84,6.935679279657201,1.32,1.82
-10.7,6.9503044242149326,3.56,3.29
4.25,7.175884900270539,2.21,3.56
1.62,7.460955013249206,2.63,2.26
-13.059999999999999,7.913817532722014,2.36,1.27
-7.139999999999999,8.191365596416038,4.4,2.53
-2.7399999999999984,8.369296497955876,1.35,3.09
8.73,8.762095790088974,3.79,1.4
-1.3899999999999983,9.012727504336237,2.58,2.09
-12.049999999999999,9.183817532722014,1.35,1.41
1.1900000000000017,9.720955013249206,3.03,3.99
8.73,10.162095790088975,2.33,1.57
-10.649999999999999,10.240304424214933,3.51,1.51
6.640000000000001,10.698235408594957,2.09,2.85
-7.139999999999999,10.721365596416037,4.28,2.13
4.2200000000000015,10.73588490027054,2.39,3.97
-1.3899999999999983,11.102727504336237,2.58,2.79
-2.8499999999999983,11.459296497955876,1.46,2.14
8.73,11.732095790088975,1.05,1.09
-9.439999999999998,11.750304424214933,2.3,1.06
-8.329999999999998,12.810304424214934,1.19,1.0
-7.139999999999999,12.851365596416038,4.11,1.5
-3.0299999999999985,13.599296497955876,1.59,2.24
1.9200000000000026,13.710955013249206,2.3,1.77
-1.4399999999999984,13.892727504336236,3.3,2.12
-4.579999999999997,14.351365596416038,1.55,1.1
