Instance: r200
Bin radius: 13.17
Rho: 1/3
Rotate enable: false
Packed item area: 511.16510000000017
Packed item count: 78
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.53,-13.080825662013847,3.06,3.62
-2.5899999999999994,-12.912815339808743,1.06,3.77
-5.08,-12.15082301739269,2.49,4.97
-8.58,-9.991621490028534,3.5,3.42
-12.870000000000001,-2.7949955277245047,4.29,1.86
-12.16,-4.944995527724505,3.58,2.15
-11.69,-5.964995527724504,3.11,1.02
-10.94,-7.234995527724504,2.36,1.27
-10.13,-8.334995527724503,1.55,1.1
-7.05,-11.091621490028533,1.97,1.1
1.5300000000000002,-12.451698679296733,2.76,2.77
4.290000000000001,-9.896100242014528,4.4,2.53
4.29,-10.966100242014528,2.74,1.07
4.29,-11.966100242014528,1.19,1.0
8.690000000000001,-7.5657451714950055,2.09,2.85
8.690000000000001,-8.655745171495006,1.05,1.09
10.780000000000001,-5.1295223949213815,1.35,1.41
1.620000000000001,-9.681698679296733,2.67,1.49
-1.459999999999999,-9.460825662013846,3.08,4.9
-2.59,-9.142815339808744,1.13,2.07
1.620000000000001,-8.191698679296733,2.62,3.89
4.240000000000001,-7.366100242014529,4.41,4.44
-5.08,-7.180823017392691,2.43,1.68
-2.65,-7.072815339808743,1.19,4.56
-8.580000000000002,-6.571621490028534,3.5,1.9
-5.0200000000000005,-5.500823017392691,2.37,2.98
8.650000000000002,-4.715745171495005,2.06,4.96
-8.580000000000002,-4.671621490028533,3.56,4.71
-1.46,-4.560825662013846,3.08,4.17
1.62,-4.301698679296733,2.62,2.85
10.710000000000003,-3.7195223949213814,1.78,1.05
4.380000000000003,-2.9261002420145283,4.27,4.69
10.710000000000003,-2.6695223949213815,2.17,4.37
-5.020000000000001,-2.5208230173926913,2.33,1.57
-2.6900000000000013,-2.5128153398087436,1.23,4.09
1.6500000000000026,-1.4516986792967326,2.73,3.41
-5.020000000000001,-0.9508230173926913,2.33,3.85
-13.130000000000003,-0.9349955277245046,4.55,1.03
-1.4600000000000013,-0.39082566201384594,3.11,2.55
-8.580000000000002,0.038378509971466634,3.56,3.29
-13.040000000000003,0.09500447227549547,4.46,1.47
8.650000000000002,0.24425482850499503,2.06,2.91
-12.690000000000001,1.5650044722754954,4.11,1.5
-2.6900000000000013,1.5771846601912562,1.2,1.84
10.710000000000003,1.7004776050786186,2.11,1.3
4.410000000000002,1.763899757985472,4.24,3.06
1.6900000000000017,1.9583013207032676,2.72,3.51
-1.479999999999998,2.159174337986154,3.17,3.38
-4.950000000000001,2.899176982607309,2.26,3.39
10.710000000000003,3.0004776050786184,1.72,1.05
-12.370000000000001,3.065004472275495,3.79,1.4
8.650000000000002,3.154254828504995,2.04,2.29
-8.57,3.3283785099714667,3.62,2.51
-2.6900000000000013,3.417184660191256,1.17,3.97
10.690000000000001,4.050477605078618,1.09,1.83
-11.67,4.465004472275496,3.1,1.26
4.410000000000002,4.8238997579854725,4.13,3.65
8.540000000000003,5.444254828504995,2.14,1.78
1.780000000000002,5.468301320703267,2.63,2.26
-1.5200000000000014,5.539174337986154,3.3,2.12
-10.870000000000001,5.725004472275495,2.3,1.06
-8.57,5.8383785099714665,3.6,2.24
-4.970000000000001,6.289176982607309,2.28,1.99
-9.89,6.785004472275496,1.32,1.83
8.540000000000003,7.2242548285049955,1.29,1.45
-2.690000000000001,7.387184660191256,1.17,3.31
-1.520000000000001,7.659174337986154,3.29,3.34
1.7699999999999991,7.728301320703267,2.59,4.51
-8.57,8.078378509971467,3.51,1.51
-4.990000000000001,8.279176982607309,2.3,1.77
4.359999999999999,8.473899757985473,3.61,1.45
-6.6000000000000005,9.588378509971466,1.61,1.72
-7.69,9.588378509971466,1.09,1.09
4.359999999999999,9.923899757985472,1.49,1.8
5.85,9.923899757985472,1.17,1.05
-4.99,10.049176982607309,2.23,2.06
-2.7600000000000002,10.697184660191256,1.24,2.02
-1.5200000000000002,10.999174337986155,3.27,1.99
