Instance: s200
Bin radius: 17.4
Rho: 1/2
Rotate enable: false
Packed item area: 905.9867999999999
Packed item count: 101
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.32,-17.244639746889465,4.64,4.64
-7.17,-15.854056263303722,4.85,4.85
-10.57,-13.821544776181856,3.4,3.4
-14.57,-9.511839990243734,4.0,4.0
-16.69,-4.9197459283991405,2.12,2.12
-16.080000000000002,-6.429745928399141,1.51,1.51
-15.67,-7.529745928399141,1.1,1.1
-12.71,-11.651839990243735,2.14,2.14
-13.74,-10.541839990243734,1.03,1.03
-11.75,-12.831839990243735,1.18,1.18
-8.5,-15.151544776181856,1.33,1.33
-3.4800000000000004,-17.014056263303722,1.16,1.16
2.3200000000000003,-16.48776516087004,3.24,3.24
5.5600000000000005,-14.680749299678132,3.78,3.78
5.5600000000000005,-15.980749299678132,1.3,1.3
9.34,-12.84260098266702,2.4,2.4
9.34,-13.92260098266702,1.08,1.08
11.74,-9.0191795635745,3.14,3.14
11.74,-10.7891795635745,1.77,1.77
11.74,-11.8091795635745,1.02,1.02
14.879999999999999,-4.566826031282554,1.91,1.91
14.88,-6.006826031282554,1.44,1.44
14.88,-7.036826031282554,1.03,1.03
2.32,-13.24776516087004,3.24,3.24
-2.2699999999999996,-12.604639746889465,4.59,4.59
-7.159999999999999,-11.004056263303722,4.89,4.89
5.5600000000000005,-10.900749299678132,3.7,3.7
9.31,-10.44260098266702,2.43,2.43
-10.57,-10.421544776181856,3.41,3.41
2.4100000000000006,-10.00776516087004,3.15,3.15
-2.2699999999999996,-8.014639746889465,4.6,4.6
9.31,-8.01260098266702,2.43,2.43
5.66,-7.200749299678132,3.65,3.65
-10.57,-7.0115447761818555,3.35,3.35
2.33,-6.85776516087004,3.25,3.25
-7.14,-6.1140562633037225,4.87,4.87
11.74,-5.8791795635745,3.14,3.14
9.31,-5.582600982667021,2.43,2.43
-14.57,-5.511839990243734,3.98,3.98
-10.59,-3.6615447761818554,3.45,3.45
2.33,-3.6077651608700396,3.28,3.28
5.609999999999999,-3.5507492996781322,3.6,3.6
-2.1500000000000004,-3.414639746889465,4.48,4.48
9.209999999999999,-3.1526009826670207,2.45,2.45
-17.14,-2.7997459283991404,2.57,2.57
11.66,-2.7391795635744995,3.2,3.2
14.86,-2.656826031282554,2.33,2.33
-14.45,-1.5318399902437343,3.86,3.86
-7.130000000000001,-1.2440562633037224,4.98,4.98
9.209999999999999,-0.7026009826670205,2.45,2.45
2.33,-0.3277651608700398,3.26,3.26
14.86,-0.32682603128255394,2.37,2.37
-17.2,-0.22974592839914054,2.75,2.75
-10.59,-0.2115447761818552,3.46,3.46
5.59,0.049250700321867846,3.59,3.59
11.66,0.46082043642550063,3.2,3.2
-2.1500000000000004,1.0653602531105353,4.43,4.43
9.2,1.7473990173329796,2.46,2.46
14.86,2.043173968717446,2.03,2.03
-14.39,2.3281600097562656,3.8,3.8
-16.67,2.5202540716008595,2.28,2.28
2.2799999999999994,2.93223483912996,3.29,3.29
-10.59,3.2484552238181448,3.46,3.46
5.569999999999999,3.6392507003218677,3.63,3.63
11.66,3.660820436425501,3.11,3.11
-7.13,3.735943736696278,4.98,4.98
14.77,4.073173968717446,1.62,1.62
9.2,4.20739901733298,2.37,2.37
-16.12,4.800254071600859,1.73,1.73
-2.1499999999999995,5.495360253110535,4.43,4.43
14.77,5.6931739687174465,1.18,1.18
-14.07,6.128160009756265,3.48,3.48
2.2800000000000002,6.2222348391299604,3.03,3.03
-15.47,6.53025407160086,1.4,1.4
9.2,6.57739901733298,2.34,2.34
-10.59,6.708455223818145,3.39,3.39
11.54,6.770820436425501,2.91,2.91
14.45,6.873173968717446,1.04,1.04
5.3100000000000005,7.269250700321868,3.89,3.89
-7.199999999999999,8.715943736696278,5.0,5.0
9.200000000000001,8.91739901733298,2.3,2.3
2.2800000000000002,9.25223483912996,3.03,3.03
-12.65,9.608160009756265,2.06,2.06
-13.71,9.608160009756265,1.06,1.06
11.5,9.6808204364255,1.6,1.6
-2.1999999999999993,9.925360253110535,4.45,4.45
-10.549999999999999,10.098455223818146,3.35,3.35
5.3100000000000005,11.159250700321868,3.65,3.65
8.96,11.21739901733298,2.12,2.12
11.080000000000002,11.2808204364255,1.11,1.11
-11.729999999999999,11.668160009756265,1.18,1.18
2.2900000000000005,12.28223483912996,3.02,3.02
-8.77,13.448455223818145,1.57,1.57
-5.079999999999999,13.715943736696278,2.88,2.88
-7.169999999999999,13.715943736696278,2.09,2.09
-2.1999999999999993,14.375360253110536,2.86,2.86
0.6600000000000006,14.375360253110536,1.58,1.58
5.3100000000000005,14.809250700321869,1.21,1.21
2.2400000000000007,15.302234839129959,1.6,1.6
3.8400000000000007,15.302234839129959,1.31,1.31
0.6600000000000006,15.955360253110536,1.33,1.33
