Instance: s100
Bin radius: 14.39
Rho: 2/3
Rotate enable: false
Packed item area: 608.1730999999997
Packed item count: 57
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.81,-14.275713642406814,3.62,3.62
-5.5,-13.29744712341433,3.69,3.69
-10.030000000000001,-10.318488261368522,4.53,4.53
-13.700000000000001,-4.402510647346578,3.67,3.67
-12.590000000000002,-6.962510647346578,2.56,2.56
-11.590000000000002,-8.522510647346579,1.56,1.56
-7.46,-12.278488261368523,1.96,1.96
-8.54,-11.398488261368522,1.08,1.08
1.8099999999999996,-12.740329666064376,4.88,4.88
1.81,-13.980329666064376,1.24,1.24
3.05,-13.770329666064375,1.03,1.03
6.689999999999999,-8.78134955459581,4.71,4.71
6.6899999999999995,-11.08134955459581,2.3,2.3
6.6899999999999995,-12.10134955459581,1.02,1.02
8.989999999999998,-9.92134955459581,1.14,1.14
11.399999999999999,-3.9403680031184973,2.44,2.44
11.399999999999999,-5.700368003118497,1.76,1.76
11.399999999999999,-6.800368003118496,1.1,1.1
-1.7400000000000002,-10.655713642406813,3.55,3.55
-5.500000000000001,-9.60744712341433,3.7,3.7
1.9699999999999989,-7.860329666064376,4.72,4.72
-1.8000000000000007,-7.105713642406813,3.77,3.77
-5.23,-5.90744712341433,3.43,3.43
-10.030000000000001,-5.788488261368522,4.74,4.74
6.799999999999999,-4.07134955459581,4.6,4.6
-1.8000000000000003,-3.335713642406813,3.45,3.45
1.799999999999999,-3.1403296660643765,5.0,5.0
-5.0600000000000005,-2.4774471234143296,3.26,3.26
11.399999999999999,-1.5003680031184974,2.9,2.9
-9.91,-1.0484882613685214,4.85,4.85
-13.96,-0.7325106473465777,4.05,4.05
-1.7400000000000029,0.1142863575931874,3.54,3.54
6.799999999999999,0.5286504454041898,4.51,4.51
-5.0600000000000005,0.7825528765856702,3.31,3.31
11.309999999999999,1.3996319968815025,2.47,2.47
1.8599999999999985,1.8596703339356235,4.94,4.94
-12.92,3.317489352653422,3.01,3.01
-1.4000000000000012,3.6542863575931874,3.26,3.26
-9.91,3.8015117386314783,4.44,4.44
11.309999999999999,3.8696319968815027,1.87,1.87
-5.47,4.09255287658567,4.02,4.02
6.799999999999999,5.03865044540419,4.18,4.18
10.979999999999999,5.739631996881503,1.46,1.46
-11.780000000000001,6.327489352653422,1.87,1.87
2.6499999999999986,6.799670333935624,4.15,4.15
-1.3200000000000016,6.914286357593188,3.97,3.97
-5.460000000000001,8.11255287658567,4.14,4.14
-8.5,8.241511738631479,3.04,3.04
-10.28,8.241511738631479,1.78,1.78
6.799999999999999,9.21865044540419,2.07,2.07
8.87,9.21865044540419,1.11,1.11
-1.3200000000000012,10.884286357593188,3.34,3.34
2.0199999999999987,10.949670333935625,2.62,2.62
4.639999999999999,10.949670333935625,1.87,1.87
-6.820000000000001,11.28151173863148,1.36,1.36
-3.08,12.252552876585671,1.76,1.76
-4.47,12.252552876585671,1.39,1.39
