Instance: r3
Bin radius: 5.08
Rho: 1/3
Rotate enable: false
Packed item area: 66.1238
Packed item count: 13
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.98,-4.678247535135352,3.96,3.09
-3.25,-3.9043437348676155,1.27,1.89
-4.79,-1.691833325123962,1.54,1.55
1.9799999999999998,-3.4159625290684907,1.78,1.8
-3.25,-2.014343734867616,1.24,2.05
1.98,-1.6159625290684907,2.76,1.27
-2.01,-1.588247535135352,3.96,3.15
1.9500000000000002,-0.3459625290684907,2.88,1.83
-4.77,0.03565626513238396,2.76,1.65
1.9500000000000002,1.4840374709315094,2.0,1.34
-1.7599999999999998,1.561752464864648,3.71,1.47
-4.18,1.6856562651323839,2.42,1.11
-2.3728800632106033,3.031752464864648,4.61,1.46
