Instance: s2
Bin radius: 7.19
Rho: 2/3
Rotate enable: false
Packed item area: 134.4905
Packed item count: 15
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-5.690631396451817,-4.394634718576374,3.48,3.48
-6.400631396451818,-0.9146347185763744,4.19,4.19
-6.850631396451817,-2.074634718576374,1.16,1.16
-3.5637953408621215,-6.244634718576375,1.85,1.85
-1.7137953408621214,-6.731596394626618,4.24,4.24
2.5262046591378784,-3.6473480533228604,3.67,3.67
2.526204659137879,-5.29734805332286,1.65,1.65
-2.210631396451817,-2.491596394626618,4.67,4.67
2.459368603548183,0.022651946677139545,3.66,3.66
-1.9306313964518167,2.178403605373382,4.39,4.39
-4.1706313964518165,3.275365281423626,2.24,2.24
-5.380631396451816,3.275365281423626,1.21,1.21
2.459368603548183,3.6826519466771397,1.3,1.3
3.7593686035481833,3.6826519466771397,1.35,1.35
2.459368603548183,4.98265194667714,1.19,1.19
