Instance: s3
Bin radius: 6.06
Rho: 1/2
Rotate enable: false
Packed item area: 98.81029999999998
Packed item count: 18
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-5.6086161394768315,-2.295,4.59,4.59
-1.804819935616846,-5.785,3.49,3.49
-3.9848199356168457,-4.475,2.18,2.18
-5.044819935616846,-3.355,1.06,1.06
1.6851800643831543,-4.77200480790146,2.05,2.05
3.7351800643831545,-2.3984100673138244,1.83,1.83
3.735180064383154,-3.558410067313824,1.16,1.16
1.8151800643831546,-2.7220048079014605,1.92,1.92
-1.0186161394768316,-2.295,2.74,2.74
1.7213838605231686,-0.8020048079014606,1.92,1.92
3.6413838605231685,-0.5684100673138244,2.19,2.19
-1.0186161394768316,0.4450000000000003,2.66,2.66
1.6413838605231685,1.1179951920985394,1.76,1.76
3.4013838605231683,1.6215899326861756,1.62,1.62
-3.5986161394768317,2.295,2.58,2.58
-4.808616139476832,2.295,1.21,1.21
1.6813838605231683,2.877995192098539,1.72,1.72
-1.0186161394768316,3.1050000000000004,2.69,2.69
