Instance: s2
Bin radius: 5.08
Rho: 1/3
Rotate enable: false
Packed item area: 63.752300000000005
Packed item count: 11
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-5.002580368204803,-0.8835098526060104,1.35,1.35
-4.812580368204802,0.46649014739398964,1.16,1.16
-2.6011885295399613,-4.363509852606011,3.48,3.48
-4.251188529539961,-2.5335098526060107,1.65,1.65
0.8788114704600387,-2.261573391736643,3.67,3.67
0.8788114704600387,-4.111573391736643,1.85,1.85
-3.6525803682048026,-0.8835098526060112,4.39,4.39
0.7374196317951971,1.408426608263357,2.24,2.24
2.9774196317951973,1.408426608263357,1.3,1.3
-0.4525803682048033,3.5064901473939885,1.19,1.19
-1.6625803682048028,3.5064901473939885,1.21,1.21
