Instance: s150
Bin radius: 15.56
Rho: 1/2
Rotate enable: false
Packed item area: 718.5257000000001
Packed item count: 87
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.57,-15.480591073986808,3.14,3.14
-3.8400000000000003,-15.078726736697632,2.27,2.27
-8.39,-13.10425503414826,4.55,4.55
-13.030000000000001,-8.5048633145983,4.64,4.64
-15.350000000000001,-2.5477637253089207,2.32,2.32
-14.91,-4.42776372530892,1.88,1.88
-14.41,-5.807763725308919,1.38,1.38
-10.9,-11.0148633145983,2.51,2.51
-12.02,-9.6248633145983,1.12,1.12
-9.59,-12.214863314598299,1.2,1.2
-5.34,-14.60425503414826,1.5,1.5
-6.38,-14.144255034148259,1.04,1.04
1.5699999999999998,-14.927876607207068,2.82,2.82
4.390000000000001,-13.19909087778397,3.85,3.85
4.39,-14.44909087778397,1.25,1.25
8.240000000000002,-10.165884122888674,3.54,3.54
8.24,-11.865884122888673,1.7,1.7
11.780000000000001,-4.77257791974107,3.03,3.03
11.780000000000001,-6.8025779197410685,2.03,2.03
11.780000000000001,-8.222577919741068,1.42,1.42
-3.8400000000000007,-12.808726736697633,2.2,2.2
-1.6400000000000006,-12.340591073986808,3.15,3.15
1.5099999999999993,-12.107876607207068,2.83,2.83
-3.8400000000000007,-10.608726736697633,2.16,2.16
4.4300000000000015,-9.34909087778397,3.81,3.81
1.5400000000000014,-9.277876607207068,2.89,2.89
-1.4799999999999986,-9.190591073986807,3.02,3.02
-8.39,-8.554255034148259,4.5,4.5
-3.8900000000000006,-8.448726736697633,2.36,2.36
8.270000000000001,-6.625884122888674,3.51,3.51
1.6700000000000017,-6.387876607207067,2.76,2.76
-1.4299999999999984,-6.170591073986808,3.1,3.1
-3.8900000000000006,-6.088726736697634,2.46,2.46
4.4700000000000015,-5.53909087778397,3.8,3.8
-8.3,-4.054255034148259,4.41,4.41
-13.02,-3.8648633145983,4.72,4.72
-3.8900000000000006,-3.628726736697634,2.46,2.46
1.7000000000000015,-3.6278766072070674,2.77,2.77
8.270000000000001,-3.115884122888674,3.51,3.51
-1.3799999999999986,-3.0705910739868076,3.08,3.08
11.780000000000001,-1.7425779197410702,3.6,3.6
4.580000000000002,-1.73909087778397,3.69,3.69
-3.8900000000000006,-1.168726736697634,2.51,2.51
1.890000000000002,-0.8578766072070674,2.69,2.69
-15.399999999999999,-0.22776372530892086,2.38,2.38
-1.3800000000000008,0.009408926013192431,3.27,3.27
-8.3,0.3557449658517413,4.41,4.41
8.270000000000001,0.394115877111326,3.5,3.5
-12.98,0.8551366854016997,4.68,4.68
-3.8900000000000006,1.3412732633023658,2.43,2.43
1.8899999999999992,1.8321233927929326,2.69,2.69
11.770000000000001,1.8574220802589299,3.0,3.0
4.579999999999999,1.95090912221603,3.6,3.6
-14.98,2.152236274691079,2.0,2.0
-1.4500000000000006,3.2794089260131924,3.34,3.34
-3.8100000000000005,3.771273263302366,2.36,2.36
8.18,3.894115877111326,3.55,3.55
-14.46,4.152236274691079,1.48,1.48
1.8899999999999992,4.522123392792933,2.66,2.66
-8.2,4.7657449658517415,4.39,4.39
11.73,4.85742208025893,2.09,2.09
-12.209999999999999,5.5351366854016995,4.01,4.01
4.56,5.55090912221603,3.62,3.62
-13.78,5.6322362746910795,1.57,1.57
-3.8099999999999996,6.131273263302366,2.33,2.33
-1.4799999999999995,6.619408926013192,3.31,3.31
11.73,6.94742208025893,1.4,1.4
1.8300000000000005,7.182123392792933,2.68,2.68
-13.209999999999999,7.20223627469108,1.0,1.0
8.18,7.444115877111326,3.02,3.02
11.2,8.34742208025893,1.04,1.04
-3.8099999999999996,8.461273263302367,2.33,2.33
-7.96,9.155744965851742,4.15,4.15
4.56,9.170909122216031,3.62,3.62
-10.14,9.5451366854017,2.18,2.18
-11.280000000000001,9.5451366854017,1.14,1.14
1.9699999999999998,9.862123392792933,2.59,2.59
-1.31,9.929408926013192,3.28,3.28
8.18,10.464115877111325,1.6,1.6
-3.8099999999999996,10.791273263302367,2.49,2.49
1.9699999999999998,12.452123392792933,2.45,2.45
4.42,12.790909122216032,1.56,1.56
5.98,12.790909122216032,1.07,1.07
-0.2100000000000004,13.209408926013191,2.18,2.18
-2.1500000000000004,13.281273263302367,1.94,1.94
-3.8000000000000003,13.281273263302367,1.65,1.65
-5.170000000000001,13.305744965851742,1.37,1.37
