Instance: r150
Bin radius: 14.24
Rho: 1/2
Rotate enable: true
Packed item area: 600.4352000000001
Packed item count: 81
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.105,-14.083556901578522,4.21,2.91
-4.155,-13.620336816687024,2.05,2.72
-6.694999999999999,-12.56799805060456,2.54,4.8
-11.204999999999998,-8.787808316070626,4.51,1.94
-14.064999999999998,-2.2256178917325586,2.86,3.57
-13.744999999999997,-3.5156178917325596,2.54,1.29
-13.304999999999998,-4.875617891732559,2.1,1.36
-12.744999999999997,-6.325617891732558,1.54,1.45
-9.995,-10.057808316070625,3.3,1.27
-8.645,-11.177808316070625,1.95,1.12
2.105,-13.394042518970888,2.73,2.05
4.835,-10.336129594775793,4.96,2.72
4.835,-11.446129594775792,3.63,1.11
4.835,-12.666129594775793,1.59,1.22
9.794999999999998,-2.93144588897698,4.14,2.38
9.795,-4.191445888976979,3.78,1.26
9.795,-5.741445888976979,3.19,1.55
9.795,-6.841445888976978,2.6,1.1
9.795,-7.951445888976978,1.9,1.11
9.795,-9.081445888976978,1.17,1.13
2.105,-11.344042518970888,2.73,4.37
-2.0949999999999998,-11.173556901578522,4.2,2.96
-4.154999999999999,-10.900336816687023,2.05,3.87
-2.0949999999999998,-8.21355690157852,4.2,1.29
-6.6949999999999985,-7.76799805060456,2.49,3.44
4.835,-7.616129594775792,4.96,3.84
-4.204999999999998,-7.030336816687023,2.04,2.91
2.1050000000000004,-6.9740425189708874,2.73,4.88
-2.1449999999999996,-6.923556901578521,4.25,4.9
-11.204999999999998,-6.847808316070626,4.51,1.97
-11.204999999999998,-4.8778083160706265,4.42,4.48
-6.784999999999998,-4.32799805060456,2.58,4.53
-4.204999999999998,-4.120336816687023,2.03,4.59
4.914999999999998,-3.7761295947757922,4.88,2.67
2.1349999999999985,-2.0940425189708876,2.78,1.89
-2.1749999999999985,-2.0235569015785204,4.31,1.65
4.914999999999998,-1.1061295947757923,4.88,1.52
9.794999999999998,-0.5514458889769802,4.38,1.76
-11.204999999999998,-0.39780831607062606,4.41,2.76
-2.1749999999999985,-0.3735569015785205,4.24,1.83
2.0650000000000017,-0.20404251897088765,2.85,1.54
-6.794999999999998,0.20200194939544058,2.59,1.51
4.915000000000002,0.4138704052242077,4.72,3.8
-4.204999999999998,0.46966318331297696,2.03,3.51
9.635000000000002,1.2085541110230198,4.22,1.07
2.155000000000002,1.3359574810291124,2.76,3.91
-13.774999999999999,1.3443821082674412,2.57,1.68
-2.1749999999999985,1.4564430984214796,4.33,4.5
-6.774999999999999,1.7120019493954406,2.57,1.86
9.635000000000002,2.27855411102302,3.87,1.13
-11.184999999999999,2.3621916839293737,4.41,1.35
-13.424999999999999,3.0243821082674414,2.24,1.26
9.635000000000002,3.4085541110230198,3.56,1.65
-6.724999999999998,3.5720019493954407,2.52,4.98
-11.174999999999997,3.712191683929374,4.45,1.99
-4.204999999999998,3.9796631833129767,2.01,3.73
4.915000000000002,4.213870405224208,4.72,3.77
-12.754999999999997,4.284382108267441,1.58,1.5
9.635000000000002,5.058554111023019,2.87,1.41
2.245000000000002,5.245957481029112,2.67,1.48
-11.104999999999997,5.702191683929374,4.38,2.89
-12.374999999999996,5.784382108267441,1.27,1.17
-2.1949999999999985,5.956443098421479,4.3,1.09
9.635000000000002,6.468554111023019,1.94,1.4
2.135000000000002,6.725957481029113,2.78,3.18
-2.1049999999999986,7.046443098421479,4.24,2.35
-4.1949999999999985,7.709663183312976,2.09,3.98
9.635000000000002,7.86855411102302,1.02,1.56
4.915000000000002,7.9838704052242075,4.67,1.27
-6.664999999999999,8.552001949395441,2.47,3.3
-9.785,8.592191683929373,3.12,1.71
4.915000000000002,9.253870405224207,4.66,1.22
-2.1049999999999986,9.396443098421479,4.11,2.99
2.0050000000000017,9.905957481029112,2.89,1.86
-8.094999999999999,10.302191683929372,1.43,1.34
4.895000000000001,10.473870405224208,3.28,1.12
4.895000000000001,11.593870405224209,1.48,1.12
-4.1949999999999985,11.689663183312977,2.09,1.91
2.2250000000000014,11.765957481029112,2.67,1.53
-5.794999999999998,11.85200194939544,1.6,1.11
-2.1049999999999986,12.386443098421479,4.04,1.68
