Instance: r150
Bin radius: 16.45
Rho: 2/3
Rotate enable: true
Packed item area: 804.7953000000001
Packed item count: 96
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.105,-16.314762486778655,4.21,2.91
-7.065,-14.855580601242078,4.96,2.72
-9.575000000000001,-13.376168173284901,2.51,4.69
-12.095,-11.149595284134755,2.52,4.98
-16.065,-3.538117437282135,3.97,4.92
-15.725000000000001,-4.648117437282136,3.63,1.11
-15.375,-5.768117437282135,3.28,1.12
-14.635000000000002,-7.058117437282136,2.54,1.29
-14.015,-8.498117437282135,1.92,1.44
-13.265,-9.628117437282135,1.17,1.13
-10.845,-12.319595284134754,1.27,1.17
-3.7050000000000005,-15.965580601242078,1.6,1.11
2.105,-15.39922968852663,3.68,2.05
5.785,-14.622799834505017,1.75,2.46
7.534999999999999,-11.527891177487753,4.2,1.29
7.535,-12.617891177487753,2.7,1.09
7.535,-13.637891177487752,1.56,1.02
11.735,-4.311249818788046,4.14,2.38
11.735,-5.881249818788046,3.36,1.57
11.735,-7.421249818788046,2.85,1.54
11.735,-8.781249818788044,2.1,1.36
11.735,-10.261249818788045,1.12,1.48
-2.1050000000000004,-13.404762486778655,4.07,1.8
1.9649999999999999,-13.34922968852663,3.82,2.25
5.805,-12.162799834505016,1.73,2.6
-7.065000000000001,-12.135580601242077,4.96,3.84
-2.1050000000000013,-11.604762486778654,4.06,1.93
1.9549999999999983,-11.09922968852663,3.85,4.61
7.535,-10.237891177487754,4.2,2.96
-2.1050000000000013,-9.674762486778654,4.06,2.48
5.804999999999998,-9.562799834505016,1.68,2.57
-9.575000000000001,-8.686168173284901,2.48,4.5
-7.095000000000001,-8.295580601242078,4.99,4.7
7.484999999999998,-7.277891177487754,4.25,4.9
-2.1050000000000004,-7.194762486778654,4.0,3.71
5.804999999999998,-6.992799834505016,1.68,4.04
1.8949999999999996,-6.48922968852663,3.91,2.76
-12.095,-6.169595284134754,2.5,4.8
-9.595,-4.186168173284901,2.44,4.6
1.944999999999998,-3.7292296885266305,3.86,2.3
-7.155000000000001,-3.5955806012420775,4.98,4.1
-2.1750000000000007,-3.4847624867786537,4.12,1.96
5.804999999999998,-2.952799834505016,1.65,4.31
7.454999999999998,-2.3778911774877534,4.14,1.88
11.594999999999999,-1.9312498187880465,4.72,3.77
-2.1750000000000007,-1.5247624867786538,3.99,3.38
1.8149999999999995,-1.4292296885266307,3.92,4.47
-12.095,-1.3695952841347543,2.46,3.14
7.584999999999999,-0.49789117748775347,4.01,2.67
-9.635000000000002,0.4138318267150982,2.47,3.3
-7.165000000000001,0.5044193987579222,4.88,1.52
5.734999999999999,1.3572001654949837,1.83,4.24
-16.075,1.3818825627178648,3.98,2.09
-12.085,1.7704047158652458,2.45,2.27
11.594999999999999,1.8387501812119535,4.41,1.35
-2.285000000000001,1.8552375132213461,4.1,3.51
-7.165000000000001,2.024419398757922,4.88,2.73
7.5649999999999995,2.1721088225122465,4.02,2.74
1.8649999999999993,3.040770311473369,3.87,1.82
11.584999999999999,3.1887501812119536,4.22,1.07
-15.675,3.4718825627178647,3.59,1.5
-9.605,3.713831826715098,2.44,2.27
-12.055,4.040404715865246,2.45,2.21
11.584999999999999,4.258750181211954,3.78,1.26
-7.165000000000001,4.754419398757922,4.88,2.67
1.9149999999999996,4.860770311473369,3.82,3.17
7.5649999999999995,4.912108822512247,3.97,2.89
-14.945,4.971882562717864,2.89,1.86
-2.1950000000000003,5.365237513221346,4.11,4.91
11.535,5.518750181211954,3.19,1.33
5.734999999999999,5.597200165494984,1.78,3.33
-9.385000000000002,5.9838318267150985,2.22,3.46
-12.055,6.250404715865246,2.67,3.27
-14.295,6.8318825627178645,2.24,1.26
11.535,6.848750181211954,2.59,1.51
-7.125,7.424419398757922,4.93,1.28
7.515,7.802108822512247,3.73,2.01
1.915,8.030770311473368,3.8,4.72
-13.395,8.091882562717865,1.34,1.43
11.245,8.358750181211954,1.94,1.4
-7.135000000000001,8.704419398757922,4.94,3.55
5.715,8.927200165494984,1.76,4.38
-9.315000000000001,9.443831826715098,2.18,2.14
-11.985000000000001,9.520404715865245,2.67,1.48
7.475,9.812108822512247,4.67,1.27
-2.1950000000000003,10.275237513221345,4.11,2.99
-10.535000000000002,11.000404715865246,1.22,1.59
7.475,11.082108822512247,3.3,1.27
-9.315000000000001,11.583831826715098,2.09,1.91
-6.995,12.254419398757921,4.8,2.54
7.475,12.352108822512246,1.9,1.11
2.215,12.750770311473367,3.5,1.44
-2.1950000000000003,13.265237513221345,4.41,2.76
5.715,13.307200165494983,1.54,1.45
2.215,14.190770311473367,2.87,1.41
-4.1450000000000005,14.79441939875792,1.95,1.12
