Instance: r2
Bin radius: 6.12
Rho: 2/3
Rotate enable: true
Packed item area: 97.70270000000001
Packed item count: 12
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.345,-5.6529085433960455,4.69,2.6
-4.535,-4.109522478342222,2.19,4.45
-5.635,-2.3877133412535105,1.1,4.51
2.345,-4.809176124867959,1.44,4.41
3.785,-2.611163533752721,1.75,3.88
-2.345,-3.0529085433960454,4.58,3.25
2.4750000000000005,-0.3991761248679593,1.31,4.79
-2.2049999999999996,0.19709145660395455,4.68,1.39
-4.535,0.3404775216577782,2.33,3.71
3.7850000000000006,1.2688364662472789,1.23,2.2
-2.1949999999999994,1.5870914566039545,4.67,2.94
-2.103649160252213,4.527091456603954,4.03,1.22
