Instance: r2
Bin radius: 6.12
Rho: 2/3
Rotate enable: false
Packed item area: 96.16990000000001
Packed item count: 12
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-5.691944711886241,-2.2485918697776732,4.51,1.1
-5.851944711886241,-1.1485918697776731,4.67,2.94
-2.68698482496922,-5.498591869777673,4.58,3.25
-3.91698482496922,-4.448591869777673,1.23,2.2
1.8930151750307802,-4.495204662300045,2.26,3.92
4.15301517503078,-2.5941053890269177,1.39,4.68
-1.1819447118862412,-2.2485918697776732,2.72,3.01
1.55301517503078,-0.5752046623000453,2.6,4.69
-0.7769848249692202,0.7614081302223266,2.33,3.71
-5.18698482496922,1.7914081302223268,4.41,1.44
-4.05698482496922,3.2314081302223268,3.28,1.29
-2.11911129538233,4.521408130222326,4.03,1.22
