Instance: s100
Bin radius: 12.46
Rho: 1/2
Rotate enable: false
Packed item area: 454.2427
Packed item count: 55
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.81,-12.327834359691892,3.62,3.62
-4.8500000000000005,-11.477329828840853,3.04,3.04
-9.38,-8.201658368891014,4.53,4.53
-12.14,-2.8057084666800316,2.76,2.76
-11.43,-4.8557084666800305,2.05,2.05
-10.770000000000001,-6.24570846668003,1.39,1.39
-6.960000000000001,-10.311658368891013,2.11,2.11
-8.06,-9.301658368891013,1.1,1.1
1.8099999999999996,-11.477329828840853,3.04,3.04
4.85,-8.53259632233941,4.23,4.23
4.85,-10.40259632233941,1.87,1.87
6.72,-9.64259632233941,1.11,1.11
9.08,-4.5742212451957345,2.51,2.51
9.08,-6.134221245195734,1.56,1.56
9.08,-7.164221245195734,1.03,1.03
-1.8100000000000005,-8.70783435969189,3.54,3.54
-4.8500000000000005,-8.437329828840852,3.0,3.0
1.759999999999999,-8.437329828840852,3.09,3.09
-4.8500000000000005,-5.437329828840852,3.03,3.03
1.9899999999999989,-5.347329828840852,2.86,2.86
-1.8200000000000007,-5.1678343596918905,3.81,3.81
4.849999999999999,-4.30259632233941,4.23,4.23
-9.38,-3.6716583688910136,4.51,4.51
2.029999999999999,-2.4873298288408523,2.82,2.82
-4.870000000000001,-2.4073298288408522,3.01,3.01
9.079999999999998,-2.0642212451957347,3.14,3.14
-1.8600000000000012,-1.3578343596918905,3.83,3.83
4.909999999999998,-0.07259632233940927,4.17,4.17
-12.13,-0.04570846668003181,2.75,2.75
2.0099999999999985,0.33267017115914754,2.9,2.9
-4.850000000000001,0.6026701711591476,2.99,2.99
-9.290000000000003,0.8383416311089862,4.44,4.44
9.079999999999998,1.0757787548042654,2.68,2.68
-1.8600000000000012,2.4721656403081096,3.77,3.77
-11.420000000000002,2.704291533319968,2.13,2.13
1.9099999999999988,3.2326701711591475,2.97,2.97
-4.560000000000001,3.5926701711591478,2.7,2.7
9.079999999999998,3.7557787548042656,1.96,1.96
4.879999999999999,4.097403677660591,4.17,4.17
-10.750000000000004,4.834291533319968,1.46,1.46
-8.260000000000002,5.278341631108987,3.7,3.7
-9.280000000000001,5.278341631108987,1.02,1.02
9.049999999999999,5.715778754804266,1.24,1.24
2.159999999999999,6.202670171159148,2.72,2.72
-1.8600000000000012,6.24216564030811,4.02,4.02
-4.530000000000001,6.292670171159148,2.67,2.67
-9.620000000000001,6.298341631108986,1.36,1.36
4.879999999999999,8.26740367766059,2.07,2.07
6.949999999999999,8.26740367766059,1.14,1.14
2.1599999999999984,8.922670171159147,2.56,2.56
-4.480000000000001,8.962670171159148,2.62,2.62
-6.240000000000001,8.978341631108986,1.76,1.76
-7.320000000000001,8.978341631108986,1.08,1.08
-1.8600000000000012,10.262165640308108,2.03,2.03
0.1699999999999986,10.262165640308108,1.99,1.99
