Instance: s100
Bin radius: 10.17
Rho: 1/3
Rotate enable: false
Packed item area: 298.7924
Packed item count: 33
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-2.07,-9.957108013876319,4.14,4.14
-7.010000000000001,-7.368093376172698,4.94,4.94
-9.63,-3.2698623824252877,2.62,2.62
-8.790000000000001,-5.049862382425288,1.78,1.78
-8.09,-6.129862382425288,1.08,1.08
-4.03,-9.3280933761727,1.96,1.96
-5.130000000000001,-8.468093376172698,1.1,1.1
2.0700000000000003,-7.310540335707067,5.0,5.0
2.07,-9.300540335707067,1.99,1.99
4.06,-8.550540335707067,1.24,1.24
7.07,-2.1963606261267747,2.86,2.86
7.07,-4.326360626126775,2.13,2.13
7.07,-5.686360626126775,1.36,1.36
-2.0700000000000003,-5.817108013876319,4.14,4.14
-7.010000000000001,-2.428093376172698,4.88,4.88
2.2200000000000015,-2.310540335707067,4.85,4.85
-2.009999999999999,-1.6771080138763192,4.23,4.23
-9.91,-0.6498623824252876,2.9,2.9
7.070000000000001,0.6636393738732251,2.56,2.56
-9.08,2.2501376175747123,2.07,2.07
-7.01,2.451906623827302,4.72,4.72
2.330000000000001,2.5394596642929326,4.74,4.74
-2.2699999999999987,2.552891986123681,4.6,4.6
7.070000000000001,3.223639373873225,1.78,1.78
-8.4,4.320137617574712,1.39,1.39
7.070000000000001,5.003639373873225,1.02,1.02
-2.29,7.152891986123681,2.75,2.75
0.45999999999999996,7.152891986123681,1.87,1.87
-4.32,7.171906623827302,2.03,2.03
-5.430000000000001,7.171906623827302,1.11,1.11
2.33,7.279459664292933,1.87,1.87
4.2,7.279459664292933,1.14,1.14
0.45999999999999996,9.022891986123682,1.03,1.03
