Instance: r100
Bin radius: 14.14
Rho: 2/3
Rotate enable: true
Packed item area: 585.3060000000002
Packed item count: 69
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.945,-14.005590847943546,3.89,1.86
-6.855,-12.367237969732773,4.91,1.18
-9.115,-10.810012719696495,2.26,2.96
-13.845,-2.873251642303541,4.73,1.05
-13.525,-3.94325164230354,4.41,1.07
-13.025,-5.22325164230354,3.91,1.28
-12.345,-6.623251642303542,3.23,1.4
-11.725,-7.723251642303541,2.61,1.1
-11.095,-8.743251642303541,1.98,1.02
-4.525,-13.367237969732773,2.58,1.0
1.9449999999999998,-12.897967863194573,3.85,2.22
5.795,-10.716294835436361,3.43,4.36
5.795,-11.956294835436362,1.66,1.24
9.225,-4.529191428941818,4.17,2.47
9.225,-6.689191428941818,3.19,2.16
9.225,-8.169191428941819,1.82,1.48
-1.9450000000000003,-12.145590847943547,3.89,3.46
-6.855,-11.187237969732774,4.91,3.73
1.955,-10.677967863194572,3.84,2.31
-1.9450000000000003,-8.685590847943548,3.81,3.46
1.8649999999999998,-8.367967863194572,3.89,1.3
-9.115,-7.850012719696495,2.26,4.54
-6.855,-7.457237969732773,4.91,1.37
1.8649999999999998,-7.067967863194572,3.83,1.24
5.695,-6.356294835436361,3.53,3.79
-6.855,-6.087237969732773,4.76,2.9
1.975,-5.827967863194572,3.72,4.9
-2.0950000000000006,-5.225590847943548,4.07,4.33
-9.115,-3.310012719696495,2.24,4.51
-6.875,-3.1872379697327733,4.78,2.44
5.695,-2.566294835436361,3.46,3.2
9.155000000000001,-2.059191428941818,4.83,4.06
-14.004999999999999,-1.8232516423035408,4.89,3.42
1.9749999999999996,-0.9279678631945716,3.72,3.46
-2.075,-0.8955908479435477,4.05,2.64
-6.795,-0.7472379697327733,4.72,2.58
5.695,0.6337051645636391,3.36,2.89
-9.065,1.199987280303505,2.27,4.92
-13.635,1.5967483576964592,4.57,2.07
-2.0049999999999986,1.7444091520564524,3.98,1.89
-6.795,1.8327620302672267,4.77,1.95
9.055,2.0008085710581818,4.6,1.01
1.9750000000000014,2.5320321368054284,3.6,2.81
9.055,3.010808571058182,4.13,2.0
5.575000000000001,3.5237051645636392,3.48,3.44
-1.9049999999999985,3.6344091520564525,3.88,2.38
-13.215,3.6667483576964592,4.15,1.23
-6.795,3.782762030267227,4.84,2.4
-12.434999999999999,4.89674835769646,3.37,1.1
9.055000000000001,5.010808571058182,3.35,1.77
2.075000000000001,5.342032136805429,3.5,2.87
-12.145,5.996748357696459,3.08,1.05
-1.884999999999999,6.014409152056452,3.96,2.18
-9.065,6.119987280303505,2.2,2.88
-6.864999999999999,6.182762030267227,4.96,2.92
9.055000000000001,6.7808085710581825,2.69,1.01
5.575000000000001,6.963705164563639,3.38,3.74
-10.934999999999999,7.046748357696459,1.87,1.68
8.955000000000002,7.790808571058182,1.72,1.44
-1.9049999999999994,8.194409152056453,3.95,3.65
2.045000000000001,8.21203213680543,3.5,3.18
-9.575,8.999987280303504,2.71,1.18
-6.8549999999999995,9.102762030267227,4.95,1.61
-8.434999999999999,10.179987280303504,1.58,1.16
5.545000000000001,10.70370516456364,2.02,1.21
-6.674999999999999,10.712762030267227,4.77,1.4
2.045000000000001,11.39203213680543,3.1,1.68
-1.734999999999999,11.844409152056453,3.78,2.12
-3.5049999999999994,12.112762030267227,1.77,1.44
