Instance: r2
Bin radius: 5.3
Rho: 1/2
Rotate enable: false
Packed item area: 68.59740000000001
Packed item count: 10
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.875,-5.227272233201558,1.75,3.88
-3.475,-4.00179647158623,2.6,4.69
-4.705,-2.4398719228680834,1.23,2.2
0.875,-4.2733798099396685,2.26,3.92
3.135,-2.7594156990203573,1.39,4.68
-0.875,-1.3472722332015579,1.68,4.45
0.8049999999999999,-0.35337980993966855,2.33,3.71
-4.905,0.6882035284137702,4.03,1.22
-4.154999999999999,1.9082035284137702,3.28,1.29
-2.5124999505912977,3.356620190060332,4.79,1.31
