Instance: s2
Bin radius: 7.19
Rho: 2/3
Rotate enable: false
Bin num: 3
Lower bound: 2
Opt: false
Gap: 0.3333333333333333
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,2.6742371962047766,-0.14640107512677503,3.62,3.62
1,-5.7681935348223075,-3.0247483980236565,4.77,4.77
1,0.024733875067900146,-5.106951861012762,4.96,4.96
2,-6.934455303266148,0.4703832644844878,1.16,1.16
2,-2.354249336050367,4.525832675873931,1.19,1.19
2,-0.0489244106931427,-6.9586524086454835,1.85,1.85
2,-1.020911839236021,4.843127902626353,2.24,2.24
2,1.2206175039183362,-4.493399026895314,4.39,4.39
2,-5.692633150932374,-0.2851051104696894,4.67,4.67
2,-4.96235709527517,-5.198741307703388,4.91,4.91
2,0.09689011935704012,-0.10071607854451957,4.94,4.94
3,-6.475028756629372,1.5627146242256387,1.21,1.21
3,-1.485656252092751,5.540488974326189,1.3,1.3
3,-7.119231862158993,-0.3724633498053091,1.35,1.35
3,-6.895688502805952,-2.0261557440350892,1.65,1.65
3,-4.577688735926023,1.8638262684398608,3.48,3.48
3,-1.034708870542308,1.8259809392273305,3.66,3.66
3,-0.9972494754986896,-1.9192515195182394,3.67,3.67
3,-0.6605340544586561,-6.231253604613604,4.19,4.19
3,-5.241741657336636,-4.417257606156921,4.24,4.24
