Instance: r2
Bin radius: 5.3
Rho: 1/2
Rotate enable: false
Bin num: 5
Lower bound: 3
Opt: false
Gap: 0.4
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-2.096519160476739,-2.1931290602806595,1.23,2.2
1,-0.4109961754851559,3.1031514917238794,3.28,1.29
1,-2.633929714049056,0.1109461522586372,2.19,4.45
1,-0.4039153860396519,0.12364461700784522,4.67,2.94
1,-0.8576631043444669,-3.956941902064164,4.36,4.05
2,0.8152045315532714,0.7843742184538338,4.03,1.22
2,-4.397747077792724,-0.7739594905015457,4.41,1.44
2,-3.3496110507778765,0.7468070373927328,4.12,3.24
2,0.047706892374127036,-2.516180267210215,4.58,3.25
3,-3.822570178869225,-0.8044660412473988,1.68,4.45
3,-1.6739308043999082,1.978170504636967,2.72,3.01
3,1.3416694394990771,-3.7003132593848056,2.33,3.71
3,1.1125940891592094,0.06064706179748886,2.26,3.92
3,-2.865412641782386,-3.391372867620703,4.15,2.56
4,-2.8446492198503814,-3.625245812938961,4.51,1.1
4,1.7524380120543634,-0.05012805355092998,1.75,3.88
4,0.7319883249638712,-2.451965108019263,3.72,2.31
5,-3.1250536516803664,0.6203215763797855,4.79,1.31
5,-3.129598743861734,-4.111879400080497,1.39,4.68
5,-0.17288654144991106,-4.6111354276288425,2.6,4.69
