Instance: r3
Bin radius: 7.18
Rho: 2/3
Rotate enable: true
Bin num: 5
Lower bound: 2
Opt: false
Gap: 0.6
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-1.5827268865796311,-6.998406165216988,3.16,3.47
1,-6.4573759466996945,-0.08073421931734427,4.87,1.81
2,-0.7006769784424681,5.5564647646462975,1.54,1.55
2,-2.731622111918324,-3.823000206778692,2.0,1.34
2,-5.726625545299946,-3.527562840370127,2.76,1.27
2,0.6681597221081492,-6.641154503924031,1.24,4.16
2,1.9146747872666157,-4.431873752655338,3.71,1.47
2,0.7029231151342895,1.7762929967726993,4.61,1.46
2,-2.955947713303882,-6.409626741592129,3.62,2.58
2,-5.060360750174226,2.015821839528408,2.05,1.24
2,-4.775290020542327,-0.10189947616307986,1.8,1.78
2,0.16398065357627187,3.238143444360508,4.93,1.82
2,-2.9821180829843725,1.786831090175595,3.14,3.76
2,1.9295265780559212,-2.954046965550142,4.61,2.87
2,-2.525741681079828,-2.4759468103696736,4.42,4.25
3,-1.4940830883495908,-3.0740314948881813,1.27,1.89
3,-3.9363628319843653,-2.2566270404654007,2.42,1.11
3,3.504620024918951,-3.4097625379803973,2.71,2.7
3,-6.445472481518827,-1.1388671833787474,4.78,1.79
3,0.04428455779408117,-4.288350662429376,2.23,4.9
3,-4.166329853638103,0.6771768294682445,3.96,3.09
3,3.487657977291762,2.2201249415841415,1.65,2.76
3,3.4911592743793736,-0.6828969463464352,1.83,2.88
3,0.15975536428273499,0.6606118042291435,3.31,4.81
4,2.2826427700842324,3.77400049356989,1.82,2.1
5,-6.944066042546987,-1.387258821644608,3.96,3.15
5,-2.4407317756963445,-5.431105386629602,3.28,4.03
5,-0.20549809050775922,2.1339329846213846,3.39,4.29
5,0.8743893662994134,-6.849296534512883,1.02,4.37
5,3.186744412061305,-1.4414178811175193,3.84,2.9
