Instance: r2
Bin radius: 4.33
Rho: 1/3
Rotate enable: true
Bin num: 19
Lower bound: 3
Opt: false
Gap: 0.8421052631578947
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,0.05669899531967607,0.0943203231180977,1.23,2.2
2,0.1069279283286412,1.3416721355628343,3.28,1.29
2,-3.191197248548966,-2.8690302667416177,3.24,4.12
3,-0.43607481761236494,-0.03167915038892786,4.51,1.1
4,-0.7329820896029828,-0.07319015218491924,4.79,1.31
5,-0.406143936341771,-0.06824845358050732,4.41,1.44
6,-0.0784373503731952,-0.6467208730584111,1.39,4.68
7,-0.011511604391030801,-0.0922961779921971,1.75,3.88
8,-0.9464484531774127,-0.4798063532840908,1.68,4.45
8,-0.16868996505957143,-3.203622659644209,3.01,2.72
9,-0.5700967931917154,-0.03767850277544964,1.22,4.03
10,-0.1477698547601211,-0.06866902132780477,3.72,2.31
11,-0.07045324085166847,-0.1482918519054934,2.33,3.71
12,-0.11811590676541492,-0.2539738961218874,2.26,3.92
13,-0.2633521752771532,-0.6789878899607629,2.19,4.45
14,-0.5634434377130736,-0.3202321478372458,4.15,2.56
15,-0.4810938708181183,-1.0701376117271315,2.6,4.69
17,-1.1763159412892357,-0.641375393451568,4.67,2.94
18,-1.212271923013295,-0.7877804192569963,4.58,3.25
19,-1.4190178408310337,-1.3231816156342304,4.36,4.05
