Instance: r1
Bin radius: 4.18
Rho: 2/3
Rotate enable: true
Bin num: 3
Lower bound: 2
Opt: false
Gap: 0.3333333333333333
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-1.1695162918313224,-1.8734039504455235,4.79,3.79
2,0.26613423450027135,2.1203498013233903,2.2,1.08
2,-1.6289496709670723,1.2060733762794438,1.82,2.61
2,-1.3294278036598557,-3.7298736770429275,1.46,1.68
2,-3.4343823075420206,-2.045080291507728,2.21,3.21
2,0.23736044908359788,-1.8389522345874763,3.42,3.68
3,-3.455680941192414,0.5769819529442954,1.1,1.61
3,-3.311010883018161,-2.5346560936010802,2.7,2.57
3,-2.3302661950855112,0.09192412705041263,4.62,3.36
3,-0.5975835266641807,-2.943861474297759,3.51,2.99
