Instance: s1
Bin radius: 4.87
Rho: 2/3
Rotate enable: false
Bin num: 3
Lower bound: 2
Opt: false
Gap: 0.3333333333333333
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-3.804171075970901,1.3474403798026813,1.48,1.48
1,-4.124217944496087,-0.4667509354061861,1.78,1.78
1,-2.8827872868633535,-3.8220452662526894,3.31,3.31
1,0.5234461844256254,-1.9470550653470993,3.89,3.89
2,-0.7507496919091358,1.9824221154349349,2.51,2.51
2,-4.491525384889211,-1.8719559350142865,3.71,3.71
2,-0.7599204742925783,-2.7698515584315464,4.74,4.74
3,-2.289127092546293,-4.247431668555553,2.77,2.77
3,-4.15886325588867,-1.4358926920212232,3.36,3.36
3,-0.6744892810827267,-1.3406956237082048,4.32,4.32
