Instance: r1
Bin radius: 3.62
Rho: 1/2
Rotate enable: true
Bin num: 4
Lower bound: 2
Opt: false
Gap: 0.5
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-0.5714944184707523,2.3519975007343423,1.61,1.1
1,-3.2552600524825928,-1.1901667522388741,2.57,2.7
1,-0.6324731320169794,-2.332043197639345,3.36,4.62
2,-2.3670241466191206,1.2270797642305433,1.68,1.46
2,-0.6282693912234631,-1.4480937485847523,3.42,3.68
3,-1.1369440766041938,2.310924378073928,2.2,1.08
3,0.8944757389513996,-1.6824263862474047,2.21,3.21
3,-2.726688751537233,-0.8740253199893009,3.51,2.99
4,-1.1200198639990346,-3.037977940661433,2.61,1.82
4,-2.4123033851952735,-1.1521723814152887,4.79,3.79
