Instance: CBPP
Bin radius: 14.14
Rotate enable: true
Bin num: 100
Lower bound: 84
Opt: false
Gap: 0.16
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-4.72,-13.328960949751485,9.44,9.99
1,-11.939999999999998,-7.574694713320139,7.22,9.97
1,4.72,-7.699350621968065,7.14,9.97
1,-4.719999999999998,-3.3389609497514847,9.44,8.55
1,4.7200000000000015,2.2706493780319352,7.26,5.04
1,-11.809999999999999,2.3953052866798616,7.09,5.27
1,-4.719999999999999,5.211039050248516,9.44,7.21
2,-4.985,-13.232134181605023,9.97,9.8
2,-11.495,-8.234353344373803,6.51,9.96
2,4.985000000000001,-6.485397058006549,7.58,9.95
2,-4.984999999999999,-3.432134181605022,9.97,9.95
2,-12.135,1.725646655626198,7.15,5.45
2,4.985000000000001,3.4646029419934505,6.13,5.21
2,-4.984999999999999,6.517865818394977,9.97,6.24
3,-3.48,-13.705079350372255,6.96,9.95
3,-13.41,-4.484584707640163,9.93,7.39
3,-10.38,-9.534584707640164,6.9,5.05
3,3.4800000000000004,-4.484584707640163,9.93,6.11
3,3.48,-9.534584707640164,6.84,5.05
3,-3.4800000000000004,-3.755079350372256,6.96,9.83
3,3.4799999999999995,1.625415292359837,8.89,5.15
3,-11.67,2.9054152923598364,8.19,5.04
3,-3.4800000000000004,6.074920649627744,6.96,7.41
4,-4.54,-13.391340485552595,9.08,9.91
4,-12.329999999999998,-6.921755557660213,7.79,9.91
4,4.54,-10.066513795748754,5.39,9.91
4,-4.539999999999998,-3.481340485552595,9.08,6.94
4,4.540000000000002,-0.15651379574875435,8.65,5.13
4,-11.489999999999998,2.988244442339787,6.95,5.24
4,-4.539999999999998,3.4586595144474055,8.95,9.76
4,4.410000000000001,4.9734862042512455,5.45,5.13
5,-3.655,-13.659450025531775,7.31,9.9
5,-13.555,-4.02511801069236,9.9,6.51
5,-10.515,-9.37511801069236,6.86,5.35
5,3.6549999999999994,-7.258193645804721,8.48,9.89
5,-3.6549999999999994,-3.759450025531775,7.31,8.38
5,-11.785,2.48488198930764,8.13,5.29
5,3.6550000000000002,2.6318063541952794,8.1,5.02
5,-3.6549999999999994,4.620549974468226,7.31,5.97
6,-4.945,-13.247134595828639,9.89,9.89
6,-13.125,-5.260605953690127,8.18,9.89
6,4.945000000000001,-6.948408091066614,7.37,9.89
6,-4.945,-3.3571345958286383,9.89,9.56
6,4.945,2.941591908933386,6.52,5.21
6,-10.265,4.629394046309874,5.32,5.02
6,-4.945,6.202865404171362,9.89,6.04
7,-2.765,-13.867024734960273,5.53,9.89
7,-12.635,-6.3479425800805735,9.87,8.02
7,-8.365,-11.397942580080574,5.6,5.05
7,2.7650000000000006,-6.3479425800805735,9.87,7.01
7,2.765,-11.347942580080574,5.21,5.0
7,-2.7650000000000006,-3.9770247349602723,5.53,9.35
7,2.7649999999999997,0.6620574199194262,9.85,5.43
