Instance: CBPP
Bin radius: 14.14
Rotate enable: true
Bin num: 73
Lower bound: 62
Opt: false
Gap: 0.1506849315068493
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-3.69,-13.650036629987483,7.38,9.99
1,-9.94,-10.056639597798064,6.25,9.99
1,3.6900000000000004,-10.580888431507063,5.69,9.99
1,-3.6899999999999995,-3.6600366299874825,7.38,9.94
1,3.6900000000000004,-0.5908884315070626,9.59,5.13
1,-13.16,-0.06663959779806383,9.47,5.17
1,3.6900000000000004,4.539111568492937,6.16,5.57
1,-9.62,5.103360402201936,5.93,5.2
1,-3.6899999999999995,6.279963370012517,7.38,6.28
2,-4.975,-13.23589721174957,9.95,9.53
2,-12.295,-6.983736464100003,7.32,9.93
2,4.975,-7.519240320670701,7.0,9.93
2,-4.975,-3.705897211749571,9.94,9.27
2,4.965,2.410759679329299,6.97,5.03
2,-11.545,2.9462635358999965,6.57,5.21
2,-4.975,5.564102788250429,9.94,7.15
3,-3.295,-13.750729980622848,6.59,9.89
3,-12.945,-5.689162943702703,9.65,9.87
3,-8.775,-10.789162943702703,5.48,5.1
3,3.295,-11.436799158855594,5.02,9.87
3,8.315,-4.499508306470834,5.09,8.81
3,-3.295,-3.860729980622848,6.59,9.36
3,3.295,-1.566799158855595,5.02,9.99
3,-10.725,4.180837056297296,7.43,5.01
3,-3.295,5.4992700193771515,6.59,6.47
4,-4.93,-13.252724248244208,9.86,5.27
4,-11.44,-8.310595646522579,6.51,9.84
4,4.93,-7.165437879152957,7.26,9.82
4,-4.93,-7.9827242482442085,9.86,9.55
4,-12.219999999999999,1.529404353477421,7.29,5.19
4,-4.929999999999999,1.5672757517557923,9.86,6.52
4,4.930000000000001,2.654562120847043,6.73,5.3
4,-5.279836820622353,8.08727575175579,9.76,5.03
5,-3.23,-13.766143250743834,6.46,9.82
5,-9.09,-10.831043347711244,5.86,9.82
5,3.2300000000000004,-9.031345414720887,7.65,9.79
5,-3.2299999999999995,-3.946143250743834,6.46,8.62
5,-13.110000000000001,-1.0110433477112437,9.88,5.82
5,3.2300000000000004,0.7586545852791122,9.35,5.07
5,-3.2300000000000004,4.673856749256165,6.46,7.33
5,-9.93,4.808956652288757,6.7,5.19
5,3.2299999999999995,5.8286545852791125,5.1,5.34
6,-4.895,-13.26569165177602,9.79,7.08
6,-13.045,-5.455966917055126,8.15,9.78
6,4.895,-5.134099239399259,8.28,9.77
6,-4.895,-6.18569165177602,9.79,9.73
6,-4.895,3.5443083482239803,9.79,9.18
6,-10.155,4.324033082944873,5.26,5.08
6,4.895,4.635900760600741,5.18,5.19
7,-4.885,-13.269377340327617,9.77,5.31
7,-12.205,-7.139858191869079,7.32,9.76
7,4.885,-8.24829527841966,6.6,9.76
7,-4.885,-7.959377340327618,9.77,5.89
7,-4.885,-2.069377340327618,9.75,6.26
7,4.865,1.5117047215803403,7.56,5.21
7,-11.594999999999999,2.6201418081309207,6.71,5.39
7,-4.884999999999999,4.190622659672382,9.75,8.21
8,-4.87,-13.274889830051322,9.74,8.71
8,-11.860000000000001,-7.699350621968061,6.99,9.73
8,4.87,-9.301456875135207,5.78,9.73
8,-4.870000000000001,-4.564889830051321,9.74,6.58
8,4.869999999999999,0.4285431248647935,8.1,5.04
8,-4.870000000000001,2.015110169948679,9.74,5.45
8,-12.080000000000002,2.0306493780319395,7.21,5.19
8,-5.8675838566724465,7.465110169948678,9.7,5.4
9,-3.67,-13.655427492392906,7.34,9.7
9,-10.84,-9.079317154940673,7.17,9.7
9,3.67,-5.834826475568917,9.21,9.68
9,3.67,-10.904826475568917,5.13,5.07
9,-3.67,-3.955427492392907,7.34,8.61
9,-12.89,0.620682845059326,9.22,5.09
9,3.67,3.8451735244310825,7.19,5.18
9,-3.67,4.654572507607092,7.34,6.03
9,-8.98,5.710682845059326,5.31,5.2
10,-4.84,-13.285857142089103,9.68,7.49
10,-12.08,-7.3493673197085485,7.24,9.66
10,4.84,-5.723172197304569,8.09,9.63
10,-4.77,-5.795857142089103,9.61,6.3
10,-4.76,0.5041428579108969,9.6,9.82
10,-12.0,2.3106326802914516,7.24,5.06
10,4.84,3.9068278026954317,5.92,5.2
11,-4.795,-13.302164297587067,9.59,8.84
11,-13.025,-5.503542041267605,8.23,9.56
11,4.795000000000001,-9.272754445147353,5.88,9.56
11,-4.795,-4.4621642975870675,9.58,9.08
11,4.785,0.2872455548526478,8.12,5.4
11,-10.375,4.056457958732396,5.58,5.51
11,-4.795,4.617835702412933,9.58,6.99
12,-4.385,-13.4428931037928,8.77,9.57
12,-10.175,-9.818807208617551,5.79,9.55
12,4.385,-8.816267634322362,6.67,9.54
12,-4.385000000000001,-3.8728931037927996,8.77,9.16
12,-13.165000000000001,-0.2688072086175506,8.78,5.29
12,4.384999999999999,0.7237323656776375,8.25,5.46
12,-9.675,5.0211927913824494,5.29,5.2
12,-4.385000000000001,5.2871068962072005,8.77,7.74
13,-4.495,-13.406512410019245,8.99,9.55
13,-10.605,-9.352730884613328,6.11,9.54
13,4.495,-10.041791423844652,5.46,9.54
13,-4.495,-3.856512410019244,8.99,9.88
13,4.495,-0.5017914238446526,8.71,5.16
13,-13.045000000000002,0.18726911538667146,8.55,5.18
13,4.495,4.658208576155348,5.42,5.36
13,-5.014999999999999,6.023487589980757,9.51,5.9
14,-4.265,-13.481445582725913,8.53,9.52
