Instance: r2
Bin radius: 5.3
Rho: 1/2
Rotate enable: false
Bin num: 4
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-4.8,-2.2,4.36,4.05
1,-0.4,-3.2,4.58,3.25
1,-0.4,0.1,4.12,3.2400000000000007
1,-2.4,-4.7,4.41,1.44
1,-2.6,3.4,4.51,1.1
1,-4.2,1.9,3.28,1.29
2,-5.0,-1.7,4.67,2.94
2,-0.3,-4.7,2.6,4.69
2,-3.5,1.3,4.15,2.56
2,2.4,-2.6,2.19,4.45
2,0.7,0.0,1.6800000000000002,4.45
2,-3.4,-4.0,1.23,2.2
3,-4.9,-2.0,2.26,3.9200000000000004
3,-2.6,-4.6,2.33,3.71
3,-2.9,2.0,3.72,2.31
3,-0.2,-4.6,2.72,3.01
3,0.9,-1.5,1.75,3.88
3,2.7,-3.3,1.39,4.68
4,-5.2,-1.0,4.79,1.31
4,-5.0,0.4,4.03,1.22
