Instance: r150
Bin radius: 16.45
Rho: 2/3
Rotate enable: false
Bin num: 2
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-14.95,-6.85,4.98,4.1
1,-11.35,-11.85,4.11,4.91
1,-7.25,-6.85,4.5,4.33
1,-7.15,-14.75,3.84,4.96
1,-9.95,-6.85,2.67,4.01
1,-7.15,-9.75,3.18,2.78
1,-13.25,-9.65,1.89,2.78
1,-9.25,-13.55,1.95,1.65
1,-3.25,-16.05,3.9200000000000004,4.47
1,-3.25,-11.55,3.3199999999999994,4.68
1,-2.65,-6.85,4.89,3.02
1,-2.45,-3.75,4.6,3.15
1,0.15,-11.55,4.96,2.72
1,0.75,-15.95,3.15,4.17
1,2.25,-8.75,2.67,4.88
1,4.95,-8.75,2.52,4.98
1,2.25,-3.75,4.2,2.96
1,5.15,-14.25,2.99,4.11
1,7.55,-10.05,3.17,3.8199999999999994
1,7.55,-6.15,3.37,3.5699999999999994
1,10.95,-5.35,4.53,2.58
1,10.95,-8.55,3.0,3.13
1,8.15,-12.25,2.73,2.05
1,6.55,-2.55,2.6,1.73
1,3.95,-15.55,1.11,3.63
1,10.75,-10.05,2.1,1.36
1,0.15,-8.75,1.92,1.44
1,0.35,9.45,3.38,3.9900000000000007
1,0.85,3.65,2.73,4.88
1,1.95,-0.55,3.65,3.4799999999999995
1,3.65,2.95,2.65,4.79
1,3.75,7.75,2.89,4.38
1,6.35,-0.75,2.91,4.21
1,6.65,3.55,2.54,4.8
1,6.65,8.45,2.76,4.41
1,9.25,3.55,4.8,2.5
1,9.35,-2.55,2.73,4.37
1,9.45,6.15,2.51,4.69
1,12.15,-2.75,3.97,2.89
1,12.15,0.15,3.91,2.76
1,0.35,13.45,4.86,1.8400000000000003
1,12.05,6.15,1.75,2.46
1,9.35,1.85,2.59,1.51
1,5.25,12.15,1.29,2.54
1,14.15,2.95,1.26,2.24
1,9.45,10.85,1.22,1.59
1,6.55,12.95,1.12,1.48
1,3.75,12.15,1.27,1.17
1,-16.25,-2.55,4.7,4.99
1,-14.65,2.45,4.25,4.9
1,-11.45,-2.65,4.11,4.92
1,-11.25,7.45,4.42,4.48
1,-10.35,2.35,3.97,4.92
1,-7.25,-2.45,4.72,3.8
1,-6.75,7.35,3.7700000000000005,4.72
1,-6.35,1.45,4.61,3.85
1,-4.65,12.15,4.94,3.55
1,-2.95,5.35,3.71,4.0
1,-1.65,-0.55,3.5099999999999993,4.1
1,-2.95,9.45,3.2700000000000005,2.29
1,-8.35,12.15,3.47,1.9899999999999998
1,-6.35,5.35,3.3299999999999996,1.78
1,-12.95,7.45,1.6800000000000002,2.57
1,-1.65,3.65,2.29,1.65
1,-15.85,2.45,1.11,1.6
1,-9.95,11.95,1.56,1.02
1,-5.85,14.15,1.17,1.13
2,-15.35,-5.85,2.74,4.02
2,-13.45,-9.45,3.19,3.41
2,-12.55,-5.95,2.89,3.5200000000000005
2,-11.35,-11.85,4.14,2.38
2,-10.25,-9.45,4.51,1.97
2,-9.65,-7.45,1.9899999999999998,4.45
2,-7.65,-7.45,2.49,3.44
2,-7.95,-14.35,3.3,2.47
2,-7.15,-11.85,4.12,1.9600000000000002
2,-5.45,-3.95,2.05,3.87
2,-5.15,-9.85,1.83,4.24
2,-4.55,-15.75,2.34,3.29
2,-3.25,-9.85,2.01,3.7299999999999995
2,-5.15,-5.55,1.58,1.5
2,-9.55,-13.35,1.54,1.45
2,-16.35,-1.75,4.6,2.44
2,-15.55,0.75,2.48,4.5
2,-13.65,5.35,3.02,3.6100000000000003
2,-13.05,0.75,2.86,3.5699999999999994
2,-11.65,-2.35,4.06,2.48
2,-11.75,9.05,4.24,2.35
2,-10.55,4.35,2.03,4.59
2,-10.15,0.15,2.3,3.8600000000000003
2,-9.45,11.45,4.51,1.94
2,-8.45,4.05,2.67,3.2700000000000005
2,-7.75,0.15,2.25,3.8199999999999994
2,-7.55,-3.95,2.09,3.9799999999999995
