Instance: s200
Bin radius: 17.4
Rho: 1/2
Rotate enable: false
Bin num: 3
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-17.2,-2.6,5.0,5.0
1,-15.7,2.5,4.98,4.98
1,-15.6,-7.7,4.98,4.98
1,-12.1,-2.7,4.94,4.94
1,-12.2,7.5,4.89,4.89
1,-12.0,-12.6,4.87,4.87
1,-10.7,2.3,4.87,4.87
1,-10.6,-7.7,4.85,4.85
1,-7.3,7.2,4.76,4.76
1,-7.1,-15.8,4.75,4.75
1,-7.1,-2.8,4.73,4.73
1,-5.8,2.0,4.72,4.72
1,-5.7,-11.0,4.64,4.64
1,-4.8,12.0,4.6,4.6
1,-2.5,6.8,4.59,4.59
1,-2.3,-17.2,4.59,4.59
1,-2.3,-6.3,4.48,4.48
1,-1.0,-12.6,4.45,4.45
1,-1.0,-1.8,4.43,4.43
1,-0.1,11.4,4.43,4.43
1,2.1,2.7,4.4,4.4
1,2.2,-8.1,4.33,4.33
1,3.5,-15.5,4.29,4.29
1,3.5,-3.7,4.28,4.28
1,4.4,7.2,4.26,4.26
1,6.6,-11.2,4.26,4.26
1,6.6,0.6,4.26,4.26
1,7.8,-6.9,4.25,4.25
1,8.7,4.9,4.22,4.22
1,10.9,-2.6,4.2,4.2
1,12.1,-6.8,3.8899999999999997,3.8899999999999997
1,4.4,11.5,3.78,3.78
1,13.0,1.7,3.4799999999999995,3.4799999999999995
1,-5.7,-6.3,3.3899999999999997,3.3899999999999997
1,8.7,9.2,3.29,3.29
1,10.9,-10.1,3.16,3.16
1,-7.9,12.4,3.09,3.09
1,-1.0,2.7,3.09,3.09
1,3.5,-11.2,3.08,3.08
1,7.8,-2.6,3.03,3.03
1,7.8,-13.9,2.58,2.58
1,13.0,5.2,2.46,2.46
1,2.1,7.2,2.28,2.28
1,-14.4,7.5,2.19,2.19
1,-14.3,-9.9,2.14,2.14
1,-9.3,-14.7,2.09,2.09
1,3.5,0.6,2.06,2.06
1,6.6,4.9,2.03,2.03
1,10.9,1.7,1.98,1.98
1,15.2,-2.6,1.97,1.97
1,15.2,-0.6,1.95,1.95
1,-9.9,12.4,1.89,1.89
1,2.1,9.5,1.8700000000000003,1.8700000000000003
1,-1.0,-8.1,1.78,1.78
1,8.2,12.5,1.6800000000000002,1.6800000000000002
1,10.9,-12.0,1.6200000000000003,1.6200000000000003
1,12.0,9.2,1.58,1.58
1,13.0,7.7,1.49,1.49
1,-7.1,-11.0,1.36,1.36
1,-7.1,-9.6,1.34,1.34
1,-0.1,15.9,1.33,1.33
1,0.8,-8.1,1.33,1.33
1,2.3,-17.0,1.32,1.32
1,-16.9,-4.1,1.21,1.21
1,-17.0,2.5,1.18,1.18
1,-13.5,9.7,1.18,1.18
1,-13.3,-11.2,1.18,1.18
1,-10.5,-13.8,1.16,1.16
