Instance: r1
Bin radius: 3.62
Rho: 1/2
Rotate enable: true
Bin num: 4
Lower bound: 3
Opt: false
Gap: 0.25
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-0.805,2.429359006958629,1.61,1.1
1,-2.6837687708349582,-0.9306409930413708,4.62,3.36
1,-1.800215029608439,-3.140640993041371,3.21,2.21
1,1.9362312291650419,-2.001686581912748,1.08,2.2
2,-2.9212686061383986,-2.1378937604077093,1.68,1.46
2,-3.0612686061383987,-0.6778937604077093,1.82,2.61
2,-1.2412686061383986,-3.3130805484567665,2.7,2.57
2,-1.2412686061383986,-0.7430805484567666,3.51,2.99
3,-1.71,-1.84,3.42,3.68
4,-1.895,-3.084375949847878,3.79,4.79
