Instance: r2
Bin radius: 4.33
Rho: 1/3
Rotate enable: true
Bin num: 5
Lower bound: 4
Opt: false
Gap: 0.2
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-2.395,-3.6073362748709745,4.79,1.31
1,-3.495,-2.556144557727516,1.1,4.51
1,2.3950000000000005,-2.3834166652098405,1.22,4.03
1,-2.395,-2.2973362748709745,4.67,2.94
1,-2.395,0.6426637251290255,4.69,2.6
2,-1.625,-4.013511554736077,3.25,4.58
2,-3.065,-3.058541318995053,1.44,4.41
2,1.625,-3.201823699081509,1.29,3.28
2,2.9149999999999996,-1.2521481541734591,1.23,2.2
2,-1.625,0.5664884452639232,4.45,2.19
3,-2.025,-3.8273064941287362,4.05,4.36
3,-3.775,-2.12091371818846,1.75,3.88
3,2.0250000000000004,-2.2409540379043915,1.68,4.45
3,-1.8949999999999991,0.5326935058712641,3.92,2.26
4,1.2404308966221183,-2.075,2.56,4.15
4,-2.596666131792842,-3.465,4.68,1.39
4,-2.8795691033778814,-2.075,4.12,3.24
4,-2.4795691033778815,1.165,3.72,2.31
5,-1.36,-4.110875819092569,2.72,3.01
5,-3.6900000000000004,-2.2655683613610065,2.33,3.71
