Instance: r1
Bin radius: 4.18
Rho: 2/3
Rotate enable: false
Bin num: 3
Lower bound: 2
Opt: false
Gap: 0.3333333333333333
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-0.55,-4.14365780440422,1.1,1.61
1,-2.75,-3.14799936467592,2.2,1.08
1,0.55,-3.5354631945474977,1.68,1.46
1,-0.5499999999999998,-2.0754631945474977,3.68,3.42
1,-3.54,-2.06799936467592,2.99,3.51
1,-0.5499999999999998,1.3445368054525022,1.82,2.61
2,-3.1455349107469766,-2.752818578343297,2.7,2.57
2,-3.6555349107469763,-0.18281857834329696,3.21,2.21
2,-0.4455349107469764,-2.5073797611785418,3.79,4.79
3,-2.31,-3.483719276864885,4.62,3.36
