Instance: r2
Bin radius: 5.3
Rho: 1/2
Rotate enable: true
Bin num: 3
Lower bound: 3
Opt: true
Gap: 0.0
Bin id,X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
1,-0.615,-5.264197469700391,1.23,2.2
1,-3.895,-3.59429756698023,3.28,1.29
1,0.6150000000000002,-2.5522490082278404,4.03,1.22
1,-0.4849999999999999,-3.0641974697003906,1.1,4.51
1,-4.635000000000001,-2.30429756698023,4.15,2.56
1,0.6150000000000002,-1.3322490082278404,4.41,1.44
1,0.6150000000000002,0.10775099177215952,3.92,2.26
1,-4.365,0.25570243301977014,3.88,1.75
1,-4.0649999999999995,2.00570243301977,4.68,1.39
1,-2.438516887756125,3.39570243301977,4.79,1.31
2,-4.810340424543776,-2.225,1.68,4.45
2,-2.9321962758314797,-4.415,4.45,2.19
2,1.51780372416852,-3.182926262957315,2.72,3.01
2,-3.1303404245437765,-2.225,4.58,3.25
2,1.4496595754562236,-0.1729262629573154,2.31,3.72
2,-2.6703404245437765,1.025,4.12,3.24
3,-1.855,-4.964773408726726,3.71,2.33
3,-4.455,-2.8710581672965105,2.6,4.69
3,-1.855,-2.6347734087267263,4.67,2.94
3,-1.855,0.3052265912732737,4.36,4.05
