Instance: r100
Bin radius: 14.14
Rho: 2/3
Rotate enable: false
Packed item area: 555.4113000000001
Packed item count: 75
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.93,-14.109383402544564,1.86,3.89
-3.9599999999999995,-13.574166641087032,3.03,2.85
-6.219999999999999,-12.698472349066247,2.26,2.96
-9.159999999999998,-10.771907909001081,2.94,2.91
-13.939999999999998,-2.3698101189757947,4.78,2.44
-13.45,-4.309810118975795,4.29,1.94
-12.79,-5.879810118975795,3.63,1.57
-12.239999999999998,-6.929810118975795,3.08,1.05
-11.179999999999998,-8.139810118975795,2.02,1.21
0.9300000000000002,-13.451022265984099,3.43,4.36
4.36,-12.49460683655152,2.26,4.54
6.62,-10.76339630414118,2.55,3.36
9.17,-6.277794198601928,3.5,3.18
9.17,-7.277794198601928,2.58,1.0
9.17,-8.517794198601928,1.66,1.24
12.67,-3.2135183210929443,1.1,2.61
-3.959999999999999,-10.724166641087033,3.03,1.93
-0.9299999999999993,-10.219383402544564,1.82,1.48
-6.219999999999999,-9.738472349066246,2.2,2.88
0.9799999999999995,-9.091022265984098,3.38,3.74
-4.019999999999999,-8.794166641087033,3.02,4.39
-0.9999999999999987,-8.739383402544563,1.95,4.77
4.359999999999999,-7.954606836551521,2.07,4.57
-9.159999999999997,-7.861907909001081,2.92,2.25
6.480000000000002,-7.4033963041411806,2.69,2.8
-6.199999999999999,-6.858472349066246,2.18,3.96
-9.159999999999997,-5.611907909001081,2.9,4.45
0.9999999999999996,-5.351022265984097,3.36,2.89
6.590000000000002,-4.603396304141181,2.58,4.72
-4.02,-4.404166641087033,2.81,3.6
-1.2099999999999995,-3.9693834025445636,2.0,4.13
4.4700000000000015,-3.3846068365515203,2.12,3.78
9.170000000000002,-3.0977941986019277,3.5,2.87
-5.959999999999999,-2.898472349066246,1.94,4.95
1.0100000000000016,-2.4610222659840972,3.46,3.89
-9.11,-1.1619079090010809,3.15,2.18
-4.02,-0.8041666410870332,2.64,4.86
12.670000000000002,-0.6035183210929445,1.18,2.71
9.21,-0.22779419860192762,3.46,3.2
-14.02,0.0701898810242052,4.91,1.18
6.670000000000001,0.11660369585881902,2.54,2.17
-1.3799999999999994,0.16061659745543633,2.38,3.88
4.9,0.3953931634484795,1.77,1.44
-9.059999999999999,1.0180920909989193,3.1,1.68
-13.829999999999998,1.2501898810242051,4.77,1.4
1.0000000000000004,1.428977734015903,3.82,2.31
4.82,1.8353931634484795,1.68,1.87
-5.8,2.051527650933754,1.78,3.56
6.5,2.286603695858819,2.27,4.92
-12.969999999999999,2.650189881024205,3.91,1.28
-9.040000000000001,2.6980920909989194,3.24,3.05
8.77,2.9722058013980726,4.73,1.05
4.98,3.7053931634484796,1.52,3.76
1.0000000000000004,3.738977734015903,3.98,1.89
-12.930000000000001,3.930189881024205,3.89,1.3
8.77,4.022205801398073,4.15,1.23
-1.3399999999999994,4.040616597455436,2.34,4.39
-3.7399999999999993,4.055833358912967,2.4,4.84
-12.270000000000001,5.230189881024205,3.23,1.4
8.77,5.252205801398073,3.19,2.16
-5.51,5.611527650933754,1.77,3.35
1.0000000000000004,5.628977734015903,3.85,2.22
-9.040000000000001,5.748092090998919,3.53,3.79
-10.620000000000001,6.630189881024204,1.58,1.16
6.5,7.206603695858819,1.44,1.72
7.9399999999999995,7.412205801398073,1.1,3.37
9.04,7.412205801398073,1.02,1.98
5.13,7.465393163448479,1.37,4.91
1.0799999999999992,7.848977734015904,4.05,2.64
-0.1600000000000008,8.430616597455437,1.24,3.83
-1.2300000000000009,8.430616597455437,1.07,4.41
-2.240000000000001,8.895833358912967,1.01,2.69
-3.250000000000001,8.895833358912967,1.01,4.6
-8.2,9.53809209099892,4.95,1.61
1.2899999999999991,10.488977734015904,3.84,2.31
