Instance: r200
Bin radius: 18.62
Rho: 2/3
Rotate enable: false
Packed item area: 991.5188999999999
Packed item count: 156
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.53,-18.557033706926333,3.06,3.62
-5.170000000000002,-17.887859011072287,3.64,4.1
-7.910000000000002,-16.856343019765585,2.74,1.07
-9.150000000000002,-16.216716683718687,1.24,3.27
-10.820000000000002,-15.153613430466015,1.67,1.91
-12.760000000000002,-13.560486716928711,1.94,2.42
-13.930000000000001,-12.355545313744756,1.17,3.97
-18.6,-0.8627861844049107,4.67,1.67
-18.48,-1.8927861844049108,4.55,1.03
-18.220000000000002,-3.752786184404912,4.29,1.86
-17.53,-5.9927861844049115,3.6,2.24
-17.040000000000003,-7.012786184404911,3.11,1.02
-16.360000000000003,-8.69278618440491,2.43,1.68
-15.650000000000002,-9.742786184404912,1.72,1.05
-15.100000000000001,-10.792786184404912,1.17,1.05
1.53,-18.363496399106573,1.55,1.1
3.08,-17.887859011072287,2.09,2.85
5.17,-16.898283936542196,2.65,2.0
7.82,-15.706826541348192,2.18,2.04
10.0,-14.287784992783173,1.94,2.79
11.94,-11.889301913905626,2.39,2.19
11.94,-12.889301913905626,1.19,1.0
14.330000000000002,-6.078190520212408,3.27,1.99
14.33,-7.698190520212408,2.47,1.62
14.33,-8.798190520212406,1.97,1.1
14.33,-9.888190520212406,1.09,1.09
1.53,-17.26349639910657,1.53,4.28
-7.910000000000002,-15.786343019765585,2.73,3.41
3.06,-15.037859011072287,2.11,1.3
-1.5,-14.937033706926332,3.03,3.99
5.24,-14.898283936542196,2.58,2.79
-5.08,-13.787859011072287,3.58,2.15
3.1,-13.737859011072286,2.14,1.78
7.830000000000002,-13.666826541348193,2.17,4.37
-10.820000000000002,-13.243613430466015,1.66,2.0
1.5299999999999998,-12.98349639910657,1.52,4.61
-9.160000000000002,-12.946716683718687,1.24,3.56
-7.920000000000002,-12.376343019765585,2.84,3.21
5.24,-12.108283936542197,2.59,4.51
3.0900000000000003,-11.957859011072287,2.15,3.03
-5.080000000000002,-11.637859011072287,3.5,1.9
10.000000000000002,-11.497784992783174,1.77,4.5
-10.800000000000002,-11.243613430466015,1.64,2.41
-12.760000000000002,-11.140486716928711,1.95,4.21
-1.5800000000000018,-10.947033706926332,3.11,2.55
-5.080000000000002,-9.737859011072286,3.5,3.42
11.840000000000002,-9.699301913905627,2.49,4.97
-9.160000000000002,-9.386716683718687,1.24,2.02
7.840000000000002,-9.296826541348192,2.16,3.06
-7.860000000000001,-9.166343019765584,2.78,2.14
3.18,-8.927859011072288,2.06,2.91
-10.810000000000002,-8.833613430466015,1.61,1.72
-1.5800000000000018,-8.397033706926333,3.04,2.41
-13.930000000000001,-8.385545313744755,1.17,3.31
1.4599999999999982,-8.373496399106571,1.7,1.95
5.24,-7.598283936542197,2.57,3.62
-9.180000000000001,-7.366716683718687,1.32,2.39
-10.810000000000002,-7.113613430466015,1.63,4.97
-7.860000000000001,-7.026343019765584,2.72,3.51
10.060000000000002,-6.997784992783174,1.78,1.05
-12.600000000000001,-6.930486716928711,1.79,4.8
1.4599999999999982,-6.423496399106571,1.59,2.24
-5.140000000000001,-6.3178590110722865,3.56,4.71
7.8100000000000005,-6.236826541348192,2.23,2.06
3.18,-6.017859011072288,2.06,4.96
-1.5800000000000005,-5.987033706926333,2.97,2.43
10.040000000000001,-5.947784992783174,1.76,2.08
-13.930000000000001,-5.075545313744755,1.29,1.45
-9.180000000000003,-4.976716683718687,1.32,1.82
11.8,-4.729301913905627,2.53,3.6
1.4500000000000002,-4.183496399106571,1.73,4.21
7.830000000000001,-4.176826541348191,2.21,3.56
14.33,-4.088190520212407,3.65,2.66
5.250000000000001,-3.978283936542197,2.58,2.09
10.040000000000001,-3.8677849927831742,1.61,2.53
-13.930000000000001,-3.6255453137447544,1.32,1.83
-1.44,-3.5570337069263327,2.89,3.91
-7.7700000000000005,-3.516343019765584,2.63,2.26
-9.180000000000003,-3.1567166837186864,1.41,3.7
-10.670000000000003,-2.143613430466015,1.49,1.8
-12.480000000000004,-2.1304867169287114,1.81,2.58
5.460000000000001,-1.888283936542197,2.37,2.98
-13.930000000000001,-1.7955453137447543,1.45,2.66
-5.049999999999999,-1.6078590110722866,3.61,1.45
14.33,-1.4281905202124072,4.2,2.01
10.040000000000001,-1.3377849927831744,1.5,4.68
-7.770000000000003,-1.256343019765584,2.67,1.49
11.540000000000001,-1.129301913905627,2.79,4.49
3.18,-1.0578590110722876,2.28,1.99
7.830000000000001,-0.6168265413481913,2.21,4.17
-10.640000000000004,-0.343613430466015,1.46,2.14
-5.0,-0.15785901107228661,3.56,3.29
1.83,0.02650360089342918,1.35,3.09
-7.76,0.23365698023441595,2.76,2.77
-1.44,0.35296629307366745,3.17,2.13
-12.070000000000004,0.4495132830712887,1.43,2.66
-9.16,0.5432833162813138,1.4,2.93
14.330000000000002,0.5818094797875926,4.11,1.5
-18.51,0.8072138155950892,4.58,1.03
-13.420000000000003,0.8644546862552458,1.35,1.41
3.18,0.9321409889277124,2.26,3.39
5.4399999999999995,1.091716063457803,2.39,3.97
-10.44,1.7963865695339851,1.28,3.58
-18.120000000000005,1.8372138155950892,4.7,1.28
14.330000000000002,2.0818094797875926,3.62,2.51
-13.420000000000005,2.274454686255246,1.23,4.09
-1.44,2.4829662930736673,3.2,1.69
-7.76,3.0036569802344157,2.62,2.85
-12.190000000000005,3.109513283071289,1.12,4.1
1.9900000000000002,3.116503600893429,1.19,4.56
-17.880000000000006,3.1172138155950893,4.46,1.47
-5.14,3.1321409889277136,3.36,4.01
10.040000000000001,3.3422150072168253,1.18,2.59
11.22,3.360698086094373,3.1,1.26
-8.959999999999999,3.473283316281314,1.2,1.84
8.0,3.5531734586518087,2.04,2.29
-1.7799999999999998,4.172966293073667,3.77,3.72
3.18,4.322140988927712,2.26,2.17
-17.440000000000005,4.5872138155950895,4.02,1.75
14.32,4.591809479787592,3.13,1.85
11.24,4.620698086094373,3.08,4.17
5.4399999999999995,5.061716063457803,2.33,1.57
-8.85,5.313283316281314,1.09,1.83
-11.070000000000004,5.376386569533985,2.09,4.84
7.77,5.843173458651808,2.27,4.76
-7.76,5.853656980234415,2.62,3.89
10.04,5.932215007216826,1.13,2.07
-16.820000000000004,6.3372138155950895,3.4,1.64
-13.420000000000003,6.364454686255246,1.13,4.44
14.32,6.441809479787592,2.36,1.27
3.18,6.492140988927712,2.24,4.09
5.47,6.631716063457803,2.3,1.77
-5.14,7.142140988927713,3.28,3.39
-8.980000000000004,7.143283316281314,1.1,4.4
-12.290000000000003,7.2095132830712885,1.06,3.77
2.18,7.676503600893429,1.0,2.34
14.32,7.711809479787592,1.05,1.09
-1.8599999999999999,7.892966293073668,4.01,3.08
-15.720000000000002,7.977213815595089,2.3,1.06
10.04,8.002215007216826,1.05,3.34
5.4399999999999995,8.401716063457803,2.33,3.85
11.09,8.790698086094373,2.86,3.48
-7.880000000000004,9.743656980234416,2.41,2.98
-5.470000000000004,10.532140988927713,3.51,1.51
2.15,10.582140988927712,3.29,3.34
-1.9099999999999993,10.972966293073668,4.06,2.18
-13.160000000000004,10.979513283071288,4.18,1.78
7.79,11.342215007216826,3.3,2.12
-5.419999999999999,12.042140988927713,3.51,1.08
-8.87,12.723656980234416,3.45,2.16
-5.419999999999999,13.122140988927713,3.49,2.93
-1.9299999999999988,13.152966293073668,4.08,2.28
5.4399999999999995,13.462215007216827,4.98,1.66
2.1500000000000012,13.922140988927712,3.17,3.38
-1.6999999999999988,15.432966293073667,3.85,3.02
-5.489999999999999,16.052140988927714,3.79,1.4
