Instance: r3
Bin radius: 5.08
Rho: 1/3
Rotate enable: false
Packed item area: 63.4074
Packed item count: 15
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.62,0.8820234033570289,1.24,4.16
-5.00284266351946,-0.5779765966429711,4.61,1.46
-4.494339421733874,-2.367976596642971,4.78,1.79
-3.785236396924175,-3.387976596642971,4.37,1.02
-2.027228163065609,-4.657976596642971,2.76,1.27
0.7327718369343907,-4.66854420233786,1.27,1.89
2.0027718369343903,-3.390728126773955,1.78,1.8
0.584763603075825,-2.7785442023378604,1.24,2.05
1.824763603075825,-1.590728126773955,2.76,1.65
-0.39284266351945973,-0.5779765966429711,2.0,1.34
1.6071573364805403,0.05927187322604488,2.88,1.83
-4.33,0.8820234033570289,3.71,1.47
0.62,1.889271873226045,2.42,1.11
-2.72,2.3520234033570286,2.1,1.82
0.62,2.999271873226045,1.54,1.55
