Instance: r100
Bin radius: 10.0
Rho: 1/3
Rotate enable: false
Packed item area: 266.8683
Packed item count: 48
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.505,-9.987240609898212,1.01,4.6
-3.7350000000000008,-9.276301795435506,3.23,1.4
-5.395000000000001,-8.419855996393286,1.66,1.24
-6.465000000000002,-7.629139859774494,1.07,4.41
-8.725000000000001,-4.886141115440688,2.26,2.96
-9.745000000000001,-2.243874996518294,1.02,1.98
0.5049999999999999,-9.737780804680295,1.77,1.44
2.275,-8.400558017179574,3.15,2.18
5.425,-6.698460644058454,2.0,4.13
7.425000000000001,-4.627285921574329,1.44,1.72
8.865,-1.5761900266148114,1.01,2.69
0.505,-8.297780804680295,1.77,3.35
-3.6950000000000007,-7.876301795435506,3.19,2.16
-5.395000000000001,-7.179855996393286,1.68,1.87
2.3249999999999997,-6.220558017179574,3.1,1.68
-3.7150000000000016,-5.7163017954355055,3.02,4.39
-0.6950000000000016,-5.387240609898212,1.18,2.71
-5.295000000000002,-5.309855996393286,1.58,1.16
0.4849999999999983,-4.947780804680296,1.78,3.56
2.2649999999999983,-4.540558017179574,3.08,1.05
-5.235000000000001,-4.149855996393286,1.52,3.76
2.2649999999999983,-3.4905580171795743,3.03,1.93
-6.335000000000001,-3.2191398597744936,1.1,3.37
7.495,-2.9072859215743296,1.37,4.91
-0.6950000000000016,-2.677240609898212,1.1,2.61
5.294999999999998,-2.5684606440584545,2.2,2.88
-8.715,-1.9261411154406884,2.38,3.88
2.2649999999999983,-1.5605580171795743,3.03,2.85
0.4049999999999985,-1.3877808046802955,1.86,3.89
-3.6150000000000015,-1.3263017954355059,2.92,2.25
-4.855000000000001,-0.38985599639328594,1.24,3.83
5.315000000000001,0.31153935594154536,2.18,3.96
-3.615000000000001,0.9236982045644941,3.98,1.89
2.5050000000000012,1.2894419828204258,2.81,3.6
-9.145000000000001,1.9538588845593114,4.29,1.94
7.495000000000001,2.0027140784256705,1.82,1.48
0.3850000000000011,2.5022191953197046,2.12,3.78
-3.5249999999999995,2.813698204564494,3.91,1.28
-8.434999999999999,3.8938588845593114,4.91,1.18
-3.4649999999999985,4.093698204564494,3.85,2.22
5.315000000000001,4.271539355941545,2.58,1.0
2.5050000000000012,4.889441982820426,2.54,2.17
-7.614999999999998,5.0738588845593116,4.15,1.23
5.045000000000002,5.271539355941545,2.02,1.21
-2.264999999999999,6.313698204564494,4.77,1.4
-6.154999999999999,6.313698204564494,3.89,1.3
-4.816388042850478,7.713698204564495,4.73,1.05
-0.0863880428504773,7.713698204564494,3.63,1.57
