Instance: s200
Bin radius: 20.1
Rho: 2/3
Rotate enable: false
Packed item area: 1190.5984000000008
Packed item count: 165
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.385,-20.052226185638343,2.77,2.77
-3.5750000000000015,-19.779519079087844,2.19,2.19
-7.135000000000003,-18.791002501197216,3.56,3.56
-10.585000000000004,-17.08706455187666,3.45,3.45
-14.495000000000005,-13.924976660662665,3.91,3.91
-15.985000000000005,-12.185638062900107,1.49,1.49
-19.225000000000005,-5.86595047711791,3.24,3.24
-18.325000000000003,-8.20595047711791,2.34,2.34
-17.515000000000004,-9.735950477117909,1.53,1.53
-12.305000000000005,-15.644976660662666,1.72,1.72
-13.335000000000004,-14.954976660662664,1.03,1.03
-8.175000000000004,-18.12706455187666,1.04,1.04
1.3849999999999998,-19.35124737581534,4.05,4.05
5.4350000000000005,-18.131585010693357,3.24,3.24
8.675,-16.44664023440654,2.88,2.88
8.675,-17.526640234406543,1.08,1.08
11.555,-14.58090446440138,2.28,2.28
11.555,-15.61090446440138,1.03,1.03
13.834999999999999,-10.425246999472007,3.35,3.35
13.834999999999999,-12.395246999472008,1.97,1.97
13.834999999999999,-13.455246999472008,1.06,1.06
17.185,-8.101479803097709,1.21,1.21
18.395,-2.8633852342987445,1.5,1.5
18.395,-4.043385234298743,1.18,1.18
18.395,-5.063385234298742,1.02,1.02
-3.5750000000000033,-17.589519079087843,2.14,2.14
-1.3950000000000005,-17.282226185638343,2.78,2.78
-3.5150000000000006,-15.449519079087842,2.12,2.12
1.3849999999999993,-15.30124737581534,4.01,4.01
-7.105,-15.231002501197215,3.59,3.59
5.395,-14.891585010693356,3.28,3.28
-1.3950000000000005,-14.502226185638344,2.78,2.78
-10.585000000000004,-13.637064551876662,3.48,3.48
8.674999999999999,-13.566640234406542,2.85,2.85
-3.5150000000000006,-13.329519079087842,2.12,2.12
11.534999999999997,-12.30090446440138,2.3,2.3
-1.3950000000000005,-11.722226185638345,2.78,2.78
-7.105000000000004,-11.641002501197216,3.35,3.35
5.474999999999999,-11.611585010693357,3.2,3.2
1.415,-11.29124737581534,4.06,4.06
-3.755000000000004,-11.20951907908784,2.36,2.36
8.674999999999999,-10.716640234406542,2.86,2.86
-15.985000000000005,-10.695638062900107,1.48,1.48
-10.575000000000005,-10.157064551876662,3.47,3.47
-14.375000000000004,-10.014976660662665,3.8,3.8
11.584999999999999,-10.00090446440138,2.25,2.25
-15.985000000000005,-9.215638062900107,1.56,1.56
-1.3150000000000004,-8.942226185638345,2.73,2.73
-3.7450000000000006,-8.849519079087841,2.43,2.43
5.475,-8.411585010693358,3.2,3.2
-6.995000000000001,-8.291002501197216,3.25,3.25
8.675,-7.856640234406543,2.91,2.91
11.585,-7.75090446440138,2.21,2.21
-15.985000000000005,-7.655638062900106,1.6,1.6
1.4349999999999996,-7.23124737581534,4.04,4.04
13.795000000000002,-7.075246999472007,3.39,3.39
17.214999999999996,-6.891479803097709,1.18,1.18
-10.465000000000002,-6.687064551876661,3.47,3.47
-3.745000000000001,-6.419519079087841,2.43,2.43
-14.325000000000001,-6.214976660662665,3.86,3.86
-1.3150000000000008,-6.212226185638345,2.75,2.75
-15.945,-6.0556380629001065,1.62,1.62
17.214999999999996,-5.711479803097709,1.18,1.18
11.735000000000001,-5.54090446440138,2.06,2.06
5.475,-5.211585010693358,3.13,3.13
-6.995000000000001,-5.041002501197216,3.16,3.16
