Instance: s200
Bin radius: 14.21
Rho: 1/3
Rotate enable: false
Packed item area: 581.5571999999997
Packed item count: 118
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.105,-14.166971271235077,2.21,2.21
-3.4750000000000005,-13.778551266370497,2.37,2.37
-6.245000000000001,-12.764171535983055,2.77,2.77
-9.265,-10.774222709782828,3.02,3.02
-12.065000000000001,-7.507321426447652,2.8,2.8
-14.015,-2.34603388722329,1.95,1.95
-13.645000000000001,-3.9260338872232907,1.58,1.58
-13.175,-5.036033887223291,1.11,1.11
-10.865,-9.107321426447653,1.6,1.6
-7.3050000000000015,-11.834222709782829,1.06,1.06
1.105,-14.029934960647537,1.15,1.15
2.2550000000000003,-13.548537743978132,2.03,2.03
4.285,-12.236154420405132,2.94,2.94
7.225,-9.9602146061217,2.91,2.91
7.225,-11.2902146061217,1.33,1.33
10.135,-7.426363511167498,1.98,1.98
10.135,-8.506363511167498,1.08,1.08
12.114999999999998,-2.518705024412357,1.87,1.87
12.115,-3.998705024412357,1.48,1.48
12.115,-5.098705024412357,1.1,1.1
1.2150000000000003,-12.879934960647537,1.04,1.04
-1.1050000000000004,-11.956971271235076,2.3,2.3
1.1949999999999994,-11.839934960647536,1.03,1.03
2.2249999999999996,-11.518537743978133,2.06,2.06
-3.475000000000001,-11.408551266370498,2.37,2.37
1.1949999999999994,-10.809934960647537,1.03,1.03
-6.245000000000001,-9.994171535983055,2.69,2.69
1.2049999999999996,-9.779934960647537,1.02,1.02
-1.0450000000000004,-9.656971271235076,2.25,2.25
2.2249999999999996,-9.458537743978132,1.87,1.87
4.095,-9.296154420405133,3.13,3.13
-3.555000000000001,-9.038551266370497,2.51,2.51
-9.265,-7.7542227097828285,2.78,2.78
1.2149999999999999,-7.588537743978132,2.88,2.88
-0.9750000000000001,-7.406971271235076,2.19,2.19
-6.485000000000001,-7.3041715359830555,2.86,2.86
7.274999999999999,-7.050214606121699,2.86,2.86
-3.6250000000000013,-6.528551266370497,2.63,2.63
4.184999999999999,-6.166154420405133,3.09,3.09
10.144999999999998,-5.4463635111674975,1.97,1.97
-0.9950000000000014,-5.216971271235076,2.14,2.14
-9.265,-4.974222709782829,2.78,2.78
1.154999999999999,-4.708537743978132,3.03,3.03
-12.065000000000001,-4.707321426447653,2.8,2.8
-6.485000000000001,-4.444171535983056,2.78,2.78
7.274999999999999,-4.1902146061217,2.85,2.85
-3.7050000000000014,-3.8985512663704975,2.66,2.66
10.274999999999999,-3.4763635111674978,1.84,1.84
-1.0450000000000013,-3.076971271235076,2.12,2.12
4.184999999999999,-3.0761544204051328,3.09,3.09
-9.235000000000001,-2.1942227097828293,2.75,2.75
-11.785,-1.9073214264476528,2.55,2.55
1.0749999999999988,-1.6785377439781324,3.11,3.11
-6.485000000000001,-1.6641715359830562,2.72,2.72
10.224999999999998,-1.6363635111674977,1.89,1.89
7.494999999999997,-1.3402146061216995,2.73,2.73
-3.765000000000001,-1.2385512663704974,2.7,2.7
-1.0650000000000008,-0.956971271235076,2.09,2.09
12.114999999999998,-0.6487050244123571,1.91,1.91
