Instance: r3
Bin radius: 7.18
Rho: 2/3
Rotate enable: true
Packed item area: 131.7207
Packed item count: 22
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.38,-7.04613369160705,2.76,1.27
-3.48,-6.280286617663242,2.1,1.82
-5.48,-4.639180962195805,2.0,1.34
-6.75,-2.4474272205726564,1.27,1.89
1.38,-5.866242408901972,2.76,1.65
4.14,-4.48110477449479,1.47,3.71
5.609999999999999,-2.1517202420389148,1.24,4.16
-1.33,-5.7761336916070505,2.71,2.7
-3.38,-4.460286617663241,2.05,1.24
1.5599999999999996,-4.216242408901971,2.58,3.62
-5.48,-3.2991809621958055,1.82,4.93
-3.66,-3.220286617663241,2.23,4.9
-1.4300000000000002,-3.0761336916070503,2.9,3.84
4.1499999999999995,-0.7711047744947903,1.46,4.61
1.7299999999999995,-0.5962424089019711,2.42,1.11
-7.0200000000000005,-0.5574272205726565,1.54,1.55
2.3399999999999994,0.513757591098029,1.81,4.87
-1.4200000000000004,0.7638663083929496,3.76,3.14
-5.49,1.6308190378041942,1.83,2.88
-3.66,1.6797133823367592,1.78,1.8
-2.4400000000000004,3.9038663083929497,4.78,1.79
-2.544877048705109,5.69386630839295,4.37,1.02
