Instance: r3
Bin radius: 6.22
Rho: 1/2
Rotate enable: false
Packed item area: 96.9429
Packed item count: 18
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.58,-6.01597872336663,3.16,3.47
-2.85,-5.528643594951658,1.27,1.89
-5.609999999999999,-2.6863171815703373,2.76,1.65
-4.390000000000001,-4.236317181570337,1.54,1.55
1.5800000000000003,-5.544005772002767,1.24,4.16
2.8200000000000003,-2.5124291034773485,2.87,4.61
2.8200000000000003,-3.8524291034773483,2.0,1.34
-2.8499999999999996,-3.6386435949516587,1.24,2.05
-1.3,-2.54597872336663,2.88,1.83
-6.08,-1.0363171815703374,4.78,1.79
-0.8900000000000006,-0.7159787233666299,3.71,1.47
-5.500000000000001,0.7536828184296627,4.61,1.46
-0.8900000000000006,0.75402127663337,3.62,2.58
2.7299999999999995,2.097570896522652,2.42,1.11
-5.260000000000001,2.2136828184296626,4.37,1.02
-3.6500000000000004,3.2336828184296627,2.76,1.27
-0.8900000000000006,3.3340212766333703,2.1,1.82
1.2099999999999995,3.3340212766333703,1.78,1.8
