Instance: r150
Bin radius: 14.24
Rho: 1/2
Rotate enable: false
Packed item area: 581.8821000000002
Packed item count: 98
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-1.455,-14.165471224071581,2.91,4.21
-5.655,-13.068992883921851,4.2,1.29
-7.795,-11.917028782376923,2.14,2.18
-10.395,-9.732500963267356,2.6,1.73
-13.905,-3.070598475867534,3.51,2.03
-13.245,-4.610598475867534,2.85,1.54
-12.995,-5.710598475867535,2.6,1.1
-12.334999999999999,-7.110598475867535,1.94,1.4
-11.565,-8.240598475867536,1.17,1.13
-9.065,-10.902500963267356,1.27,1.17
1.455,-14.00524812347143,1.12,1.48
2.575,-13.56731274055404,1.75,2.46
4.325000000000001,-12.708146009548363,2.1,1.36
6.425000000000001,-11.797329146887442,1.55,3.19
7.975,-10.494616477032404,1.65,3.56
9.625,-2.4075661984668275,4.41,1.35
9.625,-3.537566198466828,3.87,1.13
9.625,-4.7975661984668285,3.78,1.26
9.625,-5.917566198466829,3.28,1.12
9.625,-7.007566198466828,2.7,1.09
9.625,-8.457566198466827,1.54,1.45
1.455,-12.52524812347143,1.12,1.95
-5.654999999999999,-11.778992883921852,4.2,2.96
4.335000000000001,-11.348146009548364,2.09,3.98
2.655000000000001,-11.10731274055404,1.68,4.04
1.545000000000001,-10.57524812347143,1.11,1.6
-1.4549999999999992,-9.95547122407158,3.0,3.13
-7.795,-9.737028782376923,1.99,4.45
1.5450000000000008,-8.975248123471431,1.11,3.63
-5.805,-8.818992883921851,4.3,1.09
6.455,-8.607329146887443,1.52,4.88
-10.395,-8.002500963267355,2.52,4.98
-5.805,-7.728992883921851,4.31,1.65
4.405,-7.368146009548363,2.05,3.87
2.825,-7.06731274055404,1.58,1.5
8.095,-6.934616477032403,1.53,2.67
-1.4749999999999992,-6.82547122407158,3.02,3.61
-5.715,-6.078992883921851,4.24,2.35
2.7250000000000005,-5.56731274055404,1.68,2.57
1.6550000000000005,-5.345248123471431,1.07,4.22
-7.875,-5.287028782376923,2.01,3.73
8.065,-4.264616477032403,1.56,1.02
-5.865,-3.7289928839218507,4.38,1.76
6.584999999999999,-3.7273291468874428,1.48,2.67
4.555,-3.498146009548363,2.03,4.59
8.065,-3.244616477032403,1.41,2.87
-1.464999999999999,-3.2154712240715804,3.12,1.71
-10.395,-3.0225009632673547,2.44,2.27
2.7250000000000005,-2.99731274055404,1.83,4.24
-5.524999999999999,-1.9689928839218507,4.06,2.48
-7.824999999999998,-1.5570287823769227,2.3,3.86
-1.464999999999999,-1.5054712240715804,2.86,3.57
1.395000000000001,-1.1252481234714313,1.29,2.54
9.475,-1.0575661984668274,4.66,1.22
6.584999999999999,-1.0573291468874428,1.44,3.5
-13.995,-1.0405984758675344,3.6,2.26
-10.314999999999998,-0.7525009632673547,2.49,3.44
8.024999999999999,-0.374616477032403,1.43,1.34
9.454999999999998,0.16243380153317255,4.67,1.27
-5.524999999999999,0.5110071160781493,4.06,1.93
8.024999999999999,0.9653835229675971,1.27,3.3
4.664999999999999,1.0918539904516367,1.92,1.44
-13.904999999999998,1.2194015241324654,3.59,1.5
2.714999999999999,1.2426872594459604,1.95,1.65
1.454999999999999,1.4147518765285687,1.26,2.24
9.294999999999998,1.4324338015331726,4.51,1.97
-1.435000000000001,2.0645287759284194,2.89,1.86
-7.8249999999999975,2.302971217623077,2.25,3.82
-5.5749999999999975,2.4410071160781492,4.14,1.88
6.804999999999999,2.442670853112557,1.22,1.59
4.754999999999999,2.5318539904516366,2.05,2.72
-10.284999999999997,2.6874990367326452,2.46,3.14
-13.474999999999996,2.7194015241324654,3.19,1.33
2.8649999999999993,2.8926872594459603,1.89,2.78
9.294999999999998,3.4024338015331725,3.68,2.05
1.7549999999999992,3.654751876528569,1.11,1.9
-1.4349999999999978,3.9245287759284198,3.19,3.41
6.804999999999999,4.032670853112557,1.07,4.59
-12.874999999999996,4.049401524132465,2.59,1.51
-5.5749999999999975,4.32100711607815,4.14,2.38
4.894999999999999,5.251853990451637,1.91,2.09
7.874999999999999,5.452433801533172,4.12,1.96
-12.054999999999996,5.559401524132465,1.77,1.98
1.9049999999999985,5.67268725944596,2.99,4.11
-10.284999999999997,5.827499036732645,2.45,2.27
-7.834999999999996,6.122971217623077,2.21,2.45
-5.6249999999999964,6.7010071160781495,4.07,1.8
-1.5549999999999962,7.33452877592842,3.46,2.22
4.894999999999999,7.341853990451637,1.86,2.57
7.874999999999999,7.412433801533172,2.73,2.05
-10.124999999999996,8.097499036732644,2.29,1.65
-5.524999999999997,8.50100711607815,3.97,2.89
-7.394999999999997,8.572971217623078,1.87,2.97
-1.5549999999999966,9.55452877592842,3.36,1.57
1.8050000000000033,9.78268725944596,2.89,3.52
4.695000000000004,9.911853990451636,3.33,1.78
-1.4649999999999967,11.12452877592842,3.27,2.29
-5.1249999999999964,11.39100711607815,3.66,1.86
