Instance: r100
Bin radius: 12.25
Rho: 1/2
Rotate enable: false
Packed item area: 410.50540000000007
Packed item count: 63
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-0.685,-12.230832964275164,1.37,4.91
-3.2350000000000003,-11.815129072506995,2.55,3.36
-5.414999999999999,-10.988187976186065,2.18,3.96
-7.684999999999999,-9.53956366926706,2.27,4.92
-11.504999999999999,-4.206836697567428,3.82,2.31
-10.764999999999999,-5.2568366975674286,3.08,1.05
-10.264999999999999,-6.2568366975674286,2.58,1.0
-9.704999999999998,-7.4668366975674285,2.02,1.21
0.685,-11.607552498265946,3.23,1.4
3.915,-10.508828431371406,2.38,3.88
6.295,-8.628990381267093,2.4,4.84
8.695,-7.461988675949596,1.02,1.98
9.715,-3.7403576032245933,1.95,4.77
0.7250000000000001,-10.207552498265946,3.19,2.16
-3.234999999999999,-8.455129072506995,2.54,2.17
0.7650000000000001,-8.047552498265945,3.15,2.18
-0.6749999999999998,-7.320832964275164,1.44,1.72
-5.414999999999999,-7.028187976186065,2.12,3.78
3.955,-6.628828431371406,2.34,4.39
-3.294999999999999,-6.2851290725069955,2.58,4.72
0.855,-5.867552498265946,3.1,1.68
-0.714999999999999,-5.600832964275164,1.52,3.76
8.705,-5.481988675949596,1.01,2.69
-7.684999999999999,-4.619563669267061,2.26,2.96
0.805000000000001,-4.187552498265946,3.03,1.93
6.295,-3.7889903812670926,2.26,4.54
-5.364999999999998,-3.2481879761860655,2.07,4.57
8.615,-2.791988675949596,1.1,2.61
0.805000000000001,-2.2575524982659463,2.94,2.91
4.095,-2.238828431371406,2.2,2.88
-11.974999999999998,-1.8968366975674278,4.29,1.94
-0.3749999999999989,-1.8408329642751644,1.18,2.71
-7.364999999999998,-1.6595636692670608,2.0,4.13
-3.2949999999999986,-1.5651290725069957,2.92,2.25
8.615,-0.18198867594959633,1.1,3.37
-12.094999999999999,0.04316330243257216,4.73,1.05
4.475,0.6411715686285939,1.82,1.48
0.8449999999999998,0.6524475017340539,3.63,1.57
-3.2949999999999986,0.6848709274930043,2.9,4.45
6.675000000000001,0.7510096187329074,1.94,4.95
-0.3949999999999987,0.8691670357248356,1.24,3.83
9.715,1.0296423967754063,1.77,1.44
-11.514999999999999,1.0931633024325722,4.15,1.23
-5.074999999999998,1.3218120238139348,1.78,3.56
4.815,2.121171568628594,1.86,3.89
0.9750000000000005,2.222447501734054,3.84,2.31
-11.274999999999999,2.3231633024325724,3.91,1.28
9.715,2.469642396775406,1.68,1.87
-6.844999999999999,2.470436330732939,1.77,3.35
-10.825,3.6031633024325727,3.98,1.89
8.615,4.339642396775407,1.58,1.16
0.9650000000000003,4.532447501734055,3.85,2.22
-0.10499999999999976,4.699167035724836,1.07,4.41
-5.074999999999999,4.881812023813935,1.66,1.24
-3.3449999999999998,5.1348709274930044,3.24,3.05
-9.844999999999999,5.820436330732939,4.77,1.4
4.815,6.011171568628594,4.91,1.18
-4.354999999999999,6.121812023813935,1.01,4.6
0.9650000000000003,6.752447501734055,3.5,2.87
4.465,7.191171568628594,3.89,1.3
-7.044999999999998,7.220436330732939,2.69,2.8
-3.344999999999999,8.184870927493005,3.03,2.85
-0.31499999999999906,9.622447501734054,4.95,1.61
