Instance: r2
Bin radius: 5.3
Rho: 1/2
Rotate enable: true
Packed item area: 68.816
Packed item count: 11
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-4.810340424543776,-2.225,1.68,4.45
-3.875793467149662,-3.615,4.68,1.39
-2.420490652739647,-4.715,4.51,1.1
2.089509347260353,-4.082758451314492,1.29,3.28
3.379509347260353,-2.2050690809292317,1.44,4.41
0.859509347260353,-3.6149999999999998,1.23,2.2
-3.1303404245437765,-2.2250000000000005,2.19,4.45
-0.9403404245437765,-2.2250000000000005,1.75,3.88
0.8096595754562235,-1.4149999999999996,1.22,4.03
2.0296595754562237,-0.8027584513144919,1.31,4.79
-1.8903404245437763,2.6150000000000007,3.92,2.26
